"Location";"Source"
"55049764-0-2";"You know, the truth is that this was partially my fault for leading Julien on in the first place. I knew he wasn't the one. I won't torture that poor boy any longer."
"55049764-0-3";"You are not one of my usual customers, stranger."
"55049764-0-6";"Thank you for helping me. Guendeline is so beautiful! And the necklace. It really brings out the color of her eyes.\n\nI can't wait to tell Mother all about this!"
"55049764-0-65";"Is there something I can do for you?"
"55049764-0-105";"Divines watch over you, friend."
"55049764-0-153";"Yes, may I help you?"
"55049764-0-193";"What happened to <<1>> is a shame, but her sacrifice was not in vain.\n\n<<2>> is the only one who can hold Camlorn together."
"55049764-0-198";"We can't let Faolchu's curse spread to Aldcroft. Do what you can to help Gloria. \n\nI trust your abilities."
"55049764-0-476";"Is this the real world? Or is this yet another trick? I will not let the darkness in ….\n\nWait, this is real, isn't it? You're real. Was it you who woke me?"
"55049764-0-482";"Thank you for your trust and your faith in me. I won't forget it."
"55049764-0-498";"I will do everything I can, even in this strange half-life state, to stop the spread of Reezal-Jul's evil.\n\nPlease, find my staff and give me that chance."
"55049764-0-508";"I have told you all I know about what happened here. If anyone knows more, it will be the Spirit Guards who patrol our walls."
"55049764-0-519";"We'll be ready to attack on your signal."
"55049764-0-522";"Testing the random text to ensure that the text does not appear cut off, missing, or with strange text characters. Now I am just going on and on because I'm trying to fill  in more text in the greeting window."
"55049764-0-523";"You startled me! You shouldn't sneak up on a person like that."
"55049764-0-532";"Over the years, I've questioned many times whether what I did was right. I wanted to save my soldiers' lives, but I only helped King Ranser spread his curse.\n\nNow, whether right or wrong, I am redeemed. The curse is lifted and the dead can rest."
"55049764-0-533";"What have I gotten myself into? If I get killed in battle, it's on your head."
"55049764-0-536";"What a fool I've been. How can someone like me compete with someone like Guendeline?\n\nI only hope that she appreciates him and makes him happy. Julien is a very good man and I'm not sure she realizes that."
"55049764-0-541";"As if being defeated wasn't tragic enough. I can't believe we have to force the king to surrender.\n\nNonetheless, I can't ask the men to throw away their lives for a lost cause."
