"Location";"Source"
"200879108-0-17";"The King of Worms is known to us. He and the necromancers who follow him are our greatest foes.\n\nTake the unclean thing to the statue of Arkay outside and burn it. Perhaps, with Arkay's blessing, we can put an end to this blasphemous graverobbing."
"200879108-0-18";"Honest Pierric?  Consorting with Cults?  Surprising. I know a thing or two of the cults near Crosswych.\n\nBring me ten hag's toes and perhaps I'll be in the mood to share my knowledge."
"200879108-0-19";"I know what you're thinking.  Quit staring at my feet and get moving.  You can find a clutch of Hags southwest of town."
"200879108-0-20";"My Pierric?  What am I to do?  The doctor bids me not to leave my house, but has yet to diagnose my illness... I feel so weak..."
"200879108-0-21";"What do you want?  I have a long, grueling trial ahead of me, I cannot afford distraction."
"200879108-0-22";"Yes, of course, you're right... I must return.  I don't know what came over me before..."
"200879108-0-23";"They intend to... raze Crosswych?  What about my Gwen?  This was not what they told me..."
"200879108-0-25";"Could you speak to Doctor Severain on my behalf?  Whatever is plaguing me, I need to know if I am to help Pierric!"
"200879108-0-26";"A bear once killed my sister."
"200879108-0-28";"Ah, Guen.  I am not ""holding something back,"" but due to the circumstances surrounding her condition I need to be certain of the diagnosis before I make a pronouncement.  If you could collect a reagent for me I could complete the necessary testing."
"200879108-0-29";"Ah yes... Begging your pardon, but I fear I need to test you to see if you are all that you - LOOK OUT!"
"200879108-0-32";"Ah!  The final ingredient.  The wyrd will soon regret my exile. Now, on to young Pierric."
"200879108-0-34";"He wasn't the carefree hero his companions thought.  He may have been lured into joining the Cult of Ulorion - they can be very persuasive when needs warrant."
"200879108-0-35";"They meet in a cave to the north.  Ancient magic makes quick work of the likes of you, so use caution.  I have a copy of their plans you may take - they don't bode well for Crosswych, I'm afraid.\n\nYou'll find the plans near the mantle."
"200879108-0-37";"Indeed he was - but no longer.  He disappeared just two nights ago during his watch. He didn't raise an alarm, which is odd - Pierric is as vigilant a man as any I've known.  \n\nI can't help but fear the worst."
"200879108-0-38";"Who are you?  Why have you slain my personal guard?  What do you want?"
"200879108-0-39";"I have no time for interruptions, soldier, speak quickly."
"200879108-0-41";"I hid during the attack. I saw the cultists smash into a shrine behind the cave wall, then seal it."
"200879108-0-48";"Bold yet reasonable.  It appears I have no choice in the exchange... Here.  Take them."
"200879108-0-49";"Guards!"
"200879108-0-50";"What!  My messenger will burn if he failed to deliver my orders!  Here, take this to your Captain.  Hurry!"
"200879108-0-51";"It is unfortunate you must die.  The Throne has use for such sly agents.  Guards!"
"200879108-0-52";"I'm part of the Fighter's Guild... I do odd jobs outside the mines. There were far too many cultists for me to face, though. Sometimes the best plan is to live and fight another day."
"200879108-0-53";"If we destroy the webbing, we can use the ram to bash our way into the shrine and stop them.\n\nWhen you're ready, hit that webbing with all you've got! They'll probably try to stop us, so prepare for anything."
"200879108-0-54";"They used a battering ram to get inside the shrine. They disabled it after opening the wall, but if you can protect me, I think I can get it working again."
"200879108-0-57";"Alaric? Aye, I know him. Poor lad. His parents vanished a month ago. I'd knew he'd run away, but not where.\n\nI'll keep Alaric safe. This camp... disturbs me. \n\nCan you go west and see if you can find the camp? Find out what you can about the place."
"200879108-0-62";"If I don't leave Grayborne I'll be killed?\n\nRoche is a hateful fool! I'm no threat to anyone; ask around the village if you don't believe me."
"200879108-0-63";"Please! Don't turn me in. I'm just doing what I need to survive - you don't know what it's like at camp. Let me go - I'll be good from now on, promise!"
"200879108-0-64";"You... you're a real jerk, you know that?"
"200879108-0-65";"My parents? I... I have none. I live at our camp, with the other children. Mother Murk gives us everything we need. Wanna see?"
"200879108-0-67";"Oh good! I'll put these to use at once. If I could impose upon you once again, please deliver these potions I've just finished to Inquisitor Bieller of the Lion Guard."
"200879108-0-70";"Then you've wasted your journey. I know Tristan worries for us, but I'm not leaving this swamp until I find my daughter. In case you haven't noticed, I can take care of myself. If you want to help us, help me find Isabelle, first."
"200879108-0-72";"Our soldiers here are dying. We have to send them on their journey without worry that the horrors of undeath will prevent them from reaching their rest. Please, go find symbols of Ar'kay so that he may watch over them."
"200879108-0-74";"If i'm to join any Watch, I'll accept no position less than Captain of a Watchtower. I was Captain of the Guard in my homeland, and in a real city to boot - not some speck on the map."
"200879108-0-81";"Immutably. I righteously defend Crosswych from what invaders may come from the northeast..."
"200879108-0-82";"Only for a bit!  We've never been attacked on this front before...  Perhaps I would be better suited to a post within the city."
"200879108-0-89";"I heard the hermit in the forest was out trying to talk to the ghosts. I don't know what he's up to, but it can't be good. Who talks to spirits, you know?"
"200879108-0-90";"Rumor has it a foreign mage of some kind has come to try and help. A Redguard, even! We don't see many of them around here."
