"Location";"Source"
"149328292-0-13";"I hear the Nords don't have warm blood, like we do. How else could they live in a place colder than this?"
"149328292-0-34";"Our herds are our livelihood. Without them, we would surely perish."
"149328292-0-36";"The fish aren't biting. I think they sensed trouble in the water and moved offshore."
"149328292-0-185";"I hear there's trouble across Iliac Bay. \n\nHis Majesty, King Fahara'jad, has sent soldiers to help."
"149328292-0-206";"I'm new to Bergama. Some of the residents don't seem very pleased to see outsiders, it seems to me."
"149328292-0-252";"Stay alert. We could come under attack at any moment."
"149328292-0-263";"I'm so hungry, I'm starting to see things. Who's there? \n\nYou'd best leave this place. There's no hope! We're all doomed!"
"149328292-0-273";"Runecrafter Ashton has been practicing the art for years, perhaps decades. Who knows what power runes and the art of scrollmaking can convey?"
"149328292-0-275";"Please, don't talk to me. The Taskmasters watch us."
"149328292-0-277";"I don't know what you're doing here, but I don't want any trouble."
"149328292-0-281";"I don't think you appreciate how awful my situation is. You probably live like this every day …."
"149328292-0-282";"Thanks for helping us."
"149328292-0-295";"What can I get you?"
"149328292-0-304";"My legs … so painful."
"149328292-0-307";"Ha ha! Now it's orange. Can you see it? You must see it."
"149328292-0-308";"Do I look like I want to be bothered?"
"149328292-0-309";"You heard about Lady? She's the new boss in town … or she will be! Ha!"
"149328292-0-310";"Yes, outsider?"
"149328292-0-312";"Ralas has been practicing the art of runecrafting for years. Only she knows the true power etching-magic can convey."
"149328292-0-314";"Have we met? No? Then walk the other way."
"149328292-0-315";"My mother is doing a bit better, now that she has that amulet."
"149328292-0-316";"The winds carry strange seeds to <<1>>. Will they take root?"
"149328292-0-320";"This wouldn't stand in the days before the Pact. Arilen would still live!"
"149328292-0-321";"Naldyn deserved better than this."
"149328292-0-323";"If you need something, I suggest you speak to one of our aides."
"149328292-0-325";"Hands off unless you want a stump. This gerent's armor is mine.\n\nWant to bet how many days he'll last in the stocks? I can't wait. I want to snatch those fine pants off his corpse!"
"149328292-0-327";"It's good to have our agents back."
"149328292-0-330";"Get you a drink? What'll you have?"
"149328292-0-333";"Forget everything you've seen here!"
"149328292-0-334";"Don't spare any concern for this one. He's misbehaved terribly."
"149328292-0-335";"Don't see what you want? Just ask. I can get it.\n\nI had one fellow buy three hundred pounds of offal."
"149328292-0-336";"I hate these giant Wharf Rats that are all over the docks. If any get on the boat, I'll smash 'em!"
"149328292-0-337";"Can I get you a room, serjo?"
"149328292-0-339";"I fear change."
"149328292-0-340";"I think my scribs have taken a shine to you, friend!"
"149328292-0-341";"What do you want?"
"149328292-0-342";"What do you want?"
"149328292-0-349";"I like honey. And mead. Mead!"
"149328292-0-350";"I put the sharp end toward the enemy, right?"
"149328292-0-351";"I'm determined to make my family proud."
"149328292-0-352";"Would you care to make a deposit?"
"149328292-0-353";"Please, I need to find out about my son."
"149328292-0-354";"The Dominion stole our Mnemic Egg. The Pact doesn't understand what's lost."
"149328292-0-355";"Since the battle at Loriasel, I've been distracted. Like I forgot something."
"149328292-0-357";"Heita-Meen sometimes shows deep wisdom. Sometimes she stares into space."
"149328292-0-358";"Magistrate Vox of Deshaan has embraced Daedric heresy."
"149328292-0-359";"We're in your debt for slaying Magistrate Vox. Blessings of the Three upon you."
"149328292-0-360";"Burn it!"
"149328292-0-361";"Fan out!"
"149328292-0-362";"Aid me!"
"149328292-0-363";"Circle around!"
"149328292-0-364";"Advance!"
"149328292-0-365";"Do it!"
"149328292-0-366";"By the gods, that smells awful!"
"149328292-0-370";"That's it! The totem's weakening their hold!"
"149328292-0-372";"Give it all you've got! I need all the heat you can get!"
"149328292-0-373";"Pull that lever! Bring the fire down to the right temperature."
"149328292-0-374";"You! You did this, didn't you?"
"149328292-0-375";"What are you doing? No!"
"149328292-0-376";"Those are my bones! Please, leave them alone!"
"149328292-0-377";"Stop it! You're disturbing my rest!"
"149328292-0-378";"From The Ritual to The Thief, they watch him. There is no escape!"
"149328292-0-381";"Please, no more! I surrender!"
"149328292-0-383";"Thank you."
"149328292-0-384";"Thank-you!"
"149328292-0-385";"Look out!"
"149328292-0-387";"Giants. Undead. Kyne's blood, what next?"
"149328292-0-388";"Giants. Undead. Kyne's blood, what next?"
"149328292-0-390";"You're free, my brother!"
"149328292-0-391";"No! By Hircine's might, no!"
"149328292-0-392";"The creature stops to speak! How has the creature stopped, when its ilk still run amok?"
"149328292-0-393";"Do you like your skin? I think we can find another use for it!"
"149328292-0-397";"I hate giants!"
"149328292-0-398";"Are you lost? If I didn't have to be here, I wouldn't be. Don't suppose you have any mead, eh?"
"149328292-0-399";"It is a good day to fish!"
"149328292-0-400";"Damnit, woman! Why must you be so loud?"
"149328292-0-401";"That's not how it works!"
"149328292-0-402";"If I don't shout, I don't learn."
"149328292-0-403";"Fascinating."
"149328292-0-404";"Perhaps if I …"
"149328292-0-405";"Fight on!"
"149328292-0-406";"Fight on!"
"149328292-0-408";"Thank you!"
"149328292-0-409";"Years of work. Years of work, gone!"
"149328292-0-410";"Pick it up, Innbild! How are you ever going to find a husband!"
"149328292-0-411";"Thank you! I return to my rest."
"149328292-0-412";"Thank you! I return to my rest."
"149328292-0-413";"The festival's brought many new faces into Windhelm. I like it!"
"149328292-0-414";"Warm greetings in a cold climate, friend."
"149328292-0-416";"They split us up. Find the others!"
"149328292-0-417";"Those are my bones! Please, leave them alone!"
"149328292-0-418";"Stop it! You're disturbing my rest!"
"149328292-0-419";"It's not that I don't like festivals and fun, but it makes extra work for me."
"149328292-0-421";"I do declare, I might have the vapors!"
"149328292-0-422";"I like walking in circles."
"149328292-0-423";"Parmesan!"
"149328292-0-424";"It's so hot the grass is starting to burn!"
"149328292-0-425";"String!"
"149328292-0-426";"I need snow!"
"149328292-0-427";"Hear me, gods of winter! Let it snow! Let it snow!"
"149328292-0-428";"I'm a lumberjack.  I'm okay, I guess."
"149328292-0-429";"Working full time, duh duh DAH duh duh duhhh"
"149328292-0-431";"Are you all right? It looks like whoever built this put in a small trap. It doesn't look fatal, though."
"149328292-0-432";"I swear, if another one of those cats gets in here, I'm going to kill something."
"149328292-0-433";"The Pact soldiers say we can't go back to our homes yet. Too much danger of collapse."
"149328292-0-434";"The soldiers say we can't go back to our homes yet. Too dangerous. Bah!"
"149328292-0-436";"I was thinking of naming one of my special recipes after you. Giant-Killer Mead. That has a nice ring to it."
"149328292-0-437";"Now! While the Orcs are busy! Go!"
"149328292-0-438";"You can't resist!"
"149328292-0-439";"I always loved your sister more!"
"149328292-0-441";"You're too late to stop us!"
"149328292-0-442";"Get away from there!"
"149328292-0-443";"Ah, that's a fine bow."
"149328292-0-444";"Now that's a fine bow."
"149328292-0-445";"A beautiful weapon!"
"149328292-0-446";"A beautiful weapon!"
"149328292-0-450";"<<1>> reveals himself. Strike now! Crush him!"
"149328292-0-451";"You dare approach my shrine, whelp? You stand no chance against <<1>>."
