"Location";"Source"
"228103012-0-17";"Do you recognize this parchment?"
"228103012-0-18";"Might you know anything of Pierric getting mixed up in cults?"
"228103012-0-20";"I've come to tell you about Pierric..."
"228103012-0-21";"You are Pierric?"
"228103012-0-26";"Why do you hate bears"
"228103012-0-28";"I've come on behalf of Guendeline.  She feels you are holding something back from her."
"228103012-0-29";"Warden Godwin said I should talk to you..."
"228103012-0-32";"I have your foul toes…"
"228103012-0-37";"Godwin sent me to see if Pierric was with you..."
"228103012-0-38";"Confront the Field Marshal"
"228103012-0-39";"Confront the Field Marshal"
"228103012-0-41";"(Ask how he survived)"
"228103012-0-57";"The thief is an orphan. He said something about living in a camp."
"228103012-0-62";"Inquisitor Roche says you must leave Grayborne or be put to death."
"228103012-0-63";"Well. It seems I've found my thief."
"228103012-0-67";"Here are the herbs you asked for."
"228103012-0-70";"Aurore Bagot? Your husband, Tristan, send me to lead you back to Aldcroft."
"228103012-0-72";"Ask about the Last Rights"
"228103012-0-74";"The city of Crosswych is in need of a man with military experience to join the Watch..."
"228103012-0-81";"How attached are you to your post, Varik?"
"228103012-0-82";"You abandoned your post!"
"228103012-0-89";"Have you heard anything about the spirits haunting the area?"
"228103012-0-90";"Have you heard anything about the spirits haunting the area?"
"228103012-0-91";"I've heard about a hermit who's been dealing with the spirits. Do you know anything about him?"
"228103012-0-92";"Have you heard anything about the Redguard mage who's come to town recently?"
"228103012-0-93";"I've heard about a hermit who's been dealing with the spirits. Do you know anything about him?"
"228103012-0-94";"Have you heard anything about the Redguard mage who's come to town recently?"
"228103012-0-95";"It's time for you to leave, Odette. You can't live here anymore."
"228103012-0-99";"I'm looking for spare medical supplies for the Watchmen's camp outside of town."
"228103012-0-100";"Have you heard anything about the spirits haunting the area?"
"228103012-0-101";"Baron Winoc, do you know anything of King Ranser's murder?"
"228103012-0-106";"Inquisitor, can you provide any information about the murder of Lord Ranser?"
"228103012-0-107";"I have your Wolf's Teeth."
"228103012-0-109";"Guendeline, I have confirmed with your doctor that you are pregnant."
"228103012-0-111";"Have you seen this parchment before?"
"228103012-0-112";"I have exorcised the citizens."
"228103012-0-113";"What do you know about Jha gra-Muzgob?"
"228103012-0-114";"Have you heard of the weeping witch?"
"228103012-0-115";"Are you the ranger who passed through northern Ykalon recently?"
"228103012-0-116";"I was referred to you from Seth Grindle in Crosswych.  He said you had a package for him?"
"228103012-0-118";"Are you okay, Curate?"
"228103012-0-121";"Inquisitor Danain of Camlorn informed me that you may have intercepted a certain courier..."
"228103012-0-123";"Tell me about Elsie Dolban."
"228103012-0-124";"What can you tell me about missing corpses?"
"228103012-0-125";"Let's talk, you and I..."
"228103012-0-126";"Tell me about Elsie Dolban."
"228103012-0-127";"Tell me what you know about graverobbers."
"228103012-0-129";"The bandit said a witch named Jha gra-Muzgob hired him to steal bodies for her."
"228103012-0-130";"Barnard sent me, Palo. He thinks you've been selling bodies from the graveyard. He's not happy."
"228103012-0-131";"Did you raise that to attack me?"
"228103012-0-132";"Tell me about Elsie Dolban."
"228103012-0-133";"Palo said gra-Muzgob meets him behind the Cath Bedraud chapel to buy bodies."
"228103012-0-137";"Tell me about Elsie Dolban."
"228103012-0-138";"Tell me about the murder"
"228103012-0-139";"I have a missive from Drugo warning Vincintian of a possible assassination plot..."
"228103012-0-152";"Where is the murder weapon?"
"228103012-0-153";"I've been sent from the lumberjacks to the south. They need some tools repaired."
"228103012-0-154";"Aurore? I've found your daughter. Will you return with us to Aldcroft?"
"228103012-0-155";"Isabelle? Your father Tristan sent me to lead you back to Aldcroft. Will you come with me?"
"228103012-0-157";"I have some gems from Julien."
"228103012-0-160";"I have something for you. It's a gift from Julien."
"228103012-0-161";"Yes.  You'll have to pack your things and go."
"228103012-0-164";"What happened there, soldier?"
"228103012-0-167";"What happened there, soldier?"
"228103012-0-173";"The villagers speak well of you.  \n\nYou can stay in Grayborne."
"228103012-0-181";"Who is Oron?"
"228103012-0-193";"Are you all right, Curate?"
"228103012-0-197";"I bring a warning from High Inquisitor Averos."
"228103012-0-199";"Where is the sword you were hired to deliver?"
"228103012-0-200";"May I take a moment of your time?"
"228103012-0-203";"May I speak with you for a moment?"
"228103012-0-206";"Might I ask you a question or two?"
"228103012-0-209";"Your eyes seem fixed on the horizon..."
"228103012-0-210";"I've come to collect your report for Tactician Veraul."
"228103012-0-211";"I've come to collect your report for Tactician Veraul."
"228103012-0-212";"I've come to collect your report for Tactician Veraul."
"228103012-0-213";"I've come on behalf of Tarrant Circe..."
"228103012-0-215";"Is this the Biren farm?"
"228103012-0-220";"Here's the necklace."
"228103012-0-226";"Julien says he was wrong. He wants you to have this."
"228103012-0-229";"Caretaker Villas suggested Eagle's Watch was haunted."
"228103012-0-233";"Tell me what you know about the weeping spirits."
"228103012-0-235";"Help me kill these Bandits!"
"228103012-0-236";"What troubles you, spirit?"
"228103012-0-241";"What troubles you, spirit?"
"228103012-0-245";"What troubles you, spirit?"
"228103012-0-253";"Countess Virolynn, I am here to collect the weapon which killed Lord Ranser."
"228103012-0-257";"What can I do to help the Countess?"
"228103012-0-258";"We must not let Gargast escape."
"228103012-0-259";"Here are the herbs you requested."
"228103012-0-260";"Warden Godwin asked me to speak to you about Pierric..."
"228103012-0-262";"Guendeline, I have confirmed with your doctor that you are pregnant."
"228103012-0-266";"You are Pierric?"
"228103012-0-269";"You are Pierric?"
"228103012-0-273";"I'll spare your life if you tell me how to get the antidote."
"228103012-0-274";"I'm going to kill you."
"228103012-0-276";"I killed Morgan Frey.  Justice has been served."
"228103012-0-277";"Constable Barre sent me.  \n\nI killed Morgan Frey, but was too late to save her."
"228103012-0-278";"I've brought you Ailsa Barre's tabard.  She died trying to bring the murderer Morgan Frey to justic"
"228103012-0-280";"Tell me more about what's troubling this place."
"228103012-0-282";"What would you have me do?"
"228103012-0-283";"I was sent by Sergeant Bieller. What's happened here?"
"228103012-0-290";"What else can you tell me about Mother Murk?"
"228103012-0-294";"Isaac, a courier, has been poisoned by a Shornhelm arrow. He sent me to you to ask for help."
"228103012-0-295";"Let's go see your camp now, Alaric."
"228103012-0-297";"What would you have me do?"
"228103012-0-298";"What is it, Oron?"
"228103012-0-299";"What is it, Oron?"
"228103012-0-300";"What do you know of the Shrouded Throne?"
"228103012-0-301";"How can I help Northmoor?"
"228103012-0-304";"Well, about that test..."
"228103012-0-305";"What should we do first, Doctor?"
"228103012-0-306";"Thank you."
"228103012-0-307";"He exchanged his life for this antidote.  Take it; it will cure you."
"228103012-0-310";"How are you doing, Odette?"
"228103012-0-311";"I found this letter on the Reachmage in Glenumbra.  It warns of a looming threat in Camlorn."
"228103012-0-327";"I've been sent in to try and put an end to the feud between you and your neighbor."
"228103012-0-329";"I've been sent in to try and put an end to the feud between you and your neighbor."
"228103012-0-340";"Let's go home now, Isabelle."
"228103012-0-345";"You should be able to sleep soundly now."
"228103012-0-350";"Are you Isabelle Bagot?"
"228103012-0-351";"Now that we're all here, it's time to go back to Aldcroft."
"228103012-0-352";"I'm looking for Oron, servant of the High King."
"228103012-0-359";"While visiting town, I saw a poster for the Hands of Northmoor. What can you tell me about them?"
"228103012-0-360";"While visiting town, I saw a poster for the Hands of Northmoor. What can you tell me about them?"
"228103012-0-361";"While visiting town, I saw a poster for the Hands of Northmoor. What can you tell me about them?"
"228103012-0-364";"Here, kitty kitty!"
"228103012-0-366";"Come with me now, Alaric."
"228103012-0-367";"You may rest easy, the rats are gone."
"228103012-0-368";"You're Balen Thane, Veris' son?"
"228103012-0-370";"Are you ready to go?"
