"Location";"Source"
"165399380-0-6";"What are you doing here?"
"165399380-0-14";"Not now, friend. Please, not now.\n\nWe have so much work to do, and I'm not sure how we'll get it all done."
"165399380-0-208";"The Magis Order write their own laws and must not be trusted - be mindful in your dealings with them."
"165399380-0-304";"Hallo there."
"165399380-0-382";"I'm not leaving. Not without her."
"165399380-0-612";"<I am conditionally invisible.>"
"165399380-0-646";"Man, I hate Bob!"
"165399380-0-901";"Incompetents! Idiots! How could they allow this to happen? Thank the Eight for the Lion Guard."
"165399380-0-906";"Here I am, safe and sound back in Aldcroft. \n\nI have you to thank for that."
"165399380-0-1560";"You! You're not a mudcrab, are you? \n\nAre you one of those damned poachers wandering about and stealing my shells? \n\nYou seem a bit taller, but you won't fool me! I know you're up to no good."
"165399380-0-1652";"Behold the all powerful Important Mage."
"165399380-0-1859";"The Fighters Guild was good enough to let us set up shop in here. Since then, business has been wonderful!"
"165399380-0-1890";"Dark times are upon us, friend. My family struggles to survive, while our beloved nobles bicker ceaselessly about the most meaningless things.\n\nI tell you, just the thought of it makes my stomach want to heave."
"165399380-0-1908";"I am the proud leader of the Knights of the Flame, the sworn protectors of Alcaire.\n\nWe'll eliminate any threat to Duke Nathaniel, no matter what it takes."
"165399380-0-1929";"The tension is thick around here. I'm not used to Bretons and Redguards at odds. Aren't we supposed to be allies?"
"165399380-0-1939";"I'm sorry. We're not ready for business yet."
"165399380-0-2002";"Don't worry about the farm. It's just a place. We can build another one.\n\nWhat's important is that you saved me and my wife. As long as we're together, we can weather anything.\n\nThank you so much. May the Eight watch over you."
"165399380-0-2011";"Hoarfrost Downs used to be a grand little town. Now look at it! Nothing's been the same since Ranser's War."
"165399380-0-2046";"S'rashi welcomes you on behalf of The Even Hand. As a neutral organization, we deal in information, legal and otherwise. This one would be a useful friend.\n\nS'rashi has heard of your exploits. If you're looking for work, S'rashi could use a favor."
"165399380-0-2048";"No one gets in without an invitation. Don't have one, do you?"
"165399380-0-2050";"Move along, vagabond. Unless you've got an invitation?\n\nDidn't think so."
"165399380-0-2071";"The duchess died by my hand. My crime is unforgivable, and I accept full responsibility.\n\nDo what must be done."
