"Location";"Source"
"103224356-0-119";"This text is step-specific; it will be replaced when the quest proceeds to a new step."
"103224356-0-121";"Same as for regular steps, this will appear in the journal to describe what must be done for this optional step."
"103224356-0-166";"I've collected Jes' weapon crates from the bandits, who will no longer turn the weapons on innocent travelers. I should return the crates to Jes."
"103224356-0-167";"Jes asked me to venture to the bandit camp southeast of Camlorn and retrieve his stolen weapon shipment."
"103224356-0-194";"Before I can speak with the Countess I must speak to her Chamberlain"
"103224356-0-220";"Countess Virolynn believes her Chamberlain was headed to the town of Crosswych, in Dwynnen.  She told me to check with the Warden Godwyn, who oversees the town."
"103224356-0-221";"Warden Godwin had not seen Chamberlain Godwyn.  He handed me a letter from Oron, urging me to return to Camlorn at once."
"103224356-0-225";"I must decide to help King Sebastien, by journeying to Eagle's Watch to defend Northmoor, or to assist Oron by investigating Gargast's connections in Crosswych."
"103224356-0-227";"King Vincintian suggested I assist Averos in the defense of Eagles Watch. I'll find him in the west tower of Eagle's Watch."
"103224356-0-228";"I have decided to assist Oron. I will journey to Crosswych and see if I can find any trace of Gargast or his allies."
"103224356-0-253";"I have heard very little of the spirits haunting Camlorn, and the Abelard in the temple in town cannot help. I should ask the townspeople if I want more information."
"103224356-0-327";"I've gathered a smattering of opinions about the Hands of Northmoor from the populace of Camlorn. I should return to Baron Winoc with what I've found."
"103224356-0-333";"The blacksmith in Camlorn will be able to help, but will need some protection getting his supplies to the lumberjack camp. He's asked me to inform Lord Jes at the Hands of Northmoor holdings that an escort would be greatly appreciated."
"103224356-0-334";"I've been asked to deliver an order for the blacksmith in Camlorn to fill."
"103224356-0-374";"I must show this missive to a guard to gain audience in Camlorn's court."
"103224356-0-376";"I've found Oron and I can help get to the bottom of the murder."
"103224356-0-377";"There are several large bags of salt on the Biren farm, with a distinct leading towards the Circe farm. I would seem someone in the Magis Order is behind salting Tarrant's land.  I should inform him."
"103224356-0-378";"I should speak with Aquil Gervine. If he's behind Tarrant's failing crops, he must be stopped."
"103224356-0-379";"Aquil is aware that Tarrant suspects him, and he seems hurt by the accusation. He thinks Tarrant's troubles come from the Biren farm to the south of him. It was abandoned after one too many poor harvests, but he swears people live there still."
"103224356-0-380";"I've stumbled upon a small contingent of Magis Order members living the in the abandoned Biren farm. They deny knowledge of any farmland sabotage, but I should investigate the area just in case."
"103224356-0-469";"I must question Vincintian about the Shrouded Throne."
"103224356-0-492";"Oron wishes me to help him by journeying to Crosswych to investigate rumors of the Shrouded Throne and whatever ties Gargast had to the area."
"103224356-0-493";"I have decided to assist Oron. I will journey to Crosswich to look into any allies Gargast may have had there."
"103224356-0-508";"The Bagot family is safe. I should see if Aurore needs any further assistance."
"103224356-0-531";"Baron Winoc asked me to ask people around Camlorn about the Hands of Northmoor, pretending to be an uninformed visitor. He hopes I will be able to gain honest opinions about the Hands that he could not gain himself, due to his position at their head."
"103224356-0-661";"I am headed to the south of Grayborne in search of the courier."
"103224356-0-668";"From the marks on his body it appears the Spriggans did slay the courier.  I must inform Inquisitor Roche of the courier's fate."
"103224356-0-669";"I should talk to Inquisitor Roche again."
"103224356-0-708";"The courier is dead.  I should examine his body to determine how he was slain."
"103224356-0-771";"I was surprised to find myself in a world similar to the one I stand in now, but filled with that of lost and damned souls. A small whisper told me to defeat those who stood against me and now I stand back in the world of the living."
"103224356-0-772";"Natasha Bladespire, located in the Bloody Eye grounds, holds more information regarding what this ""Veil"" is and what the Coldun army would want with it. I should speak to her at once."
"103224356-0-774";"I've discovered that the source of the spirit realm lies inside the dark statues erected about the town, channeling the power of the Dreadlord. \n\nI will only have a limited time to destroy the statues; otherwise I will be damned in the spirit realm"
"103224356-0-826";"I have been charged by Warden Caldrun to hunt down and destroy Gargast.  The beast must be put down."
"103224356-0-827";"With the beast slain, I wonder where Gargast was headed...  What is this Shrouded Throne?"
"103224356-0-848";"Brennoc asked me to speak to Roche about some trouble in Grayborne."
"103224356-0-857";"I have been charged by Warden Caldrun to hunt down and destroy Gargast.  The beast must be put down.\n\nI must reach the bridge just north of Aldcroft."
"103224356-0-931";"I've obtained both the Chalice of Gwedrun from Inquisitor Danain and the Soulstone of Brall from Jes of Wayrest. I should return them to High Priest Canning in Camlorn's temple so he can summon Ranser's spirit and reveal the murderer."
"103224356-0-932";"High Priest Canning needs two relics to summon Ranser's spirit, the Chalice of Gwedrun and the Soulstone of Brall. Once I acquire both relics and return those relics to him, we can complete a ceremony to summon Ranser's spirit."
"103224356-0-956";"High Priest Canning is going to attempt to raise Ranser's spirit using the power of the artifacts I've gathered. I must ensure he is not interrupted."
"103224356-0-958";"When High Priest Canning attempted to summon Ranser's spirit, a hooded figure appeared and attacked. The fiend stunned Canning and disrupted the ritual. I must make sure Canning is all right."
"103224356-0-992";"I have given four Dark Acolytes over to the spirits of Glaes Maar. I should inform Claude."
"103224356-0-993";"I need to leash four Dark Acolytes with the Crystalwan and bring them to the Altar of Glaes Maar."
"103224356-0-994";"The Spirits of Glaes Maar are destroying the Dark Acolyte!"
"103224356-0-997";"The Spirits of Glaes Maar are destroying the Dark Acolyte!"
"103224356-0-998";"I need to leash three Dark Acolytes with the Crystalwan and bring them to the Altar of Glaes Maar."
"103224356-0-999";"The Spirits of Glaes Maar are destroying the Dark Acolyte!"
"103224356-0-1000";"I need to leash one Dark Acolyte with the Crystalwan and bring him to the Altar of Glaes Maar."
"103224356-0-1001";"The Spirits of Glaes Maar are destroying the Dark Acolyte!"
"103224356-0-1002";"I need to leash two Dark Acolytes with the Crystalwan and bring them to the Altar of Glaes Maar."
"103224356-0-1046";"I must locate four of the Third Squad's missing soldiers."
"103224356-0-1047";"Captain Geves will be expecting my return."
"103224356-0-1048";"Undead are attacking the Redoubt- I fear High Priest Canning's failed ritual unleashed an undead horde.  I must kill as many of the dead as I can, and rally the Magis Order troops by fighting beside them to repel the assault and save Camlorn."
"103224356-0-1049";"The undead siege has diminished, and the Redoubt defenders fight with renewed vigor. I should return to Inquisitor Blarae at the Redoubt."
"103224356-0-1052";"I must locate four of the Third Squad's missing soldiers."
"103224356-0-1053";"I must locate four of the Third Squad's missing soldiers."
"103224356-0-1054";"I must locate four of the Third Squad's missing soldiers."
"103224356-0-1076";"Thetis asked that I journey to a spongy island at the center of the lake and pour his remedy into it - he believes the island will allow the remedy to seep into the lake at a safe rate."
"103224356-0-1077";"I've slain the corrupted lake monster and started the purification of the lake as Thetis asked. I should return to Thetis and see if we must do anything else."
"103224356-0-1128";"I should return to Ranger Lord Merin and report my culling of Silvermist Castle's undead."
"103224356-0-1147";"The blessed chain was not enough to bind the vampire within the crypt. I will need to destroy it, now that it is free."
