"Location";"Source"
"204987124-0-18";"Hag's toes?"
"204987124-0-20";"Is there anything I can do?"
"204987124-0-21";"I thought you might be interested in seeing the plans your new 'family' has in store for Crosswych."
"204987124-0-23";"Of course not - they've played you for a fool, Pierrick!  Come back to Crosswych with me..."
"204987124-0-26";"Is your sister dead?"
"204987124-0-28";"What do you need?"
"204987124-0-32";"What of him?"
"204987124-0-34";"I see."
"204987124-0-38";"Surrender your army's plans or ill search for them on your corpse."
"204987124-0-39";"Field Marshal, I am here to collect the orders for our troops."
"204987124-0-41";"(Ask about the cultists)"
"204987124-0-54";"(Ask about the battering ram)"
"204987124-0-63";"You're still a thief. Come with me. I'm turning you in."
"204987124-0-64";"I try... Now let's go."
"204987124-0-65";"Sure, let's go meet them."
"204987124-0-81";"Not much going on that way though, is there?"
"204987124-0-82";"I agree."
"204987124-0-95";"Your drinking well is soured, your supplies are all burned... how can you stay here?"
"204987124-0-101";"Who is Averos?"
"204987124-0-107";"A moment passes."
"204987124-0-109";"Are you certain you have no idea where he could be?"
"204987124-0-112";"What news?"
"204987124-0-115";"Camlorn is under attack. Someone, hiding in the forest, is raising the dead to attack us."
"204987124-0-118";"Camlorn is under attack by the undead. The graveyards are overflowing with ghouls."
"204987124-0-119";"What then, Curate?"
"204987124-0-125";"What is Jha planning?"
"204987124-0-126";"What happened in Westtry?"
"204987124-0-127";"Who did you sell the bodies too?"
"204987124-0-130";"I never said anything about an orc."
"204987124-0-132";"Let me buy you a drink; tell me more about the wyrd and Roche."
"204987124-0-134";"Where is the ritual?"
"204987124-0-135";"What is Jha planning?"
"204987124-0-139";"Tell me about the murder."
"204987124-0-140";"Who is Lord Ranser?"
"204987124-0-141";"What is the Magis Order"
"204987124-0-142";"Who is Fahara'Jad"
"204987124-0-143";"Who is Oron (2)?"
"204987124-0-144";"Who is Vincintian?"
"204987124-0-145";"Where is Oron, again?"
"204987124-0-146";"Can you tell me who Lord Ranser is again?"
"204987124-0-155";"I will. Follow me."
"204987124-0-157";"Actually, he said you could make a necklace for Guendeline."
"204987124-0-158";"I'll give it to Julien."
"204987124-0-164";"You failed. You're a poor excuse for a soldier."
"204987124-0-167";"You're right. You'll only get your friends killed if you stay. Go, and don't come back."
"204987124-0-181";"This is a note I found on the body of the Reachmage in Glenumbra."
"204987124-0-193";"Where is the ritual?"
"204987124-0-197";"He believes a Shornhelm assault is imminent. You should prepare for an immediate attack."
"204987124-0-200";"What do you know of the people in this town?"
"204987124-0-201";"May I ask another question?"
"204987124-0-202";"May I ask another question?"
"204987124-0-203";"What do you know of the people in this town?"
"204987124-0-204";"May I ask another question?"
"204987124-0-205";"May I ask another question?"
"204987124-0-206";"What do you know of the people in this town?"
"204987124-0-207";"May I ask another question?"
"204987124-0-208";"May I ask another question?"
"204987124-0-213";"The Biren farm?"
"204987124-0-215";"Why have you taken up residence here?"
"204987124-0-218";"What is Jha planning?"
"204987124-0-220";"[Lie] Yes. She's really happy for you and Guendeline."
"204987124-0-222";"It doesn't sound like you're very sure."
"204987124-0-224";"Yes. I'll go talk to Khalisah again."
"204987124-0-225";"Let's not complicate matters. I'll give the necklace to Guendeline."
"204987124-0-226";"I'll go tell Julien."
"204987124-0-229";"I'd like to find a way to put the spirits at rest."
"204987124-0-232";"I want to find out what happened here."
"204987124-0-233";"If you help me, perhaps I can make the voices go away."
"204987124-0-236";"I will follow you, not the others."
"204987124-0-240";"I will see you there."
"204987124-0-241";"I will follow you, not the others."
"204987124-0-244";"I will see you there."
"204987124-0-245";"I will follow you, not the others."
"204987124-0-248";"I will see you there."
"204987124-0-250";"If you say so."
"204987124-0-253";"Why do you have High Inquisitor Averos' weapon?"
"204987124-0-254";"What do you know about the ""Shrouded Throne""?"
"204987124-0-260";"Is there anything you can tell me that might help us find him?"
"204987124-0-262";"It is Pierric's child?"
"204987124-0-264";"Do you have any idea where he might be?"
"204987124-0-265";"What do you intend to do?"
"204987124-0-266";"I bring word from your betrothed, Guendeline. She is full with child."
"204987124-0-268";"These robed decievers have played you for a fool. Return to Crosswych - you have a higher calling."
"204987124-0-269";"I bring word from your betrothed, Guendeline. She is full with child."
"204987124-0-271";"Quit being petty. She wants and needs you above any man."
"204987124-0-272";"These robed decievers have played you for a fool. Return to Crosswych - you have a higher calling."
"204987124-0-273";"Leave quickly, before I change my mind."
"204987124-0-282";"Guardian Caldrun believed that Gargast was headed there."
"204987124-0-283";"What did you do then?"
"204987124-0-285";"I'm supposed to help get you out of here."
"204987124-0-286";"I'm supposed to help get you out of here."
"204987124-0-297";"I agree. I will travel now to Crosswych and see what I can discover."
"204987124-0-300";"The Shrouded Throne..."
"204987124-0-301";"I will go to Eagle's Watch and help defend Northmoor."
"204987124-0-307";"I did what I thought was best.  \n\nTell me what else I can do, and I will help."
"204987124-0-308";"I'll check back with you afterwards."
"204987124-0-309";"I'll do what I can.  What next?"
"204987124-0-327";"Well, what would you propose?"
"204987124-0-329";"What do you propose?"
"204987124-0-352";"Yes.  I will help you with the investigation."
"204987124-0-353";"Who is Inquisitor Danain?"
"204987124-0-355";"Who is Inquisitor Danain?"
"204987124-0-358";"Where is Danain, again?"
"204987124-0-364";"Come on, follow me for your treat!"
"204987124-0-372";"I'll deal with the wolves. I'll protect you. Come with me."
"204987124-0-374";"Apologies. Rene Geles mentioned that you might have escaped the brigand's notice."
"204987124-0-375";"Can't they just force it open?"
"204987124-0-377";"Have you ever considered that Vandica may be imaginary?"
"204987124-0-378";"All right, let's go see Vandica."
"204987124-0-380";"Tell me what to do."
"204987124-0-381";"Anything else?"
"204987124-0-383";"What next?"
