"Location";"Source"
"211899940-0-638";"<A small gem is clutched in the skeleton's hand.>"
"211899940-0-725";"<This book details an initiation to the Supernal Dreamers cult. It demands the initiate's complete sacrifice and devotion to Vaermina, the Daedric Prince of Nightmares.>"
"211899940-0-729";"<This horn can be used to sound an echoing, haunting call.>"
"211899940-0-1121";"<This book is covered in dust.>"
"211899940-0-1773";"The horn unleashes an echoing, haunting call."
"211899940-0-1774";"The horn unleashes an echoing, haunting call."
"211899940-0-1775";"The horn unleashes an echoing, haunting call."
"211899940-0-2444";"<This tile depicts the Ritual constellation. You try to remove it, but it won't budge.>"
"211899940-0-2445";"<This tile depicts the Lover constellation. You try to remove it, but it won't budge.>"
"211899940-0-2446";"<This tile depicts the Lord constellation. You try to remove it, but it won't budge.>"
"211899940-0-2447";"<This tile depicts the Mage constellation. You try to remove it, but it won't budge.>"
"211899940-0-2448";"<This tile depicts the Shadow constellation. You try to remove it, but it won't budge.>"
"211899940-0-2449";"<This tile depicts the Steed constellation. You try to remove it, but it won't budge.>"
"211899940-0-2450";"<This tile depicts the Apprentice constellation. You try to remove it, but it won't budge.>"
"211899940-0-2451";"<This tile depicts the Warrior constellation. You try to remove it, but it won't budge.>"
"211899940-0-2452";"<This tile depicts the Lady constellation. You try to remove it, but it won't budge.>"
"211899940-0-2453";"<This tile depicts the Tower constellation. You try to remove it, but it won't budge.>"
"211899940-0-2454";"<This tile depicts the Atronach constellation. You try to remove it, but it won't budge.>"
"211899940-0-2455";"<This tile depicts the Thief constellation. You try to remove it, but it won't budge.>"
"211899940-0-2469";"""The Ritual, Charge of the Mage, Represents the Year's First Season, called Morning Star."""
"211899940-0-2470";"""The Lover, Charge of the Thief, Represents the Year's Second Season, called Sun's Dawn."""
"211899940-0-2471";"""The Lord, Charge of the Warrior, Represents the Year's Third Season, called First Seed."""
"211899940-0-2472";"""The Mage, Wise Guardian, Represents the Year's Fourth Season, called Rain's Hand."""
"211899940-0-2473";"""The Shadow, Charge of the Thief, Represents the Year's Fifth Season, called Second Hand."""
"211899940-0-2474";"""The Steed, Charge of the Warrior, Represents the Year's Sixth Season, called Mid Year."""
"211899940-0-2475";"""The Apprentice, Charge of the Mage, Represents the Year's Seventh Season, called Sun's Height."""
"211899940-0-2476";"""The Warrior, Strong Guardian, Represents the Year's Eighth Season, called Last Seed."""
"211899940-0-2477";"""The Lady, Charge of the Warrior, Represents the Year's Ninth Season, called Hearthfire."""
"211899940-0-2478";"""The Tower, Charge of the Thief, Represents the Year's Tenth Season, called Frostfall."""
"211899940-0-2479";"""The Atronach, Charge of the Mage, Represents the Year's Eleventh Season, called Sun's Dusk."""
"211899940-0-2480";"""The Thief, Clever Guardian, Represents the Year's Twelfth Season, called Evening Star."""
"211899940-0-2978";"A posting of a bounty shows a Goblin Shaman."
"211899940-0-2979";"<This arrow points north.>"
"211899940-0-2980";"<This arrow points east.>"
"211899940-0-2981";"<This lamppost has an X carved into it, and an arrow pointing down.>"
"211899940-0-2992";"<This arrow points west.>"
"211899940-0-2993";"<You search the tall grass beneath the lamppost and find a key with a small note attached.>\n\n""You found the key in streets, but now you must search the sky. No time for sleep or drink, go straight to the top of the clouds."""
"211899940-0-3008";"<This arrow points south.>"
"211899940-0-3264";"<The Orc Sergeant appears to have died of a wound from a poisoned weapon. She was holding her orders in her hand.>"
"211899940-0-3265";"<The crate is broken open and weapons are scattered about. Footprints suggest that there was a scuffle and both combatants appears to have been injured. It seems one combatant walked away after killing the other and throwing the body into the water.>"
"211899940-0-3319";"You … you have been to Coldharbour. I see its mark upon you. You must be able to hear me."
"211899940-0-3335";"<This ledger contains various numbers and information dealing with taxes. The numbers vary little from year to year, although recently, <<1>> purchased several lots of fine ales and wines.>"
"211899940-0-3445";"<This crate is filled with various vials of strange potions and elixirs, including several bottles of poison. Some vials are empty.>\n\n<A shipping receipt shows the vials came from Alik'r. It reveals who paid for them: Dame Falhut.>"
"211899940-0-3462";"Mother? Is that you?"
"211899940-0-3550";"This bizarre thorny vine looks like it has burst up from the ground. It is clearly dying due to the pig's gluttony. The beast is well-named."
"211899940-0-3569";"<These plans, drawn by Leveque, show secret tunnels beneath Daggerfall leading toward the castle. Additional notes provide information from other contacts.>"
"211899940-0-3575";"<This door is slightly ajar. You can hear movement from the other side.>"
"211899940-0-3576";"<This door is slightly ajar. You can hear movement from the other side.>"
"211899940-0-3752";"<This page is inked with blood and bound with a magical seal.>"
"211899940-0-3981";"<These words are engraved on the statue:>\n\nThe Demon of Knowledge bestowed a great thirst for knowing the unknown and recording the unrecorded. We remember this thirst with a Vessel which begins empty and must be filled with knowledge."
"211899940-0-3982";"<These words are engraved on the statue:>\n\nHistory outlasts flesh. The mountain crumbles and the lake dries, but the map remembers. All history is contained in the Tome. Yet the Tome contains only truth, for that is what will endure."
"211899940-0-3983";"<These words are engraved on the statue:>\n\nKnowledge is light. It is the light of the Candle on the book's page and the illumination gained through study. We seek enlightenment against the shadow of ignorance and the darkness of despair."
"211899940-0-4001";"<The bag holds an array of healing poultices, tinctures, herbs, bandages, and other components generally used by a healer.>"
"211899940-0-4002";"<Books, papers, healing supplies, and a few personal items fill this pack. Some of the papers have Heloise's name upon them.>"
"211899940-0-4235";"<Arcane power streams from the braziers to form an aura around <<1>>.>"
"211899940-0-4283";"<The lid of the ancient coffer opens.>"
"211899940-0-4355";"<This simple reliquary shows no clue as to its age or origins.>"
"211899940-0-4459";"<It's Alana's sword. It looks as if it had just been carelessly tossed aside. They must have taken her this way.>"
"211899940-0-4696";"<Arcane power streams from the braziers to form an aura around <<1>>.>"
"211899940-0-4717";"<This thickly bound book describes the mayor's final plans to defend Crestshade against an oncoming undead horde.>"
