"Location";"Source"
"115740052-0-11";"Gui Somner says: How do you like that, friend? We're bloody heroes."
"115740052-0-44";"Curate Marcell says: You have the holy water? Excellent."
"115740052-0-45";"Curate Marcell says: If we get separated, I will meet you at this brazier. The undead are too thick for me to do this alone."
"115740052-0-46";"Curate Marcell says: Now, let us see about stopping this onslaught."
"115740052-0-53";"A mess of twigs are strewn about the bushes."
"115740052-0-55";"Gui Somner says: We'll deal with her minions. Slay the witch!"
"115740052-0-57";"You notice fresh bear tracks on the ground"
"115740052-0-108";"Isabelle Bagot says: Oh wait, my mother's coming. Mother! I'm alive!"
"115740052-0-110";"Isabelle Bagot says: I do hate swamps, so. Hate hate hate."
"115740052-0-114";"Black Cat: Rrrrraaawr!! Rawr! Hsssssssss! Rawr!"
"115740052-0-118";"Alaric says: I'm home! I'm home! Thanks for bringing me. I'm gonna go play."
"115740052-0-119";"Alaric says: Jerk. See if I help you ever."
"115740052-0-131";"It's a clump of fur left behind by a werewolf. This is one of the clues you're looking for."
"115740052-0-132";"It looks like a werewolf footprint. This is one of the clues you're looking for."
"115740052-0-134";"It's the canine tooth from a werewolf. This is one of the clues you're looking for."
"115740052-0-135";"This looks to be a claw of a werewolf. This is one of the clues you're looking for."
"115740052-0-146";"Faya says:Eeeek! It's a monster!!"
"115740052-0-149";"Faya says: Let's hurry! Try and keep up!"
"115740052-0-150";"Faya says: Hey look! It's Vandica's toy!"
"115740052-0-194";"Shrouded Courier rasps: You cannot resist the Shrouded Throne!"
"115740052-0-196";"Oh, thank you! I've been trying to find my way back to camp for hours now."
"115740052-0-197";"I am. Thank you for finding me and showing me the right direction!"
"115740052-0-198";"Ah ha! Thank you."
"115740052-0-202";"Warden Caldrun says: Guards! Stop the Chamberlain!"
"115740052-0-203";"Priestess Elianna says: Countess! Please, keep breathing! Help is on the way!"
"115740052-0-209";"Countess Virolynn cries out in pain and falls, badly wounded."
"115740052-0-216";"Faya says: If you want to see Vandica, just pick up her toy. That's how I always do it!"
"115740052-0-225";"Roche: Elsie, your time here is done.  Vacate under your own will - or my men will remove you by force."
"115740052-0-226";"Elsie: Don't be a fool. I know what this is *really* about, Roche, and so do you. I've done nothing but good for this town..."
"115740052-0-227";"Roche: *Enough!* Speak one more word, witch, and I will -"
"115740052-0-228";"Brennoc: Roche! Stay your hand. It isn't for you to come into *my* town and tell me who does and does not belong...."
"115740052-0-229";"Roche: Are you sure you wish to test your limited powers for this wench, Brennoc?"
"115740052-0-230";"Brennoc: Choose your battles, Roche - you have no hope of winning this one."
"115740052-0-231";"Roche: This isn't over."
"115740052-0-232";"Brennoc: Pardon the disturbance, Lady Dolban.  We will take our leave now..."
"115740052-0-244";"blows on the whistle causing the Hound Dog to look for nearby cattle."
"115740052-0-246";"loses its interest and wanders off."
"115740052-0-257";"You ask too many questions!"
"115740052-0-260";"As the powder flies into Roche's face, his visage seems to grow immoble, wooden.  The last of his words cannot leave his unmoving lips as the stultifying powder takes effect."
"115740052-0-277";"Pierric: Guen! I have returned, for good."
"115740052-0-278";"Bernadette Femaine says: Try not to fall all over yourselves boys... I'll be back out in a bit."
"115740052-0-281";"What goes around, comes around!"
"115740052-0-397";"Royal Guard Sele says: Did you hear about King Ranser's body? The blood…"
"115740052-0-398";"Royal Guard Panoit says: Aye, it's not the death I'd choose."
"115740052-0-399";"Royal Guard Sele says: Shornhelm will want vengeance, I wager."
"115740052-0-400";"Guard Captain Birian says: You two! Quit chattering and see to your posts. King Sebastien must be protected!"
"115740052-0-429";"The Magis Order will protect us as they always have."
"115740052-0-441";"King Sebastien's father knew what he was doing when he formed the Order."
"115740052-0-442";"I hope King Sebastien lives up to his father's reputation, but I have my doubts, what with him marrying that foreign woman."
"115740052-0-443";"The Hands of Northmoor is a distraction to the Order. I don't know what those peasants hope to accomplish."
"115740052-0-444";"I completely agree, Lady Franseza. The Hands only stir up trouble amongst the servants."
"115740052-0-445";"My dear Lady Mari, servants have always been trouble; they need no stirring up to become problematic."
"115740052-0-446";"You are correct, Lady Franseza, as always. What was I thinking?"
"115740052-0-447";"King Sebastien should do something about the stench wafting up from the village. Some days it is quite unbearable."
"115740052-0-450";"If you ask me, His Grace would do well to burn the village down and start over. We have plenty of lumber these days."
"115740052-0-497";"We never should have left Wayrest."
"115740052-0-498";"What has become of Camlorn?"
"115740052-0-500";"My mother has damned us all, with her pact with vampires and her betrayal of the family."
"115740052-0-501";"I was ritually slain, and now she seeks to raise my body as a loyal revenant. Behold my fate, Hero."
"115740052-0-521";"I swear, I went to just cut it down, and it moved."""
"115740052-0-522";"You're seeing things. You're as jumpy as a child in the dark."
"115740052-0-523";"You're saying that, but I'm telling you I'll keep chopping this log here all day so I don't have to go back out there."
"115740052-0-570";"I'm here to kill me some dirty blues!!"
"115740052-0-606";"Ahhh! Tiny mouse no hurt ogrim!"
"115740052-0-612";"bursts into flame, melting away."
"115740052-0-634";"You seek to unseat High Rock's true ruler? Fools!"
"115740052-0-640";"Aldcroft! I'm safe! Would you please let Warden Rielle know I've returned? Thank you!"
"115740052-0-654";"gasps and coughs as a healthy color returns to his face."
"115740052-0-810";"Mother will teach you a lesson! Respect your elders!"
"115740052-0-877";"What? How did you … never mind. Let's kill them, my love!"
"115740052-0-965";"Hello."
"115740052-0-1012";"GO GO GO!"
"115740052-0-1154";"A prison break! How grand! You have already gotten farther than some!"
"115740052-0-1199";"Halt criminal!"
"115740052-0-1238";"What have I done?"
"115740052-0-1244";"I couldn't agree more. I'll shatter your bones this time, Dathieu."
"115740052-0-1271";"Lord Montclair won't stand for this!"
"115740052-0-1301";"Do you seek death? You've found it."
"115740052-0-1305";"Mistress! I've failed you."
"115740052-0-1307";"steps into the Dreamworld portal."
"115740052-0-1336";"The Daggerfall Covenant is doomed to fail. You cannot trust the Redguards."
"115740052-0-1339";"The Daggerfall Covenant was a mistake. We can't trust the Redguards!"
"115740052-0-1341";"You can't afford to let your guard down. The Redguards could betray you at any time."
"115740052-0-1342";"We must remain vigilant. The Redguards could be plotting against us."
"115740052-0-1351";"The duke should not have wed King Fahara'jad's daughter."
"115740052-0-1352";"The duke's marriage was a mistake. He's put us all at risk!"
"115740052-0-1353";"A Redguard plot? Who would orchestrate it?"
"115740052-0-1354";"King Fahara'jad is planning to invade Alcaire. Duchess Lakana is a spy."
"115740052-0-1355";"Lakana has everyone fooled. She and her father are plotting against us!"
"115740052-0-1356";"But why would the Duchess betray us?"
"115740052-0-1357";"Duchess Lakana is orchestrating an attack on Alcaire. She must be stopped."
"115740052-0-1358";"The duchess has betrayed us. I have to stop her … whatever it takes …."
"115740052-0-1383";"Hello, Raymonde."
"115740052-0-1384";"Hello, Sebastian."
"115740052-0-1385";"How's business?"
"115740052-0-1386";"Honestly? Great.The attacks might be bad for the mill, but if you sell weapons and armor, the demand is high."
"115740052-0-1387";"Glad to hear someone is doing okay. The only people buying my arrows are poachers."
"115740052-0-1388";"The lot up north? Yeah. I think the king's laws are keeping food from their mouths."
"115740052-0-1389";"Well, I better get back to it. Farewell, Raymonde."
"115740052-0-1390";"Farewell, Sebastian."
"115740052-0-1404";"Tell me about the Wyrd. I know they inhabit the woods nearby."
"115740052-0-1405";"Didn't used to see any at all when I was a lad. Now, we see them sometimes when we're out cutting the trees."
"115740052-0-1406";"Does that not make them angry? I've heard they see the trees as their brothers and sisters."
"115740052-0-1407";"Can't speak for how they feel about it, but we avoid cutting anything near their home, the Wyrd Tree."
"115740052-0-1408";"The Wyrd interest me. Someday, I hope to learn more about them."
"115740052-0-1443";"You're a fool to cross me, mortal. I wish your presence in Quagmire. Come to me."
"115740052-0-1448";"You've fought so hard, and all for nothing! You will die in this dream!"
"115740052-0-1452";"Thieves! You and your Orcs are nothing more than liars and thieves!"
"115740052-0-1453";"But now that the Fell's Brigade is on the job, peace and security will be restored to Fell's Run!"
"115740052-0-1454";"We're the liars? How dare you! We want to know what happened to our friends and family members. Where are you holding them?"
"115740052-0-1455";"And what gives you idiots the right to order us about? This is as much our home as it is yours!"
"115740052-0-1461";"Then have at you!"
"115740052-0-1487";"Did the witch send you here <<1>>?"
"115740052-0-1518";"All quiet, Captain. Perhaps we're out of the woods after all."
"115740052-0-1520";"What news, soldier?"
"115740052-0-1521";"Very good. Dismissed."
"115740052-0-1522";"Yes, Captain."
"115740052-0-1602";"Say, Moreau. You ever hear someone rummaging around your things in the middle of the night?"
"115740052-0-1603";"No."
"115740052-0-1604";"Several folks around the Mill have been talking about it, and I've heard it too."
"115740052-0-1605";"Must be rats. Or maybe squirrels."
"115740052-0-1606";"Then they are rats or squirrels of good taste. A ring handed down in my family for generations is now missing."
"115740052-0-1607";"I'm sure your ring will turn up...someplace. We should concentrate on our duties, though, with all the spriggans about."
"115740052-0-1608";"Maybe so. Still, I haven't looked for it at the docks. I'll head there after our shift."
"115740052-0-1629";"Didn't turn out the way you expected, did it?"
"115740052-0-1695";"sighs and shakes his head."
"115740052-0-1708";"This will not do. This will not do."
"115740052-0-1709";"My head is swollen with words. Give me a sword. Let them out!"
"115740052-0-1710";"The stars keep moving. The sky is bent. It makes me seasick."
"115740052-0-1711";"I tried to keep the words in the books. They flew out and bit me."
"115740052-0-1712";"What were you saying, Orsiln? I am having trouble focusing."
"115740052-0-1726";"Think me Ranser, do you? No, I am not the mad king. I am his betrayer. Enter the past and hear my tale—a traitor's tale, it is."
"115740052-0-1754";"So … hungry."
"115740052-0-1759";"Hello."
"115740052-0-1760";"Good day to you."
"115740052-0-1761";"Hello again."
"115740052-0-1762";"Good to see you."
"115740052-0-1763";"A moment of your time?"
"115740052-0-1764";"Hi."
"115740052-0-1775";"Angof told me to watch for you. He's offered a small fortune … for your head!"
"115740052-0-1779";"Hail, friend."
"115740052-0-1780";"Greetings."
"115740052-0-1781";"Greetings, friend."
"115740052-0-1782";"Come here a moment."
"115740052-0-1788";"Poor deluded fool."
"115740052-0-1794";"Yes?"
"115740052-0-1795";"What is it?"
"115740052-0-1796";"Do I know you?"
"115740052-0-1797";"What can I do for you?"
"115740052-0-1798";"Well met."
"115740052-0-1799";"Hail!"
"115740052-0-1803";"Oh, it's you."
"115740052-0-1808";"Don't underestimate the Lion Guard. Lord Magister Averos has dealt with your kind before."
"115740052-0-1814";"Your fear of those ignorant witches is laughable, but I'll take of them. Once these bothersome Lion Guard lackeys have been dealt with, my servants will tear the wyrd apart."
"115740052-0-1815";"Ignorant warlock! You know nothing of war. Why leave the safety of Camlorn's walls, when we can force the Lion Guard to destroy themselves besieging them?"
"115740052-0-1816";"Laughable! No mere mortal can best me. Averos will fall, as so many have before him. I'll tear his heart out myself!"
"115740052-0-1818";"Cease your prattling, warlock. I have not forgotten your part in my resurrection, but you must not forget my power."
"115740052-0-1819";"The city is ours. No army stands a chance against my werewolves."
"115740052-0-1825";"The Fellwatch is a menace. Someone should do something about them."
"115740052-0-1850";"Clear to the east?"
"115740052-0-1851";"No enemies to the north."
"115740052-0-1852";"All goes well?"
"115740052-0-1853";"Easy. Banaril will help."
"115740052-0-1854";"They argue still?"
"115740052-0-1855";"Nothing to report."
"115740052-0-1856";"No Maormer, at any rate,"
"115740052-0-1857";"Yes. Stop bothering me."
"115740052-0-1858";"I can still perform my duty."
"115740052-0-1859";"Do they ever cease?"
"115740052-0-1893";"Be careful!  Stay back... oh, please don't hurt her..."
"115740052-0-1903";"Ebonheart Flag Recovered!"
"115740052-0-1904";"Aldmeri Flag Recovered!"
"115740052-0-1908";"At last, the outsider who rallies my knights to rebellion! I'm going to enjoy this!"
"115740052-0-1911";"It's over. I'm doomed..."
"115740052-0-1917";"Good day, I've come to buy...what do you mean, I have no credit with you? I...see. Well. Perhaps another day."
"115740052-0-1924";"Good day, I've come to buy...I'm sorry. I don't mean to be a bother, but I just thought...I see."
"115740052-0-1925";"I've just been to the shops...again. We cannot buy anything! How can I feed the children?"
"115740052-0-1926";"I know it's difficult, but I'm doing the best that I can."
"115740052-0-1927";"Your best does not put food on the table, or clothes on our backs. I'm so ashamed. Everyone is talking about us."
"115740052-0-1928";"I don't care what everyone is saying, I am doing what I can. What would you have me do? Steal?"
"115740052-0-1929";"No...no...it's just that.... Never mind. I'll make do."
"115740052-0-1960";"Get off my ship!"
"115740052-0-1961";"You'll not steal my treasure!"
"115740052-0-1962";"I'll take my revenge on you!"
"115740052-0-1969";"You do not belong here, mortal. Turn back!"
"115740052-0-1973";"Othrenis will tolerate your presence... briefly. Be swift, stranger."
"115740052-0-1977";"I heard there's treasure out by those old ruins, but it's guarded by spirits."
"115740052-0-1978";"That damn fool noble's going to get himself killed. Fishing out by those harpy nests? What's he thinking?"
"115740052-0-1979";"Someone saw Red Rooks out by the docks. Lousy thieves. Hope they haven't stolen anything from the Mill."
"115740052-0-1980";"I've heard sounds of a battle out by Westtry, but there's no one to be seen. It's the work of spirits, or worse."
"115740052-0-1981";"There's trouble in the air. Dark times are coming. I can tell."
"115740052-0-1982";"Have you heard? The Aldmeri Dominion is pushing back against the Imperial forces in Valenwood. I hope the war doesn't come to High Rock. We've had enough troubles."
"115740052-0-1983";"I've heard that the Ebonheart Pact is lead by a man named Joruun. Seems unlikely that anyone can get the Dunmer and Argonians to stop killing each other for very long."
"115740052-0-1984";"I don't know if there's another culture in Tamriel that can match the military might of the Redguards."
"115740052-0-1985";"What happened to Emperor Varen? I thought he was supposed to unify all of Tamriel under his banner. We don't seem that unified to me."
"115740052-0-1990";"Hm. Well, I heard the Mages' Guild is looking for old artifacts, Maybe they'd have some luck searching that old cave on the coast near Daenia."
"115740052-0-1991";"Have you noticed the horrific stench coming off the Tarn? It's enough to make Aldcroft unlivable. Alchemist Thetis is looking into it."
"115740052-0-1992";"Personally, I've been worried that the Aldmeri Dominion might attack us. I hope Daggerfall Tower can keep us safe."
"115740052-0-1993";"Have you heard? Aldcroft's been flooded with refugees from Camlorn. They say werewolves drove them from their homes."
"115740052-0-1994";"Something strange has been happening in Cyrodiil.They're executing prisoners in the Imperial City. Lots of them."
"115740052-0-1995";"There's an envoy from the Aldmeri Dominion that claims they just want to restore order, but I don't believe that for a second. Bretons were once enslaved by elves. It won't happen again."
"115740052-0-1996";"The Ebonheart Pact is the real threat. The Dunmer can't be trusted, the Nords are barbarians, and the Argonians worship trees."
"115740052-0-1997";"Something terrible happened when Emperor Varen disappeared. I can feel it in my bones."
"115740052-0-1998";"The only - and I mean only - chance for peace in Tamriel is a Breton Emperor."
"115740052-0-1999";"I know we're supposed to be allied with Orsinium... but it's only a matter of time before that falls apart."
"115740052-0-2000";"Farewell."
"115740052-0-2001";"00 - May the Eight walk with you."
"115740052-0-2002";"02 - Take care."
"115740052-0-2003";"03 - Be seeing you."
"115740052-0-2004";"04 - Be safe."
"115740052-0-2005";"05 - Keep to the roads."
"115740052-0-2006";"06 - Times are dark, indeed. Stay safe."
"115740052-0-2007";"07 - May the Divines go with you."
"115740052-0-2008";"08 - Best of luck."
"115740052-0-2009";"09 - Fare thee well."
"115740052-0-2010";"00 - May the Divines walk with you."
"115740052-0-2011";"Be seeing you."
"115740052-0-2012";"02 - Take care."
"115740052-0-2013";"03 - Be careful out there."
"115740052-0-2014";"04 - Farewell."
"115740052-0-2015";"05 - Goodbye."
"115740052-0-2016";"06 - Best of luck."
"115740052-0-2017";"07 - Safe travels."
"115740052-0-2018";"08 - So long."
"115740052-0-2019";"09 - You, too."
"115740052-0-2020";"It matters not. The Great Houses will fall! The Ashlanders are the only hope for this land's salvation!"
"115740052-0-2024";"begins to dance."
"115740052-0-2025";"roars in anger!"
"115740052-0-2026";"becomes calm again."
"115740052-0-2031";"Ow! Damn bugs."
"115740052-0-2032";"N'wah! You'll die like the rest!"
"115740052-0-2054";"Thank you so much! I'm never leaving Reywell again!"
"115740052-0-2075";"Noticed? They're sleep walking with their eyes open."
"115740052-0-2081";"I know what you're planning, Your Grace."
"115740052-0-2083";"What are you doing here? Leave my room at once!"
"115740052-0-2084";"I won't allow Alcaire to fall into Redguard hands."
"115740052-0-2085";"Alcaire in Redguard hands? Tears of Zeht! You've gone mad!"
"115740052-0-2086";"I'm sorry, but this is the only way."
"115740052-0-2087";"No! Please!"
"115740052-0-2088";"I'm sorry, I can go no farther than the conclave's borders with you.  If you wish to find me again, speak to the Wise Woman."
"115740052-0-2089";"My initiate will accompany you on your trial.  She will not interfere but will witness your success... or bring back your corpse."
"115740052-0-2093";"Pray hard, outlander!  Hope that your status as Blightbane holds true!"
"115740052-0-2094";"That was amazing!  I've never seen anyone fight like that, whether or not they have Meridia's blessing... which it seems that you do, my friend."
"115740052-0-2097";"weeps softly to herself."
"115740052-0-2098";"sputters and comes to life, filling the air with choking red dust."
"115740052-0-2099";"No! Help!"
"115740052-0-2100";"Thank you, <<1>>. I will stay here until I am ready to travel. Please... speak to the hunter Thistlewhip."
"115740052-0-2101";"Tamriel needs a strong Emperor. Preferably a Breton."
"115740052-0-2102";"An Altmer may have founded the Mages' Guild, but it's clear that Bretons are some of the greatest mages in Tamriel."
"115740052-0-2103";"I'm glad the Orcs are on our side. Someone's got to keep the Nords at bay."
"115740052-0-2104";"Redguards are so distrustful of the Mages Guild. I wonder if magic is what drove them from Yokuda?"
"115740052-0-2105";"I've heard that Orc craftsmen produce some of the finest weapons and armor in the Covenant."
"115740052-0-2106";"Oh no. No!"
"115740052-0-2107";"This is taking too long. I think I'm lost again. I better go back to where I was before..."
"115740052-0-2108";"Have you been to the trading house in Wayrest? All kinds of things for sale there."
"115740052-0-2109";"Anyone can join the Mages Guild. The guild needs more than just spellcasters."
"115740052-0-2110";"The Fighters Guild is dedicated to keeping the peace in Tamriel. Well, for a price. They're always looking for new members."
"115740052-0-2111";"Everyone knows that there's a Thieves Guild in every major city, but you have to know where to find them."
"115740052-0-2112";"If I were you, I'd steer clear of the Dark Brotherhood. Thieves are one thing, but the Dark Brotherhood traffics in murder."
"115740052-0-2133";"I need a real cure! Damn you and your lies!"
"115740052-0-2134";"You're hiding the cure from us! I know it!"
"115740052-0-2135";"Hey <<1>>!  Wait, I want to talk to you."
"115740052-0-2136";"Someone in Crosswich asked me collect fifteen ocelot spleens for an ocelot spleen flambe. So, I killed him. Probably did him a favor. He was clearly posessed by Sheogorath."
"115740052-0-2137";"Everyone knows that Bretons make the best mages, hands down. It's not just part of our culture, it's in our blood."
"115740052-0-2138";"It's been a while since anyone but the Redguards have explored the deep desert where the Dwemer once lived. Do they know what's out there, under the sand?"
"115740052-0-2139";"Did you know that the orcs claim the ruins around Orsinium were built by their ancestors? They look Elven to me."
"115740052-0-2140";"You know, the Redguards may be brilliant tacticians, but the Daggerfall Covenant runs on Breton gold."
"115740052-0-2141";"Everyone has to make money somehow."
"115740052-0-2142";"Hm. Well, I'm going to the battlemaster in Wayrest to join the fight against the Dominion and the Pact."
"115740052-0-2143";"I've been thinking of joining the Mages Guild. I know a little about magic."
"115740052-0-2144";"Is that so? Good to know."
"115740052-0-2145";"I've heard the Fighters Guild will hire anyone who can hold a blade or cast a spell."
"115740052-0-2147";"You found it. Thank you. Please, take the locket to my wife. I think I can rest now..."
"115740052-0-2149";"Someone said you could tell me who's getting kickbacks from Sugar.  Good gold in my hand, right here, if you give me a name."
"115740052-0-2150";"I'll take your gold but truth is I don't know.  Sugar's paid off half the dock officers on the Stonefalls coast but from what I hear your crew is an honest one.  More's the pity."
"115740052-0-2152";"It's someone on my crew.  I'll find out one way or another, meanwhile, take this for your trouble."
"115740052-0-2153";"We are doomed..."
"115740052-0-2154";"Why did this happen?"
"115740052-0-2157";"Who are you?  Why are you following me?  Mind your own business or we'll have trouble."
"115740052-0-2159";"deflates and stops squirming."
"115740052-0-2160";"Hey! You there!"
"115740052-0-2161";"bows his head in thanks to you."
"115740052-0-2163";"S'wit! Do you think your meddling will stop us? The Blight will engulf you all!"
"115740052-0-2164";"I am ready for you, Lord Gette. I am yours to command. Do as you will."
"115740052-0-2165";"Make it stop! Make it stop! Make it stop!"
