"Location";"Source"
"200374766-0-3";"Glenumbra, the westernmost region of High Rock, contains the city-states of Daggerfall and Camlorn, the great cemetery of Cath Bedraud, and the wild areas of Hag Fen, Glenumbra Moors, and the forests of Daenia."
"200374766-0-19";"Situated at the head of the strategic Iliac Bay, Stormhaven is the geographic center of High Rock, and also the home of the great trading city of Wayrest, capital of the Daggerfall Covenant."
"200374766-0-20";"This northwestern region of High Rock contains some of the province's most dramatic terrain, including towering, flinty crags, windswept moors, and narrow canyons. Many folk find the environment oppressive, even threatening."
"200374766-0-41";"The ashfall from the volcanoes of the Velothi Mountains and from great Ash Mountain itself is Stonefalls' bane and benefit, fertilizing the soil where the land isn't too arid to grow crops. It was here that the recent invading army from Akavir met its bloody end."
"200374766-0-57";"The fertile valleys of Deshaan are home to lush fungal forests, deep kwama mines, and broad pastures where netches and guar graze. But all pales before the magnificence of Mournhold, home of the Tribunal and capital of the Ebonheart Pact."
"200374766-0-58";"Malabal Tor is the northwest region of Valenwood, on the coast of the Abecean Sea and the Strid River estuary. Its capital is Silvenar, the spiritual home of all Wood Elves."
"200374766-0-92";"This region takes its name from its most famous feature, the Bangkorai Pass, which has served as High Rock's defense against the wild raiders of Hammerfell for countless generations. The uplands north of the pass and the desert to the south are both ruled from the port city of Evermore."
"200374766-0-101";"One of the ""Old Holds,"" Eastmarch was among the first regions of Skyrim settled by the Nords when they arrived from Atmora. Its capital, Windhelm, is the oldest continuously inhabited human settlement in Tamriel, and was founded by Ysgramor himself."
"200374766-0-103";"Skyrim's southernmost hold has a relatively temperate climate, thanks to northern mountains that block the frigid gales of the Sea of Ghosts, and warming volcanoes in the Velothi Mountains to the east. Its capital is Riften, on the shores of broad Lake Honrich."
"200374766-0-104";"Though there are fertile fields on the coast near the capital city of Sentinel, it is the arid expanses of the interior that have captured the hearts of the rugged Redguards. The Alik'r is rich in mineral resources, but its fierce creatures and harsh terrain are daunting to most."
"200374766-0-108";"Greenshade, a land of flowing rivers and fertile plains, occupies the southwest portion of Valenwood. The port city of Woodhearth sits upon the western shore, while other towns include Marbruk and Greenheart."
"200374766-0-117";"On the border with Morrowind, the Shadowfen region has had more contact with Tamrielic civilization than most of Black Marsh—due primarily to the activities of the Dunmeri slavers who once operated out of the city of Stormhold. Now the Argonians are back in charge."
"200374766-0-381";"The second largest of the Summerset Isles, Auridon has always served the High Elves as a buffer between their serene archipelago and the turmoil of Tamriel. The Altmer of Auridon have been hardened by generations of repelling invaders, pirates, and plagues."
"200374766-0-382";"Once known simply as Northern Valenwood, this region that borders Cyrodiil and Elsweyr has seen so much bloody warfare since the fall of the Second Empire that it's now known as Reaper's March, even to its battle-scarred inhabitants."
"200374766-0-383";"This region is the southern heart of the Wood Elves' great forest, and home to more of the gigantic graht-oaks than any other part of Valenwood. Its capital, now also the capital of the entire Aldmeri Dominion, is Elden Root."
"200374766-0-508";"This quarry on the southern slopes of Red Mountain is the source of the granite being used to construct Vivec City—or it was, until the volcano awoke and began once more pouring lava down its foyadas."
"200374766-0-509";"The crumbling Dwarven fortifications of Ald Carac are said to date to the time of the War of the First Council, early in the First Era."
"200374766-0-510";"The ruins of Ularradallaku are all that remains of an ancient temple complex devoted to the dread Daedric Prince Mehrunes Dagon."
"200374766-0-514";"Built late in the Second Empire to control the chronic pirate problem on the Strid River, since the outbreak of the Three Banners War the Istirus Outpost has become a forgotten relic, its dwindling resources fought over by all sides."
"200374766-0-515";"Built late in the Second Empire to control the chronic pirate problem on the Strid River, since the outbreak of the Three Banners War the Istirus Outpost has become a forgotten relic, its dwindling resources fought over by all sides."
"200374766-0-516";"The crumbling Dwarven fortifications of Ald Carac are said to date to the time of the War of the First Council, early in the First Era."
"200374766-0-725";"An ancient Khajiiti shrine called the ""Temple of Seven Riddles"" has been overrun by the Khajiit's eternal enemy, the dro-m'Athra. With each passing hour, more Lost Cats pour into Nirn through a gaping rift between worlds. If Tamriel is to be saved, this Maw of Lorkhaj must be closed."
