"Location";"Source"
"86601028-0-1";"Blocking enemy power attacks will set them off balance, making them vulnerable to a follow up heavy attack."
"86601028-0-2";"You can spend Stamina to stun casting targets and set them off balance."
"86601028-0-3";"Increasing armor will reduce damage taken from physical attacks."
"86601028-0-4";"Stay out of deep water."
"86601028-0-5";"Increasing spell resistance will reduce damage taken from magical attacks."
"86601028-0-6";"When facing high amounts of flame damage consider increasing your resistances to this element."
"86601028-0-7";"When facing high amounts of frost damage consider increasing your resistances to this element."
"86601028-0-8";"When facing high amounts of shock damage consider increasing your resistances to this element."
"86601028-0-9";"When facing high amounts of poison damage consider increasing your resistances to this element."
"86601028-0-10";"Try fighting monsters closer to your level."
"86601028-0-11";"Enemies with Spiked Armor return damage to melee attackers."
"86601028-0-12";"Move out of Dragonknight Standard quickly! It deals high damage and reduces the healing you receive."
"86601028-0-13";"After being damaged by solar flare, the next attack against you will be more powerful. Try activating a defensive ability."
"86601028-0-14";"Backlash multiplies all the damage you take. Try roll dodging to avoid damage."
"86601028-0-15";"Get out of Nova as fast as possible. It deals high damage and reduces the effectiveness of your attacks."
"86601028-0-16";"Atronach deals high damage but is immobile. Avoid damage by killing it or leaving the area."
"86601028-0-17";"Enemy weapon attacks are converted to lightning when activating overload. Spread out to avoid damage."
"86601028-0-18";"Only the Nightblade can see his path of darkness, try repositioning to avoid taking damage."
"86601028-0-19";"Use roll dodge and sprint to avoid enemy area effects."
"86601028-0-20";"Enemies with Magma Armor take less damage from all attacks."
"86601028-0-21";"When faced with multiple attackers, try using Petrify or Dark Talons to even the odds."
"86601028-0-22";"When faced with multiple attackers, try using Aspect of Terror to even the odds."
"86601028-0-23";"When faced with multiple attackers, try using Encase or Rune Prison to even the odds."
"86601028-0-24";"When faced with multiple attackers, try using Spear Shards or Piercing Javelin to even the odds."
"86601028-0-25";"You can roll dodge to remove immobilize effects."
"86601028-0-26";"You can remove crowd control abilities such as stun and fear by pressing attack and block at the same time."
"86601028-0-27";"Spending more attribute points on health will increase your survivability in combat."
"86601028-0-29";"You can buy or brew potions to restore Health, Stamina, or Magicka."
"86601028-0-30";"Heavy attacks deal more damage than light attacks, but must be charged up for maximum effect."
"86601028-0-31";"Spending Magicka to activate abilities will increase your combat effectiveness."
"86601028-0-32";"You can spend Stamina by activating weapon abilities, blocking, dodging, sprinting, interrupting, or removing control effects."
"86601028-0-33";"Build up ultimate by participating in battle, then use it to unleash devastating abilities."
"86601028-0-34";"Consuming food or drink will increase your primary attributes."
"86601028-0-35";"Negate magic silences spell casting in the area."
"86601028-0-36";"Mark Target lets an enemy ignore some of your resistances. If you find yourself marked, be wary of a Nightblade about to attack!"
"86601028-0-37";"You receive significantly less healing after being hit with a Nightblade's Death Stroke."
"86601028-0-38";"Activating heavy attacks against off balance targets will stun them and deal bonus damage."
"86601028-0-39";"A mantikora's thick hide protects it from physical attacks."
"86601028-0-40";"Hitting Welwa with snares has a chance to stun and knock them off balance. Can occur once every 20 seconds."
"86601028-0-41";"When facing high amounts of disease damage consider increasing your resistances to this element."
"86601028-0-42";"You can not use other weapon abilities while you have a two handed weapon equipped."
"86601028-0-43";"Each time you die, an equipped item loses 10% of its durability. Deaths to other players do not cause durability damage."
"86601028-0-44";"Air Atronachs gain power when nearby elemental Atronachs are destroyed. Their capabilities change based on the element."
"86601028-0-45";"Ravagers can enter cleave stance, dealing high area damage. Spread out to avoid damage to your party."
"86601028-0-46";"The archer take aim ability deals high damage. Interrupt them or roll dodge to avoid this attack."
"86601028-0-47";"When fighting challenging monsters, try bringing a friend. Use the grouping tool located in the Group menu."
"86601028-0-48";"Your pants are low level. Consider purchasing new ones at the guild store, crafting, or running a dungeon."
"86601028-0-49";"Your helm is low level. Consider purchasing new ones at the guild store, crafting, or running a dungeon."
"86601028-0-50";"Your gloves are low level. Consider purchasing new ones at the guild store, crafting, or running a dungeon."
"86601028-0-51";"Your boots are low level. Consider purchasing new ones at the guild store, crafting, or running a dungeon."
"86601028-0-52";"You can spend skill points to morph your abilities and increase their power."
