"Location";"Source"
"156152165-0-1";"Restore Health"
"156152165-0-2";"Ravage Health"
"156152165-0-3";"Restore Magicka"
"156152165-0-4";"Ravage Magicka"
"156152165-0-5";"Restore Stamina"
"156152165-0-6";"Ravage Stamina"
"156152165-0-7";"Increase Spell Resist"
"156152165-0-8";"Breach"
"156152165-0-9";"Increase Armor"
"156152165-0-10";"Fracture"
"156152165-0-11";"Increase Spell Power"
"156152165-0-12";"Cowardice"
"156152165-0-13";"Increase Weapon Power"
"156152165-0-14";"Maim"
"156152165-0-15";"Spell Critical"
"156152165-0-16";"Uncertainty"
"156152165-0-17";"Weapon Critical"
"156152165-0-18";"Enervation"
"156152165-0-19";"Unstoppable"
"156152165-0-20";"Entrapment"
"156152165-0-21";"Detection"
"156152165-0-22";"Invisible"
"156152165-0-23";"Speed"
"156152165-0-24";"Hindrance"
"156152165-0-25";"Protection"
"156152165-0-26";"Vulnerability"
"156152165-0-27";"Lingering Health"
"156152165-0-28";"Gradual Ravage Health"
"156152165-0-29";"Vitality"
"156152165-0-30";"Defile"
"156152165-0-31";"Heroism"
"156152165-0-32";"Timidity"
"156152165-0-34";"Vigor"
"156152165-0-36";"Unity"
"156152165-0-37";"Health Regen"
"156152165-0-39";"Stamina Regen"
"156152165-0-40";"Magicka Regen"
"156152165-0-41";"Unity"
"156152165-0-42";"Health"
"156152165-0-43";"Magicka"
"156152165-0-44";"Stamina"
"156152165-0-45";"Energy"
"156152165-0-46";"Potency"
"156152165-0-47";"Vigor"
"156152165-0-48";"Unity"
"156152165-0-49";"Vigor"
"156152165-0-50";"Potency"
"156152165-0-51";"Health"
"156152165-0-52";"Magicka"
"156152165-0-53";"Stamina"
"156152165-0-54";"Energy"
"156152165-0-83";"Invigorating"
"156152165-0-84";"Staggering"
"156152165-0-106";"Champion"
"156152165-0-107";"Flurry"
