"Location";"Source"
"104324948-0-78933";"Search the Shrine"
"104324948-0-78990";"Return to Grander Nemarcet"
"104324948-0-79005";"Find Tribune Alea Idolus"
"104324948-0-79028";"Find the Civilians"
"104324948-0-79167";"Find Captain Abitius"
"104324948-0-79180";"Go to the Auction"
"104324948-0-79206";"Return to Fennorian"
"104324948-0-79472";"Meet at Beragon's Townhouse"
"104324948-0-79473";"Find Leramil the Wise in Skingrad"
"104324948-0-79483";"Go to Rustwall Estate"
"104324948-0-79485";"Go to Ostumir"
"104324948-0-79499";"Look for Amaurel"
"104324948-0-79535";"Exit the Ruins"
"104324948-0-79630";"Destroy Wildburn Seed"
"104324948-0-79677";"Return to Beragon's Townhouse"
"104324948-0-79700";"Meet Beragon at Niryastare"
"104324948-0-79737";"Search the Vault"
"104324948-0-79738";"Locate the Skein of Secrets"
"104324948-0-79767";"Explore the Loom"
"104324948-0-79790";"Find King Nantharion"
"104324948-0-79791";"Search for King Nantharion"
"104324948-0-79813";"Return to the Great Welkynd Stone"
"104324948-0-79870";"Find Greenspeaker Sorilen"
"104324948-0-79904";"Return to Innkeeper Brynmir"
"104324948-0-80256";"Locate Commander Merian"
"104324948-0-80263";"Locate the Daedric Attackers"
"104324948-0-80320";"Return to Vashabar"
"104324948-0-80321";"Listen to Agawen Ciiril"
"104324948-0-80336";"Explore Terthil Farm"
"104324948-0-80420";"Return to Beragon's Townhouse"
"104324948-0-80476";"Enter the Manor House"
"104324948-0-80478";"Enter the Throne Room"
"104324948-0-80570";"Go to Beragon's Townhouse"
"104324948-0-80741";"Find the Second Set of Indrik Wards"
"104324948-0-80746";"Find the Third Set of Indrik Wards"
"104324948-0-80753";"Travel to the Wing of the Indrik"
"104324948-0-80759";"Travel to the Wing of the Indrik"
"104324948-0-80762";"Return to the Wing of the Indrik"
"104324948-0-80763";"Return to the Scholarium"
"104324948-0-80882";"Meet your Allies at Beragon's Townhouse"
"104324948-0-81057";"Find Pim"
"104324948-0-81087";"Find the First Set of Dragon Wards"
"104324948-0-81095";"Find the Second Set of Dragon Wards"
"104324948-0-81097";"Find the Third Set of Dragon Wards"
"104324948-0-81099";"Travel to the Wing of the Dragon"
"104324948-0-81100";"Travel to the Wing of the Dragon"
"104324948-0-81102";"Travel to the Wing of the Dragon"
"104324948-0-81121";"Travel to the Wing of the Dragon"
"104324948-0-81123";"Travel to the Wing of the Dragon"
"104324948-0-81227";"Find Hooke in the Skingrad Outlaws Refuge"
"104324948-0-81228";"Go to Naku's Claim"
"104324948-0-81232";"Find Hooke in the Skingrad Outlaws Refuge"
"104324948-0-81235";"Search for Signs"
"104324948-0-81236";"Search for Signs"
"104324948-0-81237";"Search for Signs"
"104324948-0-81255";"Investigate Memorial"
"104324948-0-81304";"Meet Pim"
"104324948-0-81377";"Rendezvous Near Hoperoot"
"104324948-0-81393";"Go to Beragon's Townhouse"
"104324948-0-81472";"Travel to Sunnamere"
"104324948-0-81473";"Travel to Paragon's Remembrance"
"104324948-0-81475";"Travel to Dov-Vahl Shrine"
"104324948-0-81476";"Return to the Scholarium"
"104324948-0-81501";"Return to the Mythos Vault"
"104324948-0-81506";"Find the First Set of Netch Wards"
"104324948-0-81513";"Find the Second Set of Netch Wards"
"104324948-0-81523";"Find the Third Set of Netch Wards"
"104324948-0-81530";"Travel to the Wing of the Netch"
"104324948-0-81532";"Travel to the Wing of the Netch"
"104324948-0-81537";"Travel to the Wing of the Netch"
"104324948-0-81545";"Travel to the Wing of the Netch"
"104324948-0-81554";"Travel to the Clinic in Suran"
"104324948-0-81582";"Investigate the Clinic in Suran"
"104324948-0-81606";"Return to Captain Dartorius"
"104324948-0-81612";"Find the First Set of Gryphon Wards"
"104324948-0-81619";"Find the Second Set of Gryphon Wards"
"104324948-0-81629";"Find the Third Set of Gryphon Wards"
"104324948-0-81636";"Travel to the Wing of the Gryphon"
"104324948-0-81638";"Travel to the Wing of the Gryphon"
"104324948-0-81641";"Travel to the Wing of the Gryphon"
"104324948-0-81645";"Talk to Your Scholarium Allies for Clues"
"104324948-0-81650";"Travel to the Wing of the Gryphon"
"104324948-0-81664";"Find the Fox in Greenshade"
"104324948-0-81665";"Find the Fox in Auridon"
"104324948-0-81666";"Find the Fox in Faldar's Tooth"
"104324948-0-81766";"Travel to the Wing of the Gryphon"
"104324948-0-81821";"Light the Candles in Order"
"104324948-0-81825";"Light the Candles in Order"
"104324948-0-81862";"Investigate the Wing of the Crow"
"104324948-0-81912";"Seek out the Sigil of the Crow"
"104324948-0-81915";"Return to the Scholarium"
"104324948-0-81976";"Go to Beragon's Townhouse"
"104324948-0-82028";"Return to Beragon's Townhouse"
"104324948-0-82119";"Travel to the Wing of the Dragon"
"104324948-0-82140";"Travel to the Wing of the Netch"
"104324948-0-82150";"Travel to the Wing of the Gryphon"
"104324948-0-82167";"Find Legionary Ulrath's Note"
"104324948-0-82242";"Find Votary Nahlia"
"104324948-0-82422";"Travel to the Wing of the Netch"
"104324948-0-82626";"Find Hooke in the Skingrad Outlaws Refuge"
