"Location";"Source"
"129979412-0-7";"Rescue kidnapped nobles from the Red Rooks."
"129979412-0-10";"Uncover the dark secrets of the Hag Fen."
"129979412-0-16";"Save the spectral knights from Bloodthorn enslavement."
"129979412-0-29";"Assist the Shornhelm Guard at Hinault Farm."
"129979412-0-30";"Rescue the survivors at Moira's Hope."
"129979412-0-31";"Defend the Vale from a harpy flock."
"129979412-0-34";"Save Crestshade from the Argonian's blood curse."
"129979412-0-35";"Help the Camp Tamrith refugees and the Shornhelm Guard."
"129979412-0-37";"Discover the the true fate of King Ranser."
"129979412-0-38";"Help Verandis Ravenwatch locate the secret of Lorkrata."
"129979412-0-39";"Bring King Ranser's spymaster to justice for atrocities."
"129979412-0-42";"Help Lady Laurent recover a Mages Guild relic."
"129979412-0-44";"Get Count Ravenwatch to tell you about Baron Montclair."
"129979412-0-76";"Discover what happened to the Edrald family."
"129979412-0-82";"Help the plantation owners deal with the bandits."
"129979412-0-84";"Restore King Aphren's sword."
"129979412-0-85";"Help the Murtag clan stop the Ironhand ogres."
"129979412-0-87";"Recover the artifacts and foil the Supernal Dreamers' plans."
"129979412-0-93";"Find the missing villagers from Narsis."
"129979412-0-129";"Help Miranda escape Farangel's Landing."
"129979412-0-130";"Restore order to Pariah Abbey and save the Spirit Wardens."
"129979412-0-131";"Save Countess Ilise and protect Wind Keep."
"129979412-0-132";"Stop the dreugh and discover why they invaded Dreughside."
"129979412-0-133";"Defeat the Goblins who overran Cumberland's Watch."
"129979412-0-136";"Uncover and thwart the Supernal Dreamer plot."
"129979412-0-138";"Recover the stolen Dream Shard from Hosni at-Tura."
"129979412-0-139";"Relight the lighthouse and free the Slavers' captives."
"129979412-0-140";"Free the Captive Crewmembers and kill the Slavers' leader."
"129979412-0-142";"Reunify the Knights of the Flame."
"129979412-0-144";"Help find Farmer Nurin and secure the farm."
"129979412-0-151";"Stop the Covenant invasion of Davon's Watch."
"129979412-0-155";"Slay Uela the Hagraven to put an end to the Reachmen threat."
"129979412-0-156";"Stop the Reachmen from mounting their attack on Evermore."
"129979412-0-159";"Solve the troubles at Halcyon Lake."
"129979412-0-160";"Discover what's behind the dead rising from their graves."
"129979412-0-162";"Reclaim Hircine's shrine from the Reachmen."
"129979412-0-163";"Retake the garrison from the Imperial Army."
"129979412-0-165";"Defeat the Daedra within Nilata."
"129979412-0-166";"Help King Emeric defeat the Imperials at the Hall of Heroes."
"129979412-0-167";"Find out what's happening to Draven in Kerbol's Hollow."
"129979412-0-168";"Repel Covenant forces from Fort Virak."
"129979412-0-171";"Liberate Hallin's Stand from the Imperials."
"129979412-0-173";"Thwart the Imperials at Onsi's Breath."
"129979412-0-176";"Help Lady Laurent recover her assistant."
"129979412-0-184";"Defend the docks from the undead invasion."
"129979412-0-190";"Find the Sword-Singer's blade in the Yokudan Ruins."
"129979412-0-191";"Help the Ash'abah in Morwha's Bounty."
"129979412-0-193";"Discover why beetles are plaguing Rain Catcher Fields."
"129979412-0-194";"Stop Uwafa from raising the dead at Tu'whacca's Throne."
"129979412-0-196";"Locate the missing prospectors in the mine."
"129979412-0-200";"Complete the rites of Leki's Blade."
"129979412-0-202";"Sort Out the Wedding Woes of the Ungodly in Sep's Spine."
"129979412-0-203";"Help restore order in Bergama."
"129979412-0-205";"Stop the Withered Hand plot at Tava's Blessing."
"129979412-0-220";"Recover the Keystone from the prison."
"129979412-0-225";"Discover history and survive the trials at HoonDing's Watch."
"129979412-0-234";"Rescue the Vanne family from the Daedric cultists."
"129979412-0-235";"Help free the upper city from Montclair forces."
"129979412-0-236";"Stop the necromancer plot at Soulshriven Tower."
"129979412-0-237";"Help restore peace to the town of Fell's Run."
"129979412-0-238";"Infiltrate the besieged city of Northpoint and set it free."
"129979412-0-239";"Resolve the military standoff that threatens the Covenant."
"129979412-0-240";"Free the knight in the stocks and protect the village."
"129979412-0-241";"Stop the spirits of the Three from rising again."
"129979412-0-242";"Ascend the mountain and put an end to Baron Montclair."
"129979412-0-243";"Unravel the mystery of Daggerfall."
"129979412-0-244";"Remove the curse of Westtry."
"129979412-0-245";"Save the village of Deleyn's Mill."
"129979412-0-246";"Uncover the threat hiding within Aldcroft."
"129979412-0-247";"Discover the cause of the harpy frenzy."
"129979412-0-248";"Defeat Satakalaam's invaders."
"129979412-0-249";"Discover the secret of Faolchu's weakness."
"129979412-0-250";"Help the Lion Guard Redoubt hold the line against Angof."
"129979412-0-251";"Rid the town of the harpy threat."
"129979412-0-252";"Save Eagle's Brook from the Bloodthorn cultists."
"129979412-0-253";"Restore the link between the wyrd sisters and the guardians."
"129979412-0-254";"Lead the effort to retake Camlorn."
"129979412-0-255";"Remove Angof's corruption from the Wyrd Tree."
"129979412-0-256";"Investigate the necromancers' plot in Sentinel."
"129979412-0-257";"Defeat the Aldmeri Dominion at Salas En."
"129979412-0-258";"Help Lady Laurent retrieve a relic from the ancient tomb."
"129979412-0-259";"Help the Viridian Sentinel save Princess Elara."
"129979412-0-260";"Free the town of Crosswych from Red Rook control."
"129979412-0-261";"Defeat Angof the Gravesinger."
"129979412-0-263";"Defeat Shiri and reclaim the final Ansei Ward."
"129979412-0-265";"Stop the Imperial raids at Martyr's Crossing."
"129979412-0-266";"Defend the city against its enemies."
"129979412-0-269";"Rout Orcs from the mountain pass."
"129979412-0-270";"Find out what's happening in the city of Mournhold."
"129979412-0-271";"Uncover the Covenant's plot."
"129979412-0-273";"Restore trust between Argonians and Dunmer in Senie."
"129979412-0-274";"Stop the Covenant from getting the Coral Heart."
"129979412-0-275";"Resolve the threat of Chimer spirits."
"129979412-0-276";"Help the Argonian village of Silent Mire."
"129979412-0-277";"Save the residents of Hrogar's Hold from Goblin invaders."
"129979412-0-278";"Uncover the secrets of Dresan Keep."
"129979412-0-279";"Discover the secret of Baelborne Rock."
"129979412-0-280";"Find Mavos' tomb and wake him."
"129979412-0-281";"Discover what happened at Sathram Plantation."
"129979412-0-282";"Help the Muth Gnaar monastery survivors."
"129979412-0-283";"Help restore the Deepcrag Den kwama mine to working order."
"129979412-0-284";"Discover the origins of the Brothers of Strife."
"129979412-0-285";"Break the curse of Heimlyn Keep."
"129979412-0-286";"Discover the truth behind the Maulborn curative."
"129979412-0-287";"Investigate the Dominion's influence in Alten Corimont."
"129979412-0-289";"Free Kragenmoor from the grip of Tanval's Vanguard."
"129979412-0-290";"Explore the Obsidian Scar."
"129979412-0-295";"Discover the secret of Tal'Deic Fortress."
"129979412-0-296";"Explore Wayrest Sewers."
"129979412-0-297";"Stop the Goblin tribe in Bonesnap Ruins."
"129979412-0-299";"Investigate the Imperial presence at Razak's Wheel."
"129979412-0-300";"Commune with the Hist in Hissmir."
"129979412-0-301";"Stop the threat to Stillrise Village."
"129979412-0-302";"Investigate the attack on a Hlaalu caravan."
"129979412-0-303";"Find out more about the mysterious Ashlander camp."
"129979412-0-304";"Defend Lukiul Uxith from the Covenant."
"129979412-0-305";"Imprison Balreth inside Ash Mountain."
"129979412-0-314";"Unite the citizens of Ebonheart."
"129979412-0-315";"Rid Deep Graves of its corrupting influence."
"129979412-0-317";"Discover who's behind the murders in Stormhold."
"129979412-0-318";"Help the Shadowscales destroy the Dominion's foothold."
"129979412-0-319";"Help the Othrys family recover from a Covenant attack."
"129979412-0-320";"Stop Dominion forces from taking Zuuk's keystone."
"129979412-0-321";"Find out why Maulborn are occupying the pass."
"129979412-0-322";"Discover secrets hidden in Xal Ithix's swamps."
"129979412-0-323";"Help defend Iliath Temple from Ashlanders."
"129979412-0-324";"Investigate Dominion activity at Ten-Maur-Wolk."
"129979412-0-325";"Stop Tanval from unleashing the second Brother of Strife."
"129979412-0-327";"Restore Saint Veloth and stop the Daedric incursion."
"129979412-0-329";"Put an end to the threat of Magistrix Vox."
"129979412-0-330";"Discover the terrible secret of Selfora."
"129979412-0-331";"Uncover Bogmother's secrets."
"129979412-0-332";"Deal with the Goblin infestation in Mud Tree Village."
"129979412-0-333";"Explore Elden Hollow."
"129979412-0-334";"Discover what happened in the forsaken hamlet."
"129979412-0-336";"Determine the Dominion's purpose in Hatching Pools."
"129979412-0-337";"Explore the Crypt of Hearts."
"129979412-0-338";"Help Telbaril learn the truth about Crow's Wood."
