"Location";"Source"
"38727365-0-19";"Vestments of the Warlock"
"38727365-0-20";"Witchman Armor"
"38727365-0-21";"Akaviri Dragonguard"
"38727365-0-22";"Dreamer's Mantle"
"38727365-0-23";"Archer's Mind"
"38727365-0-24";"Footman's Fortune"
"38727365-0-25";"Desert Rose"
"38727365-0-26";"Prisoner's Rags"
"38727365-0-27";"Fiord's Legacy"
"38727365-0-28";"Barkskin"
"38727365-0-29";"Sergeant's Mail"
"38727365-0-30";"Thunderbug's Carapace"
"38727365-0-31";"Silks of the Sun"
"38727365-0-32";"Healer's Habit"
"38727365-0-33";"Viper's Sting"
"38727365-0-34";"Night Mother's Embrace"
"38727365-0-35";"Knightmare"
"38727365-0-36";"Armor of the Veiled Heritance"
"38727365-0-37";"Death's Wind"
"38727365-0-38";"Twilight's Embrace"
"38727365-0-39";"Alessian Order"
"38727365-0-40";"Night's Silence"
"38727365-0-41";"Whitestrake's Retribution"
"38727365-0-43";"Armor of the Seducer"
"38727365-0-44";"Vampire's Kiss"
"38727365-0-46";"Noble Duelist's Silks"
"38727365-0-47";"Robes of the Withered Hand"
"38727365-0-48";"Magnus' Gift"
"38727365-0-49";"Shadow of the Red Mountain"
"38727365-0-50";"The Morag Tong"
"38727365-0-51";"Night Mother's Gaze"
"38727365-0-52";"Beckoning Steel"
"38727365-0-53";"The Ice Furnace"
"38727365-0-54";"Ashen Grip"
"38727365-0-55";"Prayer Shawl"
"38727365-0-56";"Stendarr's Embrace"
"38727365-0-57";"Syrabane's Grip"
"38727365-0-58";"Hide of the Werewolf"
"38727365-0-59";"Kyne's Kiss"
"38727365-0-60";"Darkstride"
"38727365-0-61";"Dreugh King Slayer"
"38727365-0-62";"Hatchling's Shell"
"38727365-0-63";"The Juggernaut"
"38727365-0-64";"Shadow Dancer's Raiment"
"38727365-0-65";"Bloodthorn's Touch"
"38727365-0-66";"Robes of the Hist"
"38727365-0-67";"Shadow Walker"
"38727365-0-68";"Stygian"
"38727365-0-69";"Ranger's Gait"
"38727365-0-70";"Seventh Legion Brute"
"38727365-0-71";"Durok's Bane"
"38727365-0-72";"Nikulas' Heavy Armor"
"38727365-0-73";"Oblivion's Foe"
"38727365-0-74";"Spectre's Eye"
"38727365-0-75";"Torug's Pact"
"38727365-0-76";"Robes of Alteration Mastery"
