"Location";"Source"
"232566869-0-2";"Inferno Dragon"
"232566869-0-3";"Venomous Dragon"
"232566869-0-4";"Stoneskin Dragon"
"232566869-0-5";"Elder Dragon"
"232566869-0-6";"Gleaming Champion"
"232566869-0-7";"Luminous Warrior"
"232566869-0-8";"Bastion of Light"
"232566869-0-9";"Beacon of Hope"
"232566869-0-10";"Deathweaver"
"232566869-0-11";"Umbral Assassin"
"232566869-0-12";"Living Shadow"
"232566869-0-13";"Blood Magus"
"232566869-0-14";"Elemental Arcanist"
"232566869-0-15";"Arcane Warrior"
"232566869-0-16";"War Mage"
"232566869-0-17";"Eldritch Mender"
"232566869-0-18";"Beast Caller"
"232566869-0-19";"Savage Stalker"
"232566869-0-20";"Guardian of the Wild"
"232566869-0-21";"Master Herbalist"
"232566869-0-22";"Dragonknight Initiate"
"232566869-0-23";"Templar Initiate"
"232566869-0-24";"Nightblade Initiate"
"232566869-0-25";"Sorcerer Initiate"
"232566869-0-26";"Warden Initiate"
"232566869-0-27";"Necromancer Initiate"
"232566869-0-28";"Baleful Summoner"
"232566869-0-29";"Flesh Sculptor"
"232566869-0-30";"Deathbringer"
"232566869-0-31";"Undying Warrior"
"232566869-0-32";"Arcanist Initiate"
"232566869-0-33";"Desolation Scholar"
"232566869-0-34";"Claymore of the Deeps"
"232566869-0-35";"Rune Knight"
"232566869-0-36";"Occult Hierophant"
