"Location";"Source"
"139139780-0-4";"This battered crate bears the seal of Jes of Wayrest."
"139139780-0-109";"A beautiful necklace with an emerald gemstone."
"139139780-0-117";"QA Quest Item"
"139139780-0-208";"A strong-smelling herb."
"139139780-0-219";"A vial of magically flowing Silver mixed with Wolfsbane."
"139139780-0-259";"This Resonance Crystal emits a low tone."
"139139780-0-285";"A magical tome..."
"139139780-0-342";"""You are cordially invited to join Count Hosni at-Tura at his estate in a celebration of his betrothal to the Lady Adima."""
"139139780-0-350";"A collection of chisels, hammers and other masonry tools."
"139139780-0-372";"These shimmering particles are luminescent."
"139139780-0-428";"A collection of bones, feathers and beads bound together with sinew. It seems to quiver in your hand."
"139139780-0-507";"Use to read contents."
"139139780-0-542";"These small polished stones and feathers hold no obvious magical properties."
"139139780-0-606";"A satchel of unidentifiable crystallized powder."
"139139780-0-607";"Correspondance between Gads and various merchants, making deals to get around the Ordinators' inspections."
"139139780-0-636";"An insignia of a soldier of Fort Arand."
"139139780-0-792";"This page torn from a grimoire details the gruesome process of invoking a Daedric artifact."
"139139780-0-796";"This murky fluid slowly roils within a dusty crystalline bottle."
"139139780-0-797";"These embers would be perfect for starting a fire!"
"139139780-0-845";"Shiny!"
"139139780-0-857";"This discolored bloody tooth was ripped from an orge's filthy mouth."
"139139780-0-858";"This is the bloody heart of an ancient crocodile."
"139139780-0-860";"Use this charm to draw Ripplestrike out from the rocks."
"139139780-0-887";"This large blossom fell from a skygazer peony."
"139139780-0-888";"This large claw was severed from a freshly killed mudcrab."
"139139780-0-932";"This is the king's ornamental sword."
"139139780-0-956";"This scroll will reveal hidden Daedra."
"139139780-0-963";"This old box has Dwemeri influence in its design."
"139139780-0-964";"This scroll details a series of morning rituals for Azura's followers."
"139139780-0-965";"This is a small, crystalline globe. The interior is shining. Its purpose is unknown."
"139139780-0-969";"This rock is a beautiful shade of blue."
"139139780-0-975";"This key was found on the shadow of a knight. Its surface is wet, as though it's covered in tears."
"139139780-0-976";"This key was found on the shadow of a thief. Its surface feels rough, as if it was pitted by blowing sand."
"139139780-0-977";"This key was found on the shadow of a general. Its veneer is badly worn, as if it was obsessively rubbed."
"139139780-0-985";"This wine bottle bears the seal of the Balmora Blue vineyards."
"139139780-0-1003";"This jagged stone is worn around the edges."
"139139780-0-1004";"This dreugh egg was found in the Dreughside district."
"139139780-0-1005";"This ring can teleport the wearer to an attuned portal stone."
"139139780-0-1009";"This scroll is ancient and brittle, but the power of its words has not diminished."
"139139780-0-1025";"Use this soporific potion to enter a dreaming sleep."
"139139780-0-1049";"This key matches the rust and metal of Pierre Lanier's lock."
"139139780-0-1057";"This grotesque effigy is fashioned from Breton bones."
"139139780-0-1083";"This crystalline shard sparkles with inner light."
"139139780-0-1085";"Use these healing poultices on injured Spirit Wardens."
"139139780-0-1093";"This pouch will settle Padier's debt to S'rashi."
"139139780-0-1095";"This pouch will settle Louis' debt to S'rashi."
"139139780-0-1096";"Letters from Lady Adima of orders sent to the Supernal Dreamers."
"139139780-0-1109";"This key will release Durak from bondage."
"139139780-0-1111";"Use to read contents."
"139139780-0-1121";"This crystal was designed to focus light."
"139139780-0-1150";"This log is on fire."
"139139780-0-1167";"This tiny heart was harvested from a Scamp who died a violent death. It's still in pristine condition."
"139139780-0-1168";"This ordinary candle has many uses, but it would be perfect for a somber ritual."
"139139780-0-1169";"This dark heart was harvested from the sinful corpse of a sentient Daedra."
"139139780-0-1176";"This tabard bears the crest of the Knights of the Flame."
"139139780-0-1202";"A collar that seems to pulse, becoming smaller and larger"
"139139780-0-1203";"Ancient Hauberk that has sharp edges inside"
"139139780-0-1204";"Incredibly heavy breeches that seem to retain moisture"
"139139780-0-1220";"This is Valdam Andoren's stolen spellbook. The tome quietly radiates power. Opening it might be risky."
"139139780-0-1223";"A note from the Maulborn commander."
"139139780-0-1224";"This crystalline shard sparkles with inner light."
"139139780-0-1266";"This key opens the door to the ruins of Narsis, located west of the city."
"139139780-0-1283";"This piece of heartwood was carved from a spriggan and placed into a cove lurcher."
"139139780-0-1448";"For QA Item Quest"
"139139780-0-1474";"Use head of a decapitated Scamp to prevent portals from opening in Moonlit Maw."
"139139780-0-1475";"This vial is filled with a viscous black liquid. When opened, it wafts noxious fumes."
"139139780-0-1481";"This saline deposit is highly flammable."
"139139780-0-1499";"Use this scroll to enthrall a dreaming cultist in Moonlit Maw, so you can lead him where you will."
"139139780-0-1531";"This ancient artifact was excavated from the ruins of Salas En."
