"Location";"Source"
"19709733-0-5";"|c2DC50ERacial Skill Line|r"
"19709733-0-10";"|cEA5C40Dungeon Finder|r"
"19709733-0-12";"Dungeon Finder Unlock - Darkshade Caverns I"
"19709733-0-14";"Dungeon Finder Unlock - Elden Hollow I"
"19709733-0-15";"|cEA5C40Weapon Swap|r"
"19709733-0-16";"Dungeon Finder Unlock - Wayrest Sewers I"
"19709733-0-18";"Dungeon Finder Unlock - Arx Corinium"
"19709733-0-20";"Dungeon Finder Unlock - City of Ash I"
"19709733-0-22";"Dungeon Finder Unlock - Crypt of Hearts I"
"19709733-0-24";"Dungeon Finder Unlock - Direfrost Keep"
"19709733-0-26";"Dungeon Finder Unlock - Tempest Island"
"19709733-0-28";"Dungeon Finder Unlock - Volenfell"
"19709733-0-30";"Dungeon Finder Unlock - Blackheart Haven"
"19709733-0-32";"Dungeon Finder Unlock - Blessed Crucible"
"19709733-0-34";"Dungeon Finder Unlock - Selene's Web"
"19709733-0-36";"Dungeon Finder Unlock - Vaults of Madness"
"19709733-0-37";"Dungeon Finder Unlock - Elden Hollow II"
"19709733-0-38";"Dungeon Finder Unlock - Wayrest Sewers II"
"19709733-0-39";"Dungeon Finder Unlock - Fungal Grotto II"
"19709733-0-40";"Dungeon Finder Unlock - Spindleclutch II"
"19709733-0-41";"Dungeon Finder Unlock - Banished Cells II"
"19709733-0-42";"Dungeon Finder Unlock - Darkshade Caverns II"
"19709733-0-43";"Dungeon Finder Unlock - Crypt of Hearts II"
"19709733-0-44";"Dungeon Finder Unlock - City of Ash II"
"19709733-0-45";"|cEA5C40Undaunted Pledges|r"
"19709733-0-50";"|cEA5C40Veteran Dungeons|r"
"19709733-1-45";"|cEA5C40Dungeon Finder Unlock - DLC Dungeons|r"
