"Location";"Source"
"17915077-0-1";"Mages' Fury"
"17915077-0-4";"Meteor"
"17915077-0-7";"Dragon Leap"
"17915077-0-20";"Magma Armor"
"17915077-0-25";"Focused Charge"
"17915077-0-26";"Fiery Grip"
"17915077-0-27";"Radial Sweep"
"17915077-0-28";"Lava Whip"
"17915077-0-29";"Spiked Armor"
"17915077-0-30";"Searing Strike"
"17915077-0-31";"Nova"
"17915077-0-33";"Rune Focus"
"17915077-0-36";"Solar Flare"
"17915077-0-38";"Sun Fire"
"17915077-0-39";"Rushed Ceremony"
"17915077-0-40";"Piercing Javelin"
"17915077-0-41";"Restoring Aura"
"17915077-0-42";"Spear Shards"
"17915077-0-43";"Puncturing Strikes"
"17915077-0-44";"Backlash"
"17915077-0-45";"Cleansing Ritual"
"17915077-0-46";"Eclipse"
"17915077-0-47";"Healing Ritual"
"17915077-0-48";"Rite of Passage"
"17915077-0-49";"Sun Shield"
"17915077-0-50";"Daedric Mines"
"17915077-0-51";"Bolt Escape"
"17915077-0-53";"Lightning Splash"
"17915077-0-54";"Overload"
"17915077-0-55";"Summon Unstable Familiar"
"17915077-0-57";"Summon Storm Atronach"
"17915077-0-58";"Dark Exchange"
"17915077-0-59";"Surge"
"17915077-0-60";"Lightning Form"
"17915077-0-62";"Bound Armor"
"17915077-0-63";"Encase"
"17915077-0-64";"Rune Prison"
"17915077-0-65";"Negate Magic"
"17915077-0-66";"Radiant Destruction"
"17915077-0-68";"Conjured Ward"
"17915077-0-69";"Daedric Curse"
"17915077-0-70";"Summon Winged Twilight"
"17915077-0-71";"Dark Talons"
"17915077-0-72";"Molten Weapons"
"17915077-0-73";"Stonefist"
"17915077-0-74";"Ash Cloud"
"17915077-0-75";"Petrify"
"17915077-0-77";"Dragon Blood"
"17915077-0-78";"Obsidian Shield"
"17915077-0-79";"Inhale"
"17915077-0-80";"Protective Scale"
"17915077-0-81";"Dragonknight Standard"
"17915077-0-83";"Fiery Breath"
"17915077-0-84";"Inferno"
"17915077-0-86";"Assassin's Blade"
"17915077-0-87";"Teleport Strike"
"17915077-0-88";"Blur"
"17915077-0-89";"Strife"
"17915077-0-90";"Malevolent Offering"
"17915077-0-91";"Soul Shred"
"17915077-0-92";"Veiled Strike"
"17915077-0-93";"Summon Shade"
"17915077-0-94";"Shadow Cloak"
"17915077-0-95";"Death Stroke"
"17915077-0-96";"Grim Focus"
"17915077-0-97";"Mark Target"
"17915077-0-98";"Consuming Darkness"
"17915077-0-99";"Path of Darkness"
"17915077-0-100";"Cripple"
"17915077-0-101";"Drain Power"
"17915077-0-102";"Siphoning Strikes"
"17915077-0-103";"Aspect of Terror"
"17915077-0-109";"Cleave"
"17915077-0-110";"Critical Charge"
"17915077-0-111";"Momentum"
"17915077-0-112";"Reverse Slash"
"17915077-0-113";"Uppercut"
"17915077-0-114";"Flurry"
"17915077-0-115";"Hidden Blade"
"17915077-0-116";"Blade Cloak"
"17915077-0-117";"Twin Slashes"
"17915077-0-118";"Whirlwind"
"17915077-0-119";"Arrow Spray"
"17915077-0-120";"Poison Arrow"
"17915077-0-121";"Scatter Shot"
"17915077-0-122";"Snipe"
"17915077-0-123";"Volley"
"17915077-0-124";"Destructive Touch"
"17915077-0-128";"Weakness to Elements"
"17915077-0-129";"Unstoppable"
"17915077-0-130";"Annulment"
"17915077-0-131";"Evasion"
"17915077-0-132";"Blessing of Protection"
"17915077-0-133";"Force Siphon"
"17915077-0-134";"Grand Healing"
"17915077-0-135";"Regeneration"
"17915077-0-136";"Steadfast Ward"
"17915077-0-137";"Defensive Posture"
"17915077-0-139";"Low Slash"
"17915077-0-140";"Power Bash"
"17915077-0-141";"Puncture"
"17915077-0-142";"Shield Charge"
"17915077-0-143";"Force Shock"
"17915077-0-144";"Wall of Elements"
"17915077-0-148";"Mist Form"
"17915077-0-150";"Eviscerate"
"17915077-0-151";"Blood Scion"
"17915077-0-152";"Werewolf Transformation"
"17915077-0-153";"Pounce"
"17915077-0-154";"Roar"
"17915077-0-155";"Entropy"
"17915077-0-156";"Equilibrium"
"17915077-0-157";"Fire Rune"
"17915077-0-158";"Magelight"
"17915077-0-159";"Circle of Protection"
"17915077-0-160";"Dawnbreaker"
"17915077-0-161";"Expert Hunter"
"17915077-0-162";"Silver Bolts"
"17915077-0-163";"Trap Beast"
"17915077-0-164";"Impulse"
"17915077-0-168";"Soul Trap"
"17915077-0-169";"Soul Strike"
"17915077-0-170";"Blood Altar"
"17915077-0-172";"Bone Shield"
"17915077-0-174";"Inner Fire"
"17915077-0-175";"Necrotic Orb"
"17915077-0-177";"Trapping Webs"
"17915077-0-312";"Caltrops"
"17915077-0-313";"Rapid Maneuver"
"17915077-0-314";"War Horn"
"17915077-0-315";"Barrier"
"17915077-0-316";"Purge"
"17915077-0-317";"Siege Shield"
"17915077-0-329";"Crystal Shard"
"17915077-0-353";"Hircine's Bounty"
"17915077-0-354";"Piercing Howl"
"17915077-0-355";"Infectious Claws"
"17915077-0-368";"Vigor"
"17915077-0-369";"Magicka Detonation"
"17915077-0-370";"Guard"
"17915077-0-371";"Revealing Flare"
