"Location";"Source"
"28666901-0-15";"Wyrd Tree Wayshrine"
"28666901-0-23";"Aldcroft Wayshrine"
"28666901-0-25";"Deleyn's Mill Wayshrine"
"28666901-0-26";"Eagle's Brook Wayshrine"
"28666901-0-27";"North Hag Fen Wayshrine"
"28666901-0-28";"Lion Guard Redoubt Wayshrine"
"28666901-0-32";"Crosswych Wayshrine"
"28666901-0-34";"Farwatch Wayshrine"
"28666901-0-38";"Dungeon: Vaults of Madness"
"28666901-0-41";"Oldgate Wayshrine"
"28666901-0-42";"Crestshade Wayshrine"
"28666901-0-43";"Tamrith Camp Wayshrine"
"28666901-0-44";"Shadowfate Graveyard"
"28666901-0-45";"Boralis Wayshrine"
"28666901-0-46";"Staging Grounds Wayshrine"
"28666901-0-48";"Koeglin Village Wayshrine"
"28666901-0-49";"Alcaire Castle Wayshrine"
"28666901-0-50";"Firebrand Keep Wayshrine"
"28666901-0-51";"Bonesnap Ruins Wayshrine"
"28666901-0-52";"Soulshriven Wayshrine"
"28666901-0-53";"Pariah Abbey Wayshrine"
"28666901-0-54";"Elden Root Wayshrine"
"28666901-0-63";"Baelborne Rock Wayshrine"
"28666901-0-65";"Elden Root Temple Wayshrine"
"28666901-0-66";"Gil-Var-Delle Wayshrine"
"28666901-0-67";"Haven Wayshrine"
"28666901-0-68";"Redfur Trading Post Wayshrine"
"28666901-0-69";"Dungeon: Selene's Web"
"28666901-0-82";"Southpoint Wayshrine"
"28666901-0-83";"Cormount Wayshrine"
"28666901-0-84";"Ossuary Wayshrine"
"28666901-0-102";"Dungeon: Blackheart Haven"
"28666901-0-108";"Wind Keep Wayshrine"
"28666901-0-109";"Dro-Dara Plantation Wayshrine"
"28666901-0-110";"Graveyard Q614 Mirror Layer 2"
"28666901-0-112";"Dungeon: Darkshade Caverns I"
"28666901-0-113";"West Narsis Wayshrine"
"28666901-0-114";"Muth Gnaar Hills Wayshrine"
"28666901-0-115";"Quarantine Serk Wayshrine"
"28666901-0-116";"Ghost Snake Vale Wayshrine"
"28666901-0-117";"Mournhold Wayshrine"
"28666901-0-118";"Tal'Deic Grounds Wayshrine"
"28666901-0-119";"Obsidian Gorge Wayshrine"
"28666901-0-126";"Weeping Giant Wayshrine"
"28666901-0-130";"Mzithumz Wayshrine"
"28666901-0-134";"Reservoir of Souls Graveyard"
"28666901-0-141";"Evermore Wayshrine"
"28666901-0-148";"Graveyard"
"28666901-0-152";"Bisnensel"
"28666901-0-153";"Troll's Toothpick Wayshrine"
"28666901-0-154";"Viridian Woods Wayshrine"
