"Location";"Source"
"8379076-0-3";"A Mages Guild collection of lore books about Glenumbra."
"8379076-0-5";"A Mages Guild collection of lore books about Stormhaven."
"8379076-0-6";"A Mages Guild collection of lore books about Rivenspire."
"8379076-0-7";"A Mages Guild collection of lore books about Bangkorai."
"8379076-0-8";"A Mages Guild collection of lore books about the Alik'r Desert."
"8379076-0-9";"A Mages Guild collection of lore books about Shadowfen."
"8379076-0-10";"A Mages Guild collection of books found while completing the Mad God's trials."
"8379076-0-12";"A Mages Guild collection of books regarding the Daedric Princes."
"8379076-0-13";"A Mages Guild collection of books about the lives of the great."
"8379076-0-14";"A Mages Guild collection of books regarding the Divines and other Deities."
"8379076-0-15";"A Mages Guild collection of books regarding dungeon lore."
"8379076-0-16";"A Mages Guild collection of books regarding the Dwemer."
"8379076-0-17";"A Mages Guild collection of books regarding ancient legends."
"8379076-0-18";"A Mages Guild collection of books that are significant works of literature."
"8379076-0-19";"A Mages Guild books collection of regarding magic and magicka."
"8379076-0-20";"A Mages Guild collection of books regarding ancient myths."
"8379076-0-21";"A Mages Guild collection of books regarding Oblivion."
"8379076-0-22";"A Mages Guild collection of books celebrating lyrics and verse."
"8379076-0-23";"A collection of Mages Guild collection of books pertaining to Tamriel's history."
"8379076-0-24";"A Mages Guild collection of books regarding Stonefalls."
"8379076-0-26";"A collection of Mages Guild books found in Malabal Tor."
"8379076-0-27";"A Mages Guild collection of books regarding Eastmarch."
"8379076-0-28";"A Mages Guild collection of books regarding Deshaan."
"8379076-0-29";"A Mages Guild collection of books regarding the Rift."
"8379076-0-30";"A collection of Mages Guild books found in Auridon."
"8379076-0-32";"A Mages Guild collection of books regarding Grahtwood."
"8379076-0-38";"A Mages Guild collection of books regarding Greenshade."
"8379076-0-39";"A Mages Guild collection of books regarding Reaper's March."
"8379076-0-40";"A Mages Guild collection of books regarding Coldharbour."
"8379076-0-43";"Lore books related to the various disciplines of crafting."
"8379076-0-44";"Mysteries and revelations from the no-man's-region of Craglorn."
"8379076-0-45";"Books, notes, and ledgers related to crime and criminal organizations."
"8379076-0-46";"Books, notes, and journals by and about Daedra worshipers."
"8379076-0-47";"Tamrielic peoples feel they have a duty to record the events of their lives."
"8379076-0-48";"Wanted posters, arena broadsheets, bounty flyers, warning signs, gravestone epitaphs, official announcements, inscriptions over doorways, and so forth."
"8379076-0-49";"Letters, notes, and journals about love, romance, and friendship."
"8379076-0-50";"Recipes, checklists, bills of sale, contracts, household hints, receipts, ledgers, and so forth."
"8379076-0-51";"A collection of relatively formal letters."
"8379076-0-52";"Books about Tamrielic cultures and social practices."
"8379076-0-53";"Correspondence by commanders, soldiers, and sailors relating to warfare."
"8379076-0-54";"Books about mysteries and puzzles, including codes, ciphers, clue books, proofs of guilt, and mysterious inscriptions."
"8379076-0-55";"Informal communications and notes-to-self on scraps of paper."
"8379076-0-56";"The activities, thoughts, and confessions of individual Tamrielics."
"8379076-0-57";"Political machinations, rebellions, mass poisonings, plots to bring ancient evil back into the world, etc."
"8379076-0-58";"Notes and journals of magical researchers, explorers of Dwarven ruins, experimenters on human subjects, alchemical tracts, and so on."
"8379076-0-59";"Spells and rituals, instructions for operating infernal devices, grimoires and spellbooks, and treatises on magical history."
"8379076-0-60";"Stories and ancient legends, horrific accounts of massacres, and bedtime tales for the wee ones."
"8379076-0-61";"Tracts, notes, books, and journals by and about those who are strong in their faith and/or their delusions."
"8379076-0-62";"Books relating to a hero's quest to recover a lost soul from Molag Bal."
"8379076-0-63";"Books about the many and varied environments of Tamriel and the creatures that live in them."
"8379076-0-64";"Books of poetry and song."
"8379076-0-65";"Books, notes, and journals of the suicidal and the overconfident."
"8379076-0-66";"Books that endow the reader with skill improvements."
"8379076-0-67";"Tales, legends, and letters from the southern realms of Black Marsh."
"8379076-0-68";"Discourses savage and sophisticated from the border realm of Wrothgar."
"8379076-0-69";"Tomes and correspondence from the Imperial City."
"8379076-0-77";"These books enable crafting in the Akaviri style."
"8379076-0-78";"These books enable crafting in the Yokudan style."
"8379076-0-79";"These book fragments enable crafting in the Glass style."
"8379076-0-80";"This style enables the crafter to create items in the martial and utilitarian Mercenary style."
"8379076-0-81";"These book fragments enable crafting in the Xivkyn style."
"8379076-0-84";"These book fragments enable crafting in the Ancient Orc style."
"8379076-0-85";"Books, scrolls, and correspondence relating to the great city of the Orcs and its surrounding region."
