"Location";"Source"
"98383029-0-1";"Breton"
"98383029-0-2";"Redguard"
"98383029-0-3";"Orc"
"98383029-0-4";"Dark Elf"
"98383029-0-5";"Nord"
"98383029-0-6";"Argonian"
"98383029-0-7";"High Elf"
"98383029-0-8";"Wood Elf"
"98383029-0-9";"Khajiit"
"98383029-0-10";"Unique"
"98383029-0-11";"Thieves Guild"
"98383029-0-12";"Dark Brotherhood"
"98383029-0-13";"Malacath"
"98383029-0-14";"Dwemer"
"98383029-0-15";"Ancient Elf"
"98383029-0-16";"Order of the Hour"
"98383029-0-17";"Barbaric"
"98383029-0-18";"Bandit"
"98383029-0-19";"Primal"
"98383029-0-20";"Daedric"
"98383029-0-21";"Trinimac"
"98383029-0-22";"Ancient Orc"
"98383029-0-23";"Daggerfall Covenant"
"98383029-0-24";"Ebonheart Pact"
"98383029-0-25";"Aldmeri Dominion"
"98383029-0-26";"Mercenary"
"98383029-0-27";"Celestial"
"98383029-0-28";"Glass"
"98383029-0-29";"Xivkyn"
"98383029-0-30";"Soul Shriven"
"98383029-0-31";"Draugr"
"98383029-0-32";"Maormer"
"98383029-0-33";"Akaviri"
"98383029-0-34";"Imperial"
"98383029-0-35";"Yokudan"
"98383029-0-36";"Universal"
"98383029-0-37";"Reach Winter"
"98383029-0-38";"Tsaesci"
"98383029-0-39";"Minotaur"
"98383029-0-40";"Ebony"
"98383029-0-41";"Abah's Watch"
"98383029-0-42";"Skinchanger"
"98383029-0-43";"Morag Tong"
"98383029-0-44";"Ra Gada"
"98383029-0-45";"Dro-m'Athra"
"98383029-0-46";"Assassins League"
"98383029-0-47";"Outlaw"
"98383029-0-48";"Redoran"
"98383029-0-49";"Hlaalu"
"98383029-0-50";"Militant Ordinator"
"98383029-0-51";"Telvanni"
"98383029-0-52";"Buoyant Armiger"
"98383029-0-53";"Frostcaster"
"98383029-0-54";"Ashlander"
"98383029-0-55";"Worm Cult"
"98383029-0-56";"Silken Ring"
"98383029-0-57";"Mazzatun"
"98383029-0-58";"Grim Harlequin"
"98383029-0-59";"Hollowjack"
"98383029-0-60";"Refabricated"
"98383029-0-61";"Bloodforge"
"98383029-0-62";"Dreadhorn"
"98383029-0-65";"Apostle"
"98383029-0-66";"Ebonshadow"
"98383029-0-67";"Undaunted"
"98383029-0-69";"Fang Lair"
"98383029-0-70";"Scalecaller"
"98383029-0-71";"Psijic Order"
"98383029-0-72";"Sapiarch"
"98383029-0-73";"Welkynar"
"98383029-0-74";"Dremora"
"98383029-0-75";"Pyandonean"
"98383029-0-76";"Divine Prosecution"
"98383029-0-77";"Huntsman"
"98383029-0-78";"Silver Dawn"
"98383029-0-79";"Dead-Water"
"98383029-0-80";"Honor Guard"
"98383029-0-81";"Elder Argonian"
"98383029-0-82";"Coldsnap"
"98383029-0-83";"Meridian"
"98383029-0-84";"Anequina"
"98383029-0-85";"Pellitine"
"98383029-0-86";"Sunspire"
"98383029-0-87";"Dragon Bone"
"98383029-0-89";"Stags of Z'en"
"98383029-0-92";"Dragonguard"
"98383029-0-93";"Moongrave Fane"
"98383029-0-94";"New Moon Priest"
"98383029-0-95";"Shield of Senchal"
"98383029-0-97";"Icereach Coven"
"98383029-0-98";"Pyre Watch"
"98383029-0-99";"Swordthane"
"98383029-0-100";"Blackreach Vanguard"
"98383029-0-101";"Greymoor"
"98383029-0-102";"Sea Giant"
"98383029-0-103";"Ancestral Nord"
"98383029-0-104";"Ancestral High Elf"
"98383029-0-105";"Ancestral Orc"
"98383029-0-106";"Thorn Legion"
"98383029-0-107";"Hazardous Alchemy"
"98383029-0-108";"Ancestral Akaviri"
"98383029-0-109";"Ancestral Breton"
"98383029-0-110";"Ancestral Reach"
"98383029-0-111";"Nighthollow"
"98383029-0-112";"Arkthzand Armory"
"98383029-0-113";"Wayward Guardian"
"98383029-0-114";"House Hexos"
"98383029-0-115";"Deadlands Gladiator"
"98383029-0-116";"True-Sworn"
"98383029-0-117";"Waking Flame"
"98383029-0-118";"Dremora Kynreeve"
"98383029-0-119";"Ancient Daedric"
"98383029-0-120";"Black Fin Legion"
"98383029-0-121";"Ivory Brigade"
"98383029-0-122";"Sul-Xan"
"98383029-0-123";"Crimson Oath"
"98383029-0-124";"Silver Rose"
"98383029-0-125";"Annihilarch's Chosen"
"98383029-0-126";"Fargrave Guardian"
"98383029-0-128";"Dreadsails"
"98383029-0-129";"Ascendant Order"
"98383029-0-130";"Syrabanic Marine"
"98383029-0-131";"Steadfast Society"
"98383029-0-132";"Systres Guardian"
"98383029-0-133";"Reuse Me Please"
"98383029-0-134";"Ascendant Knight"
"98383029-0-135";"Y'ffre's Will"
"98383029-0-136";"Drowned Mariner"
"98383029-0-137";"Knowledge Eater"
"98383029-0-138";"Firesong"
"98383029-0-139";"House Mornard"
"98383029-0-140";"Scribes of Mora"
"98383029-0-141";"Blessed Inheritor"
"98383029-0-142";"Clan Dreamcarver"
"98383029-0-143";"Dead Keeper"
"98383029-0-144";"Kindred's Concord"
"98383029-0-145";"The Recollection"
"98383029-0-146";"Blind Path Cultist"
"98383029-0-147";"Shardborn"
"98383029-0-148";"West Weald Legion"
"98383029-0-149";"Lucent Sentinel"
"98383029-0-151";"Hircine Bloodhunter"
"98383029-0-152";"Skingrad Vedette"
