"Location";"Source"
"108566804-0-7";"You saved the Noellaume family from the Red Rooks."
"108566804-0-10";"You rescued captives and killed Mother Murk."
"108566804-0-16";"You saved ancient spirits from bondage to the Bloodthorn."
"108566804-0-29";"You aided the Shornhelm Guard at Hinault Farm."
"108566804-0-30";"You rescued the survivors at Moira's Hope."
"108566804-0-31";"You defended the people of Silverhoof Vale from the harpies."
"108566804-0-34";"You put the spirits of Crestshade to rest."
"108566804-0-35";"You killed Reezal-Jul and helped the Camp Tamrith refugees."
"108566804-0-37";"You released King Ranser's soldiers from the curse."
"108566804-0-38";"You helped Verandis attain an ancient Ayleid tome."
"108566804-0-39";"You dealt with King Ranser's spymaster."
"108566804-0-42";"You recovered the Emerald Chalice."
"108566804-0-44";"You learned the secret behind Baron Montclair's power."
"108566804-0-76";"You rescued the Edrald family from the Deadlands."
"108566804-0-82";"You helped the plantation owners move on with their lives."
"108566804-0-84";"You restored King Aphren's sword."
"108566804-0-85";"You've helped the Murtag clan stop the Ironhand ogres."
"108566804-0-87";"You foiled the Supernal Dreamers' plot."
"108566804-0-93";"You stopped the Maulborn plot to destroy Narsis."
"108566804-0-129";"You've uncovered the plot to kill Miranda."
"108566804-0-130";"You saved Pariah Abbey and the Spirit Wardens."
"108566804-0-131";"You saved Ilise and protected Wind Keep from cultists."
"108566804-0-132";"You found why the dreugh invaded and faced Baron Sorick."
"108566804-0-133";"You foiled the Goblin raid on Cumberland's Watch."
"108566804-0-136";"You stopped the Supernal Dreamers from unleashing a Daedra."
"108566804-0-138";"You recovered the Dream Shard and can now stop Vaermina."
"108566804-0-139";"You relit the lighthouse and freed the Slavers' captives."
"108566804-0-140";"You Freed the Captives and killed the Slavers' leader."
"108566804-0-142";"You reunified the Knights of the Flame."
"108566804-0-144";"You rescued Farmer Nurin and stopped the Supernal Dreamers."
"108566804-0-151";"You've saved Davon's Watch from an invading army."
"108566804-0-155";"You slew Uela the Hagraven, ending the Reachmen threat."
"108566804-0-156";"You stopped the Reachmen from attacking Evermore."
"108566804-0-159";"You settled the conflict at Halcyon Lake."
"108566804-0-160";"You've freed Prince Adrien from the clutches of a harvester."
"108566804-0-162";"You defeated Brinarch and restored the shrine to the Wyrd."
"108566804-0-163";"You've reclaimed the garrison for the Daggerfall Covenant."
"108566804-0-165";"You defeated the Daedra within Nilata."
"108566804-0-166";"You saved King Emeric's soul and restored him to life."
"108566804-0-167";"You discovered the secret of Kerbol's Hollow."
"108566804-0-168";"You've saved Fort Virak from Covenant forces."
"108566804-0-171";"You restored Grandeya Nuwarrah to power in Hallin's Stand."
"108566804-0-173";"You freed miners and thwarted the Imperial commander."
"108566804-0-176";"You've saved Stibbons from the gargoyles."
"108566804-0-184";"You thwarted the undead invasion."
"108566804-0-190";"You uncovered the Sword-Singer's blade."
"108566804-0-191";"You joined the Ash'abah."
"108566804-0-193";"You solved the mystery of the poisoned johads."
"108566804-0-194";"You defeated Uwafa and recovered one of the Ansei Wards."
"108566804-0-196";"You've resolved the spider Daedra's deal with the lovers."
"108566804-0-200";"You've defeated the old master and freed Leki's Blade."
"108566804-0-202";"You Acted as an Unconventional Matchmaker in Sep's Spine."
"108566804-0-203";"You've restored order in Bergama."
"108566804-0-205";"You've defeated the Withered Hand at Tava's Blessing."
"108566804-0-220";"You used the Keystone to decide the prisoners' fate."
"108566804-0-225";"You've survived the trials at HoonDing's Watch."
"108566804-0-234";"You rescued the Vanne family from the Daedric cult."
"108566804-0-235";"You discovered the truth behind the threat to Rivenspire."
"108566804-0-236";"You thwarted Molag Bal's servants at Soulshriven Tower."
"108566804-0-237";"You helped restore peace to the town of Fell's Run."
"108566804-0-238";"You defeated Lleraya and saved the city of Northpoint."
"108566804-0-239";"Exposed Sir Hughes's dreams and resolved the standoff."
"108566804-0-240";"You freed the knight and protected the village."
"108566804-0-241";"You banished the rising spirits of the Three."
"108566804-0-242";"You defeated Baron Montclair and destroyed the Doomcrag."
"108566804-0-243";"You saved the life of the King of Daggerfall!"
"108566804-0-244";"You freed Rosalind's spirit and brought calm to Westtry."
"108566804-0-245";"You rescued the villagers of Deleyn's Mill."
"108566804-0-246";"You stopped the werewolf infiltration of Aldcroft."
"108566804-0-247";"You discovered the cause of the harpy frenzy."
