"Location";"Source"
"66848564-0-521";"We need Azura's counsel."
"66848564-0-575";"There's nothing more I can do."
"66848564-0-736";"Taking a stand for what's right is never easy."
"66848564-0-737";"The Knights of the Flame stand fast."
"66848564-0-974";"Incompetents! Idiots! How could they allow this to happen?"
"66848564-0-1294";"I'll have his heart!"
"66848564-0-1341";"Mauloch, grant me strength. Give me glory."
"66848564-0-1346";"Now it's time for you to finish them."
"66848564-0-1383";"The world is dark. My sweet wife is dead."
"66848564-0-1384";"Psst! You up for helping out a fellow adventurer?"
"66848564-0-1437";"We need everyone we can get."
"66848564-0-1485";"They took him! They took everyone!"
"66848564-0-1489";"Filthy Goblins stole my wine!"
"66848564-0-1536";"Fire! Help! Whoever you are … please help us save the Abbey!"
"66848564-0-1541";"Abbot Durak is cursed. We can't wake him up."
"66848564-0-1554";"Goblins! Goblins must pay!"
"66848564-0-1568";"Of all the boneheaded stunts …."
"66848564-0-1591";"There are wounded to tend to, but I'm wounded myself."
"66848564-0-1633";"The nightmare may be over, but there's still work to do."
"66848564-0-1637";"Here comes that stroke of luck I was counting on."
"66848564-0-1639";"There may be another Omen in Gavaudon."
"66848564-0-1678";"Could you please untie me?"
"66848564-0-1687";"You there! In the name of the Knights of the Flame, I ask your assistance."
"66848564-0-1709";"Wait! Come back!"
"66848564-0-1735";"There is more for us to discuss. We must investigate this further."
"66848564-0-2016";"Well, well. A new arrival."
"66848564-0-2017";"It's been hard to tell friend from foe."
"66848564-0-2018";"The tides can still turn to our favor."
"66848564-0-2046";"Name of Azura! They got Master Muzgu!"
"66848564-0-2068";"If the dreugh attack again, we're all dead."
"66848564-0-2130";"This is not good. Really, just not good."
"66848564-0-2146";"Well, this is embarrassing …."
"66848564-0-2184";"They will pay for what they have done!"
"66848564-0-2187";"What if the heroes of legend have been raised?"
"66848564-0-2192";"Tu'whacca will send his Breath soon."
"66848564-0-2193";"Tu'whacca has great faith in you."
"66848564-0-2222";"I have done all that I can."
"66848564-0-2240";"I think I know where to find the third Ansei Ward."
"66848564-0-2251";"If there are more rats, then we will simply need more traps."
"66848564-0-2344";"Please! They need help. You must help them!"
"66848564-0-2403";"Please … tell me you have seen her."
"66848564-0-2408";"We must find the Ash'abah. We need their help."
"66848564-0-2451";"Help! Bandits are burning the fields! Help!"
"66848564-0-2452";"Help! Bandits are burning our fields! Help!"
"66848564-0-2457";"Cumberland's Watch has been overrun by Goblins!"
"66848564-0-2458";"Ready to help me with my plan?"
"66848564-0-2459";"The Midnight Union kidnaped my wife!"
"66848564-0-2479";"It claws at me from within. It wants to get out!"
"66848564-0-2487";"It was slaughter, pure and simple."
"66848564-0-2495";"It was a trap! They knew we would come."
"66848564-0-2521";"You want to make some gold, walker?"
"66848564-0-2522";"Hey! Over here. Could you help a fellow out?"
"66848564-0-2523";"Only the best for Lady Adima!"
"66848564-0-2524";"I just know Hosni's a victim in all of this."
"66848564-0-2525";"Now to save my son."
"66848564-0-2584";"Plantation life is not as easy as Dro-Dara expected."
"66848564-0-2585";"Please, anyone! The countess needs help!"
"66848564-0-2587";"Hail! Are you going up to the ruins?"
"66848564-0-2588";"Now we need to find out who was responsible for this."
"66848564-0-2595";"You realize you're walking into a warzone?"
"66848564-0-2602";"Praise the Eight!"
"66848564-0-2613";"Halt! Go no further till you've spoken with me."
"66848564-0-2614";"You! Empty One! Heed my plea!"
"66848564-0-2616";"King Fahara'jad has no authority here!"
"66848564-0-2617";"At last, someone to help me."
"66848564-0-2620";"This is insane. I have committed no crime!"
"66848564-0-2622";"Lucas! Lucas! Can you hear me?"
"66848564-0-2625";"I'm sorry, do I know you? Why are you here?"
"66848564-0-2626";"Out of my way! I'm getting out of here!"
"66848564-0-2627";"I'm worried about Murk-Watcher."
"66848564-0-2630";"Remember—keep this quiet! Just between the two of us for now!"
"66848564-0-2634";"Sir Hughes should know about Dame Falhut's betrayal!"
"66848564-0-2635";"There's something we need to discuss … privately."
