"Location";"Source"
"99281989-0-1";"Image Testing"
"99281989-0-2";"|cffd700EVENT:|r Whitestrake's Mayhem"
"99281989-0-3";"|cffd700EVENT:|r Imperial City Celebration"
"99281989-0-4";"|cffd700EVENT:|r Event Name Celebration"
"99281989-0-5";"|cffd700EVENT:|r Anniversary Jubilee"
"99281989-0-6";"|cffd700EVENT:|rClockwork City Celebration"
"99281989-0-7";"cffd700EVENT:|r Dragonrise"
"99281989-0-8";"|cffd700EVENT:|r Elsweyr Celebration"
"99281989-0-9";"|cffd700EVENT:|r Adventurer's Celebration"
"99281989-0-10";"|cffd700EVENT:|r Crafter's Celebration"
"99281989-0-11";"|cffd700EVENT:|r Explorer's Celebration"
"99281989-0-12";"Impresario"
"99281989-0-13";"|cffd700EVENT:|r Jester's Festival"
"99281989-0-14";"|cffd700EVENT:|r Morrowind Celebration"
"99281989-0-15";"|cffd700EVENT:|r Murkmire Celebration"
"99281989-0-16";"|cffd700EVENT:|r New Life Festival"
"99281989-0-17";"|cffd700EVENT:|r Orsinium Celebration"
"99281989-0-18";"|cffd700EVENT:|r Lost Treasures of Skyrim"
"99281989-0-19";"|cffd700EVENT:|r Summerfall"
"99281989-0-20";"|cffd700EVENT:|r Summerset Celebration"
"99281989-0-21";"|cffd700EVENT: |r Thieves Guild/Dark Brotherhood"
"99281989-0-22";"|cffd700EVENT:|r Tribunal Celebration"
"99281989-0-23";"|cffd700EVENT:|r Undaunted Celebration"
"99281989-0-24";"|cffd700EVENT:|r Witches Festival"
"99281989-0-25";"Heroes Reforged"
"99281989-0-26";"cffd700EVENT:|r Pan-Elsweyr Celebration"
"99281989-0-27";"|cffd700EVENT:|r Year One Celebration"
"99281989-0-28";"|cffd700EVENT:|r Bounties of Blackwood"
"99281989-0-29";"Champions Reforged"
"99281989-0-30";"|cffd700EVENT:|r Daedric War Celebration"
"99281989-0-31";"|cffd700EVENT:|r Zeal of Zenithar"
"99281989-0-32";"Deathmatch Weekend"
"99281989-0-33";"Crazy King Weekend"
"99281989-0-34";"Chaos Ball Weekend"
"99281989-0-35";"Capture the Relic Weekend"
"99281989-0-36";"Domination Weekend"
"99281989-0-37";"|cffd700EVENT:|r Heroes of High Isle"
"99281989-0-38";"|cffd700EVENT:|r Season of the Dragon"
"99281989-0-39";"|cffd700EVENT:|r Dark Heart of Skyrim"
"99281989-0-40";"|cffd700EVENT:|r Trial and Dungeons"
"99281989-0-41";"|cffd700EVENT:|r Experience Boost"
"99281989-0-42";"|cffd700EVENT:|r Gilded Glory"
"99281989-0-43";"|cffd700EVENT:|r Secrets of the Telvanni"
"99281989-0-44";"|cffd700EVENT:|r Crime Wave"
"99281989-0-45";"|cffd700EVENT:|r Highly Resourceful"
"99281989-0-46";"|cffd700EVENT:|r Gates of Oblivion"
"99281989-0-47";"|cffd700EVENT:|r Guilds and Glory"
"99281989-0-48";"|cffd700EVENT:|r Call to Arms"
"99281989-0-49";"|cffd700EVENT:|r Archival Bounty"
"99281989-0-51";"Fallen Leaves of West Weald"
