"Location";"Source"
"164317956-1-1";"Increases healing done."
"164317956-2-1";"Increases your chance to apply status effects."
"164317956-3-1";"Increases Weapon and Spell Critical values."
"164317956-4-1";"Increases weapon enchantment effect and reduces enchantment cooldown."
"164317956-5-1";"Increases Physical and Spell Resistance."
"164317956-6-1";"Increase experience gained from kills."
"164317956-7-1";"Increases Physical and Spell Penetration."
"164317956-8-1";"When you gain Ultimate you have a chance to gain additional Ultimate."
"164317956-9-1";"Increases inspiration and refined materials gained from deconstruction."
"164317956-10-1";"Increases the amount merchants will pay for this item."
"164317956-11-1";"Reduces block cost."
"164317956-12-1";"Reduces bonus damage taken from player Critical hits and durability damage."
"164317956-13-1";"Increases this item's Armor value."
"164317956-14-1";"Reduces the cost of Sprinting and Roll Dodging slightly."
"164317956-15-1";"Increase experience gained from kills."
"164317956-16-1";"Increases this item's armor enchantment effect."
"164317956-17-1";"Increases Health, Magicka, and Stamina Recovery."
"164317956-18-1";"Increases Mundus Stone effects."
"164317956-19-1";"Increases the amount merchants will pay for this item."
"164317956-20-1";"Increases inspiration and refined materials gained from deconstruction."
"164317956-21-1";"Increase Maximum Health."
"164317956-22-1";"Increase Maximum Magicka."
"164317956-23-1";"Increase Maximum Stamina."
"164317956-24-1";"Increases the amount merchants will pay for this item."
"164317956-25-1";"Increase Physical and Spell Resistance."
"164317956-26-1";"Increases Damage of this weapon."
"164317956-27-1";"Increases inspiration and refined materials gained from deconstruction."
"164317956-28-1";"Increases movement speed."
"164317956-29-1";"Activating a synergy restores Health, Magicka, and Stamina."
"164317956-30-1";"Increases Health, Magicka, and Stamina."
"164317956-31-1";"Increases Weapon and Spell Damage against enemies, increasing based on their missing Health."
"164317956-32-1";"Increases Spell Resistance and Physical Resistance."
"164317956-33-1";"Increases enchantment effectiveness."
