"Location";"Source"
"51540085-0-1";"|c2DC50EChoice Of Armor|r"
"51540085-0-2";"|cFFFFFFChoice Of Crafting Materials|r"
"51540085-0-3";"|c2DC50EChoice Of Weapons|r"
"51540085-0-4";"|c3A92FFChoice Of Weapons|r"
"51540085-0-5";"|cFFFFFFChoice Of Tier 2 Crafting Materials|r"
"51540085-0-6";"|c0099FFWeapon Enchantment Choice|r"
"51540085-0-7";"|c2DC50EChoice Of Furniture|r"
"51540085-0-8";"|cFFFFFFCostume Choice|r"
"51540085-0-9";"|c3A92FFCrafting Upgrade Choice|r"
"51540085-0-10";"|cFFFFFFNon-Combat Pet Choice|r"
"51540085-0-11";"|cA02EF7Choice Of Weapons|r"
"51540085-0-12";"Treasure Map Choice"
"51540085-0-13";"|cFFFFFFChoice Of Tier 3 Crafting Materials|r"
"51540085-0-14";"|cEECA2ARiding Lessons Choice|r"
"51540085-0-15";"|cFFFFFFWoodworking Material Choice|r"
"51540085-0-16";"|cEECA2ADye Stamp Choice|r"
"51540085-0-17";"|c3A92FFArmor Choice|r"
"51540085-0-18";"|cEECA2APoison Choice|r"
"51540085-0-19";"|cA02EF7Crafting Upgrade Choice|r"
"51540085-0-20";"|cFFFFFFChoice Of Tier 4 Crafting Materials|r"
"51540085-0-21";"|c3A92FFChoice Of Weapons|r"
"51540085-0-22";"|cA02EF7Potion Choice|r"
"51540085-0-23";"|cFFFFFFChoice Of Tier 5 Crafting Materials|r"
"51540085-0-24";"|c3A92FFRing Choice|r"
"51540085-0-25";"|cA02EF7Jewelry Enchantment Choice|r"
"51540085-0-55";"Tribute Loss Rewards"
"51540085-0-56";"Tribute Victory Rewards"
"51540085-0-57";"Tribute Victory Rewards"
"51540085-0-58";"No Rewards"
"51540085-0-59";"Orichalcum Rewards"
"51540085-0-60";"Ebony Rewards"
"51540085-0-61";"Quicksilver Rewards"
"51540085-0-62";"Voidsteel Rewards"
"51540085-0-63";"Rubedite Rewards"
"51540085-0-64";"Leaderboard Rewards"
"51540085-0-65";"Elite Leaderboard Rewards"
"51540085-0-67";"Tribute Victory Rewards"
"51540085-0-68";"Tribute Victory Rewards"
"51540085-0-69";"Tribute Victory Rewards"
"51540085-0-70";"Tribute Victory Rewards"
"51540085-0-71";"Tribute Victory Rewards"
"51540085-0-72";"Roister's Club Rewards"
"51540085-0-73";"Roister's Club Rewards"
"51540085-0-74";"Roister's Club Rewards"
"51540085-0-75";"Roister's Club Rewards"
"51540085-0-76";"Roister's Club Rewards"
"51540085-0-77";"Roister's Club Rewards"
"51540085-0-78";"Roister's Club Rewards"
"51540085-0-79";"Roister's Club Rewards"
"51540085-0-80";"Outfit Style: Dragon Hunter"
"51540085-0-81";"Arms Pack: Dragon Hunter"
"51540085-0-116";"Morrowind: Lord Vivec Set"
"51540085-0-117";"Dwarven Pipes"
"51540085-0-154";"Necrom Garden"
"51540085-0-155";"Druidic Gatherings"
"51540085-0-156";"Apocrypha Garden Furnishing Pack Bundle"
"51540085-0-157";"Jester's Fest Bundle Bundle"
"51540085-0-158";"DLC: Shadows of the Hist"
"51540085-0-159";"DLC: Horns of the Reach"
"51540085-0-160";"April 2024 Remediation"
"51540085-0-161";"Haunted Furniture Bundle Bundle"
