"Location";"Source"
"144446238-0-11";"Any player can join this campaign. Only Resource ownership gives points. Owning your native Resources will give double."
"144446238-0-12";"Any player can join this campaign. Only Scroll ownership earns points. Owning your native Scrolls will give double."
"144446238-0-13";"Any player can join this campaign. Only Keep ownership earn points. Owning your native Keeps will give double."
"144446238-0-14";"Any player can join this campaign, however joining this campaign will lock future access based on the Alliance of the character for the duration of the campaign. CP is enabled and will reset on the first of each month."
"144446238-0-15";"Below level 50 characters only. Seven day duration. All PVP objectives earn 1 point. Owning your native objectives will give double. Champion Abilities and Alliance Locking are disabled in this campaign."
"144446238-0-16";"Any player can join this campaign. All PVP objectives earn 1 point. Owning your native objectives gives double."
"144446238-0-17";"Any player can join this campaign. All PVP objectives earn 1 point. Owning your native objectives gives double."
"144446238-0-18";"Any player can join this campaign. All PVP objectives earn 1 point. Owning your native objectives gives double. Champion abilities are disabled."
"144446238-0-19";"Any player can join this campaign. Only Keep ownership earn points. Owning your native Keeps will give double."
"144446238-0-20";"Any player can join this campaign. All PVP objectives earn 1 point. Owning your native objectives gives double."
"144446238-0-21";"Any player can join this campaign. Only Resource ownership gives points. Owning your native Resources will give double."
"144446238-0-22";"Any player can join this campaign. Champion abilities are disabled in this Campaign. Alliance Locking is disabled in this Campaign. Scores will reset on the first of each month."
"144446238-0-23";"Any player can join this campaign focused on Imperial City. There are no Leaderboards associated with this Campaign including Emperorship."
"144446238-0-24";"Any player can join this campaign focused on Imperial City. There are no Leaderboards associated with this Campaign including Emperorship. Champion abilities are disabled."
"144446238-0-25";"Any player can join this campaign and Champion Points are enabled. Alliance Locking is disabled in this Campaign and will reset on the first of each month."
