"Location";"Source"
"83548836-0-15";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Clockwork City."
"83548836-0-16";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Khenarthi's Roost."
"83548836-0-17";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Auridon."
"83548836-0-18";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Grahtwood."
"83548836-0-19";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Greenshade."
"83548836-0-20";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Malabal Tor."
"83548836-0-21";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Reaper's March."
"83548836-0-22";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Stros M'Kai."
"83548836-0-23";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Betnikh."
"83548836-0-24";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Glenumbra."
"83548836-0-25";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Stormhaven."
"83548836-0-26";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Rivenspire."
"83548836-0-27";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Alik'r Desert"
"83548836-0-28";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Bangkorai."
"83548836-0-29";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Bleakrock Isle."
"83548836-0-30";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Bal Foyen."
"83548836-0-31";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Stonefalls."
"83548836-0-32";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Deshaan."
"83548836-0-33";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Shadowfen."
"83548836-0-34";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Eastmarch."
"83548836-0-35";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in The Rift."
"83548836-0-36";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Coldharbour."
"83548836-0-37";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards for the Aldmeri Dominion in Cyrodiil."
"83548836-0-38";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards for the Daggerfall Covenant in Cyrodiil."
"83548836-0-39";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards for the Ebonheart Pact in Cyrodiil."
"83548836-0-40";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Craglorn."
"83548836-0-41";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Imperial City."
"83548836-0-42";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Wrothgar."
"83548836-0-43";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Gold Coast."
"83548836-0-44";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Hew's Bane."
"83548836-0-45";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Northern Elsweyr."
"83548836-0-46";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Vvardenfell."
"83548836-0-47";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Summerset."
"83548836-0-48";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Murkmire."
"83548836-0-65";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Southern Elsweyr."
"83548836-0-79";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Western Skyrim."
"83548836-0-83";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in The Reach."
"83548836-0-88";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in Blackwood."
"83548836-0-91";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in the Deadlands."
"83548836-0-95";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in High Isle."
"83548836-0-98";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in the Deadlands."
"83548836-0-104";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in the Telvanni Peninsula and Apocrypha."
"83548836-0-112";"Instantly unlocks the |cFFFFFF<<1>>|r Skyshards in West Weald."
