"Location";"Source"
"268015829-0-2";"Fungal Grotto I"
"268015829-0-3";"Spindleclutch I"
"268015829-0-4";"The Banished Cells I"
"268015829-0-5";"Darkshade Caverns I"
"268015829-0-6";"Wayrest Sewers I"
"268015829-0-7";"Elden Hollow I"
"268015829-0-8";"Arx Corinium"
"268015829-0-9";"Crypt of Hearts I"
"268015829-0-10";"City of Ash I"
"268015829-0-11";"Direfrost Keep"
"268015829-0-12";"Volenfell"
"268015829-0-13";"Tempest Island"
"268015829-0-14";"Blessed Crucible"
"268015829-0-15";"Blackheart Haven"
"268015829-0-16";"Selene's Web"
"268015829-0-17";"Vaults of Madness"
"268015829-0-18";"Fungal Grotto II"
"268015829-0-19";"Spindleclutch II"
"268015829-0-20";"The Banished Cells I"
"268015829-0-21";"Darkshade Caverns II"
"268015829-0-22";"Wayrest Sewers II"
"268015829-0-23";"Elden Hollow I"
"268015829-0-261";"Crypt of Hearts I"
"268015829-0-267";"City of Ash II"
"268015829-0-268";"Imperial City Prison"
"268015829-0-287";"White-Gold Tower"
"268015829-0-288";"White-Gold Tower"
"268015829-0-289";"Imperial City Prison"
"268015829-0-293";"Ruins of Mazzatun"
"268015829-0-294";"Ruins of Mazzatun"
"268015829-0-295";"Cradle of Shadows"
"268015829-0-296";"Cradle of Shadows"
"268015829-0-299";"Fungal Grotto I"
"268015829-0-300";"The Banished Cells II"
"268015829-0-301";"The Banished Cells II"
"268015829-0-302";"Elden Hollow II"
"268015829-0-303";"Elden Hollow II"
"268015829-0-304";"Volenfell"
"268015829-0-305";"Arx Corinium"
"268015829-0-306";"Wayrest Sewers I"
"268015829-0-307";"Wayrest Sewers II"
"268015829-0-308";"Darkshade Caverns II"
"268015829-0-309";"Darkshade Caverns I"
"268015829-0-310";"City of Ash I"
"268015829-0-311";"Tempest Island"
"268015829-0-312";"Fungal Grotto II"
"268015829-0-313";"Selene's Web"
"268015829-0-314";"Vaults of Madness"
"268015829-0-315";"Spindleclutch I"
"268015829-0-316";"Spindleclutch II"
"268015829-0-317";"Crypt of Hearts II"
"268015829-0-318";"Crypt of Hearts II"
"268015829-0-319";"Direfrost Keep"
"268015829-0-320";"Blessed Crucible"
"268015829-0-321";"Blackheart Haven"
"268015829-0-322";"City of Ash II"
"268015829-0-324";"Bloodroot Forge"
"268015829-0-325";"Bloodroot Forge"
"268015829-0-327";"Foyada Quarry DM 10-49"
"268015829-0-328";"BG Foyada DM 50"
"268015829-0-330";"Ularra DM 10-49"
"268015829-0-331";"BG Ularra DM 50"
"268015829-0-333";"Ald Carrac DM 10-49"
"268015829-0-334";"BG Ald Carrac DM 50"
"268015829-0-355";"BG Foyada DOM 50"
"268015829-0-356";"BG Foyada CTF 50"
"268015829-0-357";"Foyada Quarry CTF  10-49"
"268015829-0-358";"BG Ularra CTF 50"
"268015829-0-359";"Ularra CTF  10-49"
"268015829-0-360";"BG Ald Carrac CTF 50"
"268015829-0-361";"Ald Carrac CTF  10-49"
"268015829-0-362";"BG Ularra DOM 50"
"268015829-0-363";"BG Ald Carac DOM 50"
"268015829-0-364";"BG Ularra DOM 10-49"
"268015829-0-365";"BG Ald Carac DOM 10-49"
"268015829-0-366";"BG Foyada DOM 10-49"
"268015829-0-367";"BG Arcane DOM 50"
"268015829-0-368";"Falkreath Hold"
"268015829-0-369";"Falkreath Hold"
"268015829-0-370";"BG Arcane U CTF 50"
"268015829-0-373";"BG Mor Khazgur DM 50"
"268015829-0-374";"BG  Mor Khazgur DOM 50"
"268015829-0-375";"BG Underground DM 50"
"268015829-0-376";"BG Underground DoM 50"
"268015829-0-377";"BG Underground CTF 50"
"268015829-0-378";"BG Mor Khazgur CTF 50"
"268015829-0-380";"Ald C Chaos ball 50"
"268015829-0-381";"Ularra Chaos ball 50"
"268015829-0-382";"BG Arcane DM 50"
"268015829-0-383";"BG Arcane Chaos ball 50"
"268015829-0-384";"Foyada Chaos ball 50"
"268015829-0-385";"BG Chaos ball Mor Khazgur 50"
"268015829-0-386";"BG Arcane Chaos ball 10-49"
"268015829-0-387";"BG Arcane DOM 10-49"
"268015829-0-388";"BG Arcane DM 10-49"
"268015829-0-389";"BG AU CTF 10—49"
"268015829-0-390";"Foyada Chaos ball 10-49 no cp"
"268015829-0-391";"Ularra Chaos ball 10-49"
"268015829-0-392";"Ald C Chaosball10-49"
"268015829-0-393";"BG Foyada CK 50"
"268015829-0-394";"BG Ularra CK 50"
"268015829-0-395";"BG Ald Carac CK 50"
"268015829-0-396";"BG Arcane CK 50"
"268015829-0-397";"BG Foyada CK 10-49"
"268015829-0-398";"BG Ularra CK 10—49"
"268015829-0-399";"BG Ald Carac CK 10—49"
"268015829-0-400";"BG Arcane CK 10-49"
"268015829-0-405";"BG Ck Mor Khazgur 50"
"268015829-0-406";"BG Mor Khazgur DM 10-49"
"268015829-0-407";"BG  Mor Khazgur DOM 10-49"
"268015829-0-408";"BG Mor Khazgur CTF 10-49"
"268015829-0-409";"BG Chaos ball MorKhazgur 10-49"
"268015829-0-410";"BG Ck Mor Khazgur 10-49"
"268015829-0-411";"BG Underground CBall 50"
"268015829-0-412";"BG Underground CK 50"
"268015829-0-413";"BG Underground DM 10-49"
"268015829-0-414";"BG Underground DoM 10-49"
"268015829-0-415";"BG Underground CTF 10-49"
"268015829-0-416";"BG Underground CBall 10-49"
"268015829-0-417";"BG Underground CK 10-49"
"268015829-0-418";"Scalecaller Peak"
"268015829-0-419";"Scalecaller Peak"
"268015829-0-420";"Fang Lair"
"268015829-0-421";"Fang Lair"
"268015829-0-426";"Moon Hunter Keep"
"268015829-0-427";"Moon Hunter Keep"
"268015829-0-428";"March of Sacrifices"
"268015829-0-429";"March of Sacrifices"
"268015829-0-433";"Frostvault"
"268015829-0-434";"Frostvault"
"268015829-0-435";"Depths of Malatar"
"268015829-0-436";"Depths of Malatar"
"268015829-0-437";"DM Istirus  50"
"268015829-0-438";"Istirus  Chaos Ball 50"
"268015829-0-439";"Istirus  Dom 50"
"268015829-0-440";"Istirus  CK 50"
"268015829-0-441";"Istirus  CTF 50"
"268015829-0-482";"Eld Angavar Deathmatch"
"268015829-0-483";"Eld Angavar DOM  50"
"268015829-0-484";"Eld Angavar Chaos ball 50"
"268015829-0-485";"Eld Angavar CTF 50"
"268015829-0-486";"Eld Angavar CK 50"
"268015829-0-487";"DM Istirus  10-49"
"268015829-0-488";"Istirus Chaos Ball 10-49"
"268015829-0-489";"Istirus  Dom 10-49"
"268015829-0-490";"Istirus  CK 10-49"
"268015829-0-491";"Istirus  CTF 10-49"
"268015829-0-494";"Moongrave Fane"
"268015829-0-495";"Moongrave Fane"
"268015829-0-496";"Lair of Maarselok"
"268015829-0-497";"Lair of Maarselok"
"268015829-0-498";"Eld Angavar Deathmatch 10-49"
"268015829-0-499";"Eld Angavar DOM  10-49"
"268015829-0-500";"Eld Angavar Chaos ball 10-49"
"268015829-0-501";"Eld Angavar CTF 10-49"
"268015829-0-502";"Eld Angavar CK 10-49"
"268015829-0-503";"Icereach"
"268015829-0-504";"Icereach"
"268015829-0-505";"Unhallowed Grave"
"268015829-0-506";"Unhallowed Grave"
"268015829-0-507";"Stone Garden"
"268015829-0-508";"Stone Garden"
"268015829-0-509";"Castle Thorn"
"268015829-0-510";"Castle Thorn"
"268015829-0-511";"BG Foyada DM 50"
"268015829-0-512";"BG Ularra DM 50"
"268015829-0-513";"BG Ald Carrac DM 50"
"268015829-0-514";"BG Foyada DOM 50"
"268015829-0-515";"BG Foyada CTF 50"
"268015829-0-516";"BG Ularra CTF 50"
"268015829-0-517";"BG Ald Carrac CTF 50"
"268015829-0-518";"BG Ularra DOM 50"
"268015829-0-519";"BG Ald Carac DOM 50"
"268015829-0-520";"BG Arcane DOM 50"
"268015829-0-521";"BG Arcane U CTF 50"
