"Location";"Source"
"267200725-0-1";"Glenumbra"
"267200725-0-2";"Edrald Undercroft"
"267200725-0-3";"Volenfell"
"267200725-0-4";"Rawl'kha Temple"
"267200725-0-7";"Stonefalls"
"267200725-0-8";"Bleakrock Village"
"267200725-0-9";"Grahtwood"
"267200725-0-10";"Rivenspire"
"267200725-0-12";"Stormhaven"
"267200725-0-13";"Deshaan"
"267200725-0-16";"Cyrodiil"
"267200725-0-19";"QA Path Test Map"
"267200725-0-20";"Bangkorai"
"267200725-0-22";"Malabal Tor"
"267200725-0-24";"Davon's Watch"
"267200725-0-26";"Shadowfen"
"267200725-0-27";"Tamriel"
"267200725-0-28";"Elden Hollow I"
"267200725-0-29";"Greenhill Catacombs"
"267200725-0-30";"Alik'r Desert"
"267200725-0-31";"Bonesnap Ruins"
"267200725-0-33";"Wayrest"
"267200725-0-34";"Alcaire Castle"
"267200725-0-36";"Emeric's Dream"
"267200725-0-37";"Godrun's Dream"
"267200725-0-41";"Topal Island"
"267200725-0-42";"Obsidian Scar"
"267200725-0-43";"Zehtswater Cave"
"267200725-0-44";"Zehtswater Cave"
"267200725-0-46";"Wayrest Sewers I"
"267200725-0-47";"Daenia"
"267200725-0-48";"Cambray Hills"
"267200725-0-49";"King's Guard"
"267200725-0-50";"Yokudan Palace"
"267200725-0-51";"Ash'abah Pass"
"267200725-0-52";"Tigonus"
"267200725-0-53";"Hollow Wastes"
"267200725-0-54";"Quendeluun South Ruins"
"267200725-0-56";"Dhalmora"
"267200725-0-57";"Doomcrag"
"267200725-0-58";"Doomcrag"
"267200725-0-59";"Doomcrag Shrouded Pass"
"267200725-0-61";"Eastmarch"
"267200725-0-63";"Daggerfall"
"267200725-0-64";"Cath Bedraud"
"267200725-0-65";"Bad Man's Hallows"
"267200725-0-66";"Apocrypha's Gate"
"267200725-0-67";"Zabamat"
"267200725-0-68";"Varanis"
"267200725-0-69";"Daen Seeth"
"267200725-0-70";"Ash Mountain"
"267200725-0-71";"Razak's Wheel"
"267200725-0-72";"Crow's Wood"
"267200725-0-74";"Bleakrock Isle"
"267200725-0-75";"Bal Foyen"
"267200725-0-76";"Lost City of the Na-Totambu"
"267200725-0-77";"Fungal Grotto I"
"267200725-0-79";"Colovian Crossing"
"267200725-0-80";"The Orrery"
"267200725-0-81";"Lost Prospect"
"267200725-0-82";"Reservoir of Souls"
"267200725-0-83";"Sentinel"
"267200725-0-84";"Evermore"
"267200725-0-85";"Shornhelm"
"267200725-0-86";"Fort Arand Dungeons"
"267200725-0-87";"Orkey's Hollow"
"267200725-0-88";"Hozzin's Folly"
"267200725-0-89";"Last Rest"
"267200725-0-90";"Inner Sea Armature"
"267200725-0-91";"Iliath Temple Mines"
"267200725-0-92";"Heimlyn Keep Reliquary"
"267200725-0-93";"House Indoril Crypt"
"267200725-0-94";"House Dres Crypts"
"267200725-0-95";"Coral Heart Chamber"
"267200725-0-97";"Hightide Hollow"
"267200725-0-98";"Bad Man's Hallows"
"267200725-0-99";"Bad Man's Hallows"
"267200725-0-100";"Foundry of Woe"
"267200725-0-101";"Halls of Submission"
"267200725-0-102";"Mzeneldt"
"267200725-0-103";"The Earth Forge"
"267200725-0-104";"Ragnthar"
"267200725-0-105";"Cheesemonger's Hollow"
"267200725-0-106";"Circus of Cheerful Slaughter"
"267200725-0-107";"Chateau of the Ravenous Rodent"
"267200725-0-108";"Eyevea"
"267200725-0-109";"Fort Virak Ruin"
"267200725-0-110";"Softloam Cavern"
"267200725-0-111";"Silumm"
"267200725-0-112";"Emberflint Mine"
"267200725-0-113";"Sheogorath's Tongue"
"267200725-0-114";"Mephala's Nest"
"267200725-0-115";"Forgotten Crypts"
"267200725-0-116";"Fort Sphinxmoth"
"267200725-0-117";"Eidolon's Hollow"
"267200725-0-118";"Darkshade Caverns I"
"267200725-0-119";"Lady Llarel's Shelter"
"267200725-0-120";"The Triple Circle Mine"
"267200725-0-121";"Lower Bthanual"
"267200725-0-122";"Taleon's Crag"
"267200725-0-123";"Knife Ear Grotto"
"267200725-0-124";"The Corpse Garden"
"267200725-0-125";"The Rift"
"267200725-0-126";"Deepcrag Den"
"267200725-0-127";"Mzithumz"
"267200725-0-128";"Tribunal Temple"
"267200725-0-129";"Shad Astula Underhalls"
"267200725-0-131";"Tal'Deic Crypts"
"267200725-0-132";"Silyanorn Ruins"
"267200725-0-133";"Odious Chapel"
"267200725-0-134";"Hei-Halai"
"267200725-0-135";"Ruins of Ten-Maur-Wolk"
"267200725-0-136";"Sunscale Ruins"
"267200725-0-137";"Temple of Sul"
"267200725-0-138";"White Rose Prison Dungeon"
"267200725-0-139";"Loriasel"
"267200725-0-140";"Hall of the Dead"
"267200725-0-141";"Arx Corinium"
"267200725-0-142";"The Lion's Den"
"267200725-0-143";"Auridon"
"267200725-0-144";"Sanguine's Demesne"
"267200725-0-146";"Atanaz Ruins"
"267200725-0-147";"Onkobra Kwama Mine"
"267200725-0-148";"Chid-Moska Ruins"
"267200725-0-149";"Shrine of the Black Maw"
"267200725-0-150";"Gandranen Ruins"
"267200725-0-151";"Crypt of Hearts I"
"267200725-0-153";"Fort Morvunskar"
"267200725-0-154";"Bonestrewn Crest"
"267200725-0-155";"Broken Tusk"
"267200725-0-156";"Lost Knife Cave"
