"Location";"Source"
"146361138-0-174";"Foal's Rest Stables"
"146361138-0-175";"The High King's Forge"
"146361138-0-176";"Cloudy Dregs Inn"
"146361138-0-177";"Chironasium"
"146361138-0-178";"Mages Guild"
"146361138-0-179";"Merchant District"
"146361138-0-180";"Red Squall Armory"
"146361138-0-181";"Lion's Crown Outfitters"
"146361138-0-182";"Fighters Guild"
"146361138-0-183";"Wayrest Treasury"
"146361138-0-187";"Vault of Coldharbour"
"146361138-0-188";"Cicero's Food & General Goods"
"146361138-0-190";"The Shining Star"
"146361138-0-196";"Davon's Watch Market District"
"146361138-0-197";"Hollow City Marketplace"
"146361138-0-201";"Cold Iron Forge"
"146361138-0-202";"The Watch House"
"146361138-0-203";"Mixed Results"
"146361138-0-204";"Exceptional Enchants"
"146361138-0-205";"Fighters Guild"
"146361138-0-206";"Uveran Bank"
"146361138-0-207";"Mages Guild"
"146361138-0-208";"Mages Guild"
"146361138-0-209";"Fighters Guild"
"146361138-0-210";"Fighters Guild"
"146361138-0-211";"Artisans' Row"
"146361138-0-212";"Davon's Fine Steeds"
"146361138-0-213";"The Fish Stink"
"146361138-0-214";"Ashfall Stables"
"146361138-0-215";"Stonecrush Lumber Camp"
"146361138-0-216";"Ebonheart Unified Metalworks"
"146361138-0-217";"Mages Guild"
"146361138-0-218";"Fighters Guild"
"146361138-0-219";"The Ebony Flask"
"146361138-0-220";"Ebonheart Plaza"
"146361138-0-221";"Mages Guild"
"146361138-0-222";"Fighters Guild"
"146361138-0-223";"The Hissing Guar"
"146361138-0-224";"The Sugar-Rot Slop House"
"146361138-0-225";"Whisker-Twitch Trading Hut"
"146361138-0-226";"Merchants' Stall"
"146361138-0-231";"Royal Bazaar"
"146361138-0-232";"Mages Guild"
"146361138-0-233";"Fighters Guild"
"146361138-0-234";"Artisans Craftworks"
"146361138-0-235";"The Flaming Nix"
"146361138-0-236";"City Center"
"146361138-0-237";"Girvu Stables"
"146361138-0-238";"Abecean Saddle Company"
"146361138-0-239";"Vulkhel Guard Manor & Treasury"
"146361138-0-240";"The Handy Haversack"
"146361138-0-241";"Guard's Forge"
"146361138-0-242";"Brightsteel Armory"
"146361138-0-243";"Starfall Arcana"
"146361138-0-244";"Salted Wings Tavern"
"146361138-0-245";"The Crystal Vial"
"146361138-0-246";"Aegis of Auri-El"
"146361138-0-247";"Fighters Guild"
"146361138-0-248";"Mages Guild"
"146361138-0-249";"Harborside Market"
"146361138-0-250";"Timber & Tools"
"146361138-0-251";"Overlook Inn"
"146361138-0-252";"Mages Guild"
"146361138-0-253";"Fighters Guild"
"146361138-0-254";"The Mercantile"
"146361138-0-255";"Skywatch Manor"
"146361138-0-256";"Constellation Farms"
"146361138-0-257";"The Watcher's Forge"
"146361138-0-258";"Riverside Markets"
"146361138-0-259";"Skywatch Coinhouse"
"146361138-0-260";"Market-Side Meadery"
"146361138-0-261";"The Sleepy Eaglet"
"146361138-0-262";"Barbed Hook Tavern"
"146361138-0-263";"Shadowfen Markets"
"146361138-0-264";"Under-Root Bank"
"146361138-0-265";"Nielsold's Steeds"
"146361138-0-266";"Coin Brothers' Cornerclub"
"146361138-0-267";"Sky's Edge Tavern"
"146361138-0-268";"Culinary Imports"
"146361138-0-269";"Fighters Guild"
"146361138-0-270";"Mages Guild"
"146361138-0-271";"Mages Guild"
"146361138-0-272";"Fighters Guild"
"146361138-0-273";"Pestleworthy Reagents"
"146361138-0-274";"Sundry Swills"
"146361138-0-275";"Ottaesa's Imports"
"146361138-0-276";"Dockside Foods"
"146361138-0-279";"Riverside Inn"
"146361138-0-280";"Fighters Guild"
"146361138-0-281";"Mages Guild"
"146361138-0-282";"Nimalten Markets"
"146361138-0-283";"Fighters Guild"
"146361138-0-284";"Mages Guild"
"146361138-0-285";"Rami and Arela"
"146361138-0-286";"The Tapped Vein"
"146361138-0-287";"Mages Guild"
"146361138-0-288";"Shadehome Inn"
"146361138-0-289";"Fighters Guild"
"146361138-0-290";"The Withered Tree"
"146361138-0-291";"Lakeside Experiments"
"146361138-0-292";"Rethan Holdings"
"146361138-0-293";"Artisan's Hall"
"146361138-0-294";"Marketplace"
"146361138-0-295";"Horses' Haven"
"146361138-0-296";"Haven Treasury"
"146361138-0-297";"Menthorn's Supplies"
"146361138-0-298";"Haven Foundry"
"146361138-0-299";"Sisters' Steel"
"146361138-0-300";"Fighters Guild"
"146361138-0-301";"Mages Guild"
"146361138-0-302";"Seaside Cookery"
"146361138-0-303";"The Wharf Rat"
"146361138-0-304";"Meadblood Stables"
