"Location";"Source"
"76200101-0-1";"Alchemist"
"76200101-0-2";"Armorer"
"76200101-0-3";"Armsman"
"76200101-0-4";"Banker"
"76200101-0-5";"Blacksmith"
"76200101-0-6";"Brewer"
"76200101-0-7";"Carpenter"
"76200101-0-8";"Chef"
"76200101-0-9";"Clothier"
"76200101-0-10";"Enchanter"
"76200101-0-11";"Grocer"
"76200101-0-12";"Magister"
"76200101-0-13";"Hall Steward"
"76200101-0-14";"General Goods Merchant"
"76200101-0-15";"Leatherworker"
"76200101-0-16";"Magus"
"76200101-0-17";"Mystic"
"76200101-0-18";"Pack Merchant"
"76200101-0-19";"Stablemaster"
"76200101-0-20";"Tailor"
"76200101-0-21";"Weaponsmith"
"76200101-0-22";"Woodworker"
"76200101-0-23";"Alchemy Station"
"76200101-0-24";"Clothing Station"
"76200101-0-25";"Cooking Fire"
"76200101-0-26";"Enchanting Table"
"76200101-0-27";"Blacksmithing Station"
"76200101-0-28";"Woodworking Station"
"76200101-0-29";"Shrine to Akatosh"
"76200101-0-30";"Shrine to Kyne"
"76200101-0-31";"Shrine to Auriel"
"76200101-0-32";"Shrine to Stendarr"
"76200101-0-33";"Shrine to Stuhn"
"76200101-0-34";"Shrine to Mara"
"76200101-0-35";"Caravan"
"76200101-0-36";"Outfit Station"
"76200101-0-37";"Guild Trader"
"76200101-0-38";"Elite Gear"
"76200101-0-39";"Pledgegivers"
"76200101-0-40";"Fence"
"76200101-0-41";"Curator"
"76200101-0-42";"Tel Var Grand Armorer"
"76200101-0-43";"Tel Var Armorer"
"76200101-0-44";"Tel Var Merchant"
"76200101-0-45";"Tel Var Collectibles Merchant"
"76200101-0-46";"Tel Var General Merchant"
"76200101-0-47";"Stylemaster"
"76200101-0-48";"Boatswain"
"76200101-0-49";"Shadowy Supplier"
"76200101-0-50";"Boat"
"76200101-0-51";"Home Goods Furnisher"
"76200101-0-52";"Achievement Furnisher"
"76200101-0-53";"Luxury Furnisher"
"76200101-0-54";"Festival Herald"
"76200101-0-55";"Experience Boost"
"76200101-0-56";"Event Curator"
"76200101-0-57";"Event Curator"
"76200101-0-58";"Mastercraft Mediator"
"76200101-0-59";"Shrine of Father of Mysteries"
"76200101-0-60";"Shrine of Warrior-Poet"
"76200101-0-61";"Battlegrounds Furnisher"
"76200101-0-62";"Battlegrounds Merchant"
"76200101-0-63";"Imperial Herald"
"76200101-0-64";"Transmute Station"
"76200101-0-65";"Jewelry Crafting Station"
"76200101-0-66";"Event Merchant"
"76200101-0-67";"Shrine to Alkosh"
"76200101-0-68";"Shrine to S'rendarr"
"76200101-0-69";"Antiquarian Representative"
"76200101-0-70";"Shrine to Kynareth"
"76200101-0-71";"Shrine to Arkay"
"76200101-0-74";"Navigator"
"76200101-0-75";"Indrik Vendor"
"76200101-0-77";"Tribute Players"
"76200101-0-78";"Shrine to Kynareth"
"76200101-0-79";"Armory Station"
"76200101-0-80";"New Life Herald"
"76200101-0-81";"Charity Writ Coordinator"
"76200101-0-82";"Door to the Ebonheart Pact"
"76200101-0-83";"Door to the Daggerfall Covenant"
"76200101-0-84";"Door to the Aldmeri Dominion"
"76200101-0-85";"Grimoire and Script Vendor"
"76200101-0-86";"Training Room"
"76200101-0-87";"Scribing Altar"
