"Location";"Source"
"70901198-0-3";"Glenumbra, the westernmost region of High Rock, contains the city-states of Daggerfall and Camlorn, the great cemetery of Cath Bedraud, and the wild areas of Hag Fen, Glenumbra Moors, and the forests of Daenia."
"70901198-0-11";"The Vaults of Madness are the masterpiece of the infamous Mad Architect, who is said to be one of the few entities ever to serve multiple Daedric Princes and profit from it. How he is paid for his ""services"" is a matter of wild and horrible conjecture."
"70901198-0-19";"Situated at the head of the strategic Iliac Bay, Stormhaven is the geographic center of High Rock, and also the home of the great trading city of Wayrest, capital of the Daggerfall Covenant."
"70901198-0-20";"This northwestern region of High Rock contains some of the province's most dramatic terrain, including towering, flinty crags, windswept moors, and narrow canyons. Many folk find the environment oppressive, even threatening."
"70901198-0-22";"The ancient Dwarven city of Volenfell was long lost to the sands of the Alik'r Desert. But its ruins have recently been discovered, prompting a race between scholars and treasure-hunters to be the first to search its storied depths."
"70901198-0-31";"Even by the standards of Malabal Tor, something is not right about the growth of the forest in this vicinity. It doesn't seem unhealthy—on the contrary, it seems vigorous, but in an unwholesome way."
"70901198-0-38";"The Bjoulsae River, where it widens as it enters the Iliac Bay, flows past dozens of small islands that have long served as refuges for smugglers and sea raiders. The most notorious of these hideouts is Blackheart Haven."
"70901198-0-41";"The ashfall from the volcanoes of the Velothi Mountains and from great Ash Mountain itself is Stonefalls' bane and benefit, fertilizing the soil where the land isn't too arid to grow crops. It was here that the recent invading army from Akavir met its bloody end."
"70901198-0-57";"The fertile valleys of Deshaan are home to lush fungal forests, deep kwama mines, and broad pastures where netches and guar graze. But all pales before the magnificence of Mournhold, home of the Tribunal and capital of the Ebonheart Pact."
"70901198-0-58";"Malabal Tor is the northwest region of Valenwood, on the coast of the Abecean Sea and the Strid River estuary. Its capital is Silvenar, the spiritual home of all Wood Elves."
"70901198-0-63";"These caves have the distinction of being the most famous kwama mines in Deshaan. Dark Elves consider kwama eggs a delicacy, and those harvested from Darkshade Caverns are particularly prized by Dunmeri gourmets."
"70901198-0-64";"Warriors from all over Tamriel whisper about the Blessed Crucible, the hidden arena in the mountains of Skyrim where the mighty contend for fame, wealth, and the fabled Brimstone Crown."
"70901198-0-92";"This region takes its name from its most famous feature, the Bangkorai Pass, which has served as High Rock's defense against the wild raiders of Hammerfell for countless generations. The uplands north of the pass and the desert to the south are both ruled from the port city of Evermore."
"70901198-0-101";"One of the ""Old Holds,"" Eastmarch was among the first regions of Skyrim settled by the Nords when they arrived from Atmora. Its capital, Windhelm, is the oldest continuously inhabited human settlement in Tamriel, and was founded by Ysgramor himself."
"70901198-0-103";"Skyrim's southernmost hold has a relatively temperate climate, thanks to northern mountains that block the frigid gales of the Sea of Ghosts, and warming volcanoes in the Velothi Mountains to the east. Its capital is Riften, on the shores of broad Lake Honrich."
"70901198-0-104";"Though there are fertile fields on the coast near the capital city of Sentinel, it is the arid expanses of the interior that have captured the hearts of the rugged Redguards. The Alik'r is rich in mineral resources, but its fierce creatures and harsh terrain are daunting to most."
