"Location";"Source"
"217370677-0-1";"Dagger"
"217370677-0-2";"Axe"
"217370677-0-3";"Battle Axe"
"217370677-0-4";"Mace"
"217370677-0-5";"Maul"
"217370677-0-6";"Sword"
"217370677-0-7";"Greatsword"
"217370677-0-8";"Bow"
"217370677-0-9";"Ice Staff"
"217370677-0-10";"Lightning Staff"
"217370677-0-11";"Inferno Staff"
"217370677-0-12";"Restoration Staff"
"217370677-0-13";"Cuirass"
"217370677-0-14";"Sabatons"
"217370677-0-15";"Gauntlets"
"217370677-0-16";"Helm"
"217370677-0-17";"Greaves"
"217370677-0-18";"Pauldron"
"217370677-0-19";"Girdle"
"217370677-0-20";"Shield"
"217370677-0-21";"Robe & Jerkin"
"217370677-0-22";"Shoes"
"217370677-0-23";"Gloves"
"217370677-0-24";"Hat"
"217370677-0-25";"Breeches"
"217370677-0-26";"Epaulets"
"217370677-0-27";"Sash"
"217370677-0-28";"Jack"
"217370677-0-29";"Boots"
"217370677-0-30";"Bracers"
"217370677-0-31";"Helmet"
"217370677-0-32";"Guards"
"217370677-0-33";"Arm Cops"
"217370677-0-34";"Belt"
"217370677-0-36";"Ring"
"217370677-0-37";"Necklace"
