"Location";"Source"
"73074773-0-18";"Ancestral Orc: Axes"
"73074773-0-19";"Ancestral Orc: Belts"
"73074773-0-20";"Ancestral Orc: Boots"
"73074773-0-21";"Ancestral Orc: Bows"
"73074773-0-22";"Ancestral Orc: Chests"
"73074773-0-23";"Ancestral Orc: Daggers"
"73074773-0-24";"Ancestral Orc: Gloves"
"73074773-0-25";"Ancestral Orc: Helmets"
"73074773-0-26";"Ancestral Orc: Legs"
"73074773-0-27";"Ancestral Orc: Maces"
"73074773-0-28";"Ancestral Orc: Shields"
"73074773-0-29";"Ancestral Orc: Shoulders"
"73074773-0-30";"Ancestral Orc: Staves"
"73074773-0-31";"Ancestral Orc: Swords"
"73074773-0-32";"Ancestral Nord: Axes"
"73074773-0-33";"Ancestral Nord: Belts"
"73074773-0-34";"Ancestral Nord: Boots"
"73074773-0-35";"Ancestral Nord: Bows"
"73074773-0-36";"Ancestral Nord: Chests"
"73074773-0-37";"Ancestral Nord: Daggers"
"73074773-0-38";"Ancestral Nord: Gloves"
"73074773-0-39";"Ancestral Nord: Helmets"
"73074773-0-40";"Ancestral Nord: Legs"
"73074773-0-41";"Ancestral Nord: Maces"
"73074773-0-42";"Ancestral Nord: Shields"
"73074773-0-43";"Ancestral Nord: Shoulders"
"73074773-0-44";"Ancestral Nord: Staves"
"73074773-0-45";"Ancestral Nord: Swords"
"73074773-0-46";"Ancestral High Elf: Axes"
"73074773-0-47";"Ancestral High Elf: Belts"
"73074773-0-48";"Ancestral High Elf: Boots"
"73074773-0-49";"Ancestral High Elf: Bows"
"73074773-0-50";"Ancestral High Elf: Chests"
"73074773-0-51";"Ancestral High Elf: Daggers"
"73074773-0-52";"Ancestral High Elf: Gloves"
"73074773-0-53";"Ancestral High Elf: Helmets"
"73074773-0-54";"Ancestral High Elf: Legs"
"73074773-0-55";"Ancestral High Elf: Maces"
"73074773-0-56";"Ancestral High Elf: Shields"
"73074773-0-57";"Ancestral High Elf: Shoulders"
"73074773-0-58";"Ancestral High Elf: Staves"
"73074773-0-59";"Ancestral High Elf: Swords"
"73074773-0-60";"Dwarven Spine-Coupling"
"73074773-0-61";"Dwarven Steam Conduit"
