"Location";"Source"
"207758933-0-909";"Saltwater Fish"
"207758933-0-910";"Freshwater Fish"
"207758933-0-911";"River Fish"
"207758933-0-912";"Foul Fish"
"207758933-0-1507";"Freshwater Fish"
"207758933-0-1508";"River Fish"
"207758933-0-1509";"Foul Fish"
"207758933-0-1762";"Foul Fish"
"207758933-0-1858";"Jute"
"207758933-0-1860";"Maple"
"207758933-0-1862";"Iron Ore"
"207758933-0-1939";"Saltwater Fish"
"207758933-0-2065";"Maple"
"207758933-0-2066";"Jute"
"207758933-0-2067";"Iron Ore"
"207758933-0-2097";"New Life Fishing Hole"
"207758933-0-2358";"Iron Ore"
"207758933-0-2359";"Iron Ore"
"207758933-0-2464";"Oily Fishing Hole"
"207758933-0-2685";"Pewter Seam"
"207758933-0-2686";"Pewter Seam"
"207758933-0-2738";"Mystic Fishing Hole"
"207758933-0-2850";"Pewter Seam"
"207758933-0-2851";"Pewter Seam"
"207758933-0-3381";"Atmoran Tablet"
"207758933-0-3405";"Curious Dwemer Rubble"
"207758933-0-3406";"Curious Dwemer Rubble"
"207758933-0-3407";"Curious Coin Collection"
"207758933-0-3412";"Atmoran Tablet"
"207758933-0-3413";"Atmoran Tablet"
"207758933-0-3457";"Ancient Text"
"207758933-0-3934";"Druidic Arrows"
"207758933-0-4348";"Foul Fish"
"207758933-0-4365";"Foul Fish"
"207758933-1-1858";"Flax"
"207758933-1-1860";"Oak"
"207758933-1-1862";"High Iron Ore"
"207758933-1-2065";"Oak"
"207758933-1-2066";"Flax"
"207758933-1-2067";"High Iron Ore"
"207758933-1-2358";"High Iron Ore"
"207758933-1-2359";"High Iron Ore"
"207758933-1-2685";"Pewter Seam"
"207758933-1-2686";"Copper Seam"
"207758933-1-2850";"Pewter Seam"
"207758933-1-2851";"Copper Seam"
"207758933-2-1858";"Cotton"
"207758933-2-1860";"Beech"
"207758933-2-1862";"Orichalcum Ore"
"207758933-2-2065";"Beech"
"207758933-2-2066";"Cotton"
"207758933-2-2067";"Orichalcum Ore"
"207758933-2-2358";"Orichalcum Ore"
"207758933-2-2359";"Orichalcum Ore"
"207758933-2-2685";"Copper Seam"
"207758933-2-2686";"Silver Seam"
"207758933-2-2850";"Copper Seam"
"207758933-2-2851";"Silver Seam"
"207758933-3-1858";"Spidersilk"
"207758933-3-1860";"Hickory"
"207758933-3-1862";"Dwarven Ore"
"207758933-3-2065";"Hickory"
"207758933-3-2066";"Spidersilk"
"207758933-3-2067";"Dwarven Ore"
"207758933-3-2358";"Dwarven Ore"
"207758933-3-2359";"Dwarven Ore"
"207758933-3-2685";"Copper Seam"
"207758933-3-2686";"Electrum Seam"
"207758933-3-2850";"Copper Seam"
"207758933-3-2851";"Electrum Seam"
"207758933-4-1858";"Ebonthread"
"207758933-4-1860";"Yew"
"207758933-4-1862";"Ebony Ore"
"207758933-4-2065";"Yew"
"207758933-4-2066";"Ebonthread"
"207758933-4-2067";"Ebony Ore"
"207758933-4-2358";"Ebony Ore"
"207758933-4-2359";"Ebony Ore"
"207758933-4-2685";"Copper Seam"
"207758933-4-2686";"Platinum Seam"
"207758933-4-2850";"Copper Seam"
"207758933-4-2851";"Platinum Seam"
"207758933-5-1858";"Kreshweed"
"207758933-5-1860";"Birch"
"207758933-5-1862";"Calcinium Ore"
"207758933-5-2065";"Birch"
"207758933-5-2066";"Kreshweed"
"207758933-5-2067";"Calcinium Ore"
"207758933-5-2358";"Calcinium Ore"
"207758933-5-2359";"Calcinium Ore"
"207758933-5-2685";"Silver Seam"
"207758933-5-2850";"Silver Seam"
"207758933-6-1858";"Ironweed"
"207758933-6-1860";"Ash"
"207758933-6-1862";"Galatite Ore"
"207758933-6-2065";"Ash"
"207758933-6-2066";"Ironweed"
"207758933-6-2067";"Galatite Ore"
"207758933-6-2358";"Galatite Ore"
"207758933-6-2359";"Galatite Ore"
"207758933-6-2685";"Silver Seam"
"207758933-6-2850";"Silver Seam"
"207758933-7-1858";"Silverweed"
"207758933-7-1860";"Mahogany"
"207758933-7-1862";"Quicksilver Ore"
"207758933-7-2065";"Mahogany"
"207758933-7-2066";"Silverweed"
"207758933-7-2067";"Quicksilver Ore"
"207758933-7-2358";"Quicksilver Ore"
"207758933-7-2359";"Quicksilver Ore"
"207758933-7-2685";"Electrum Seam"
"207758933-7-2850";"Electrum Seam"
"207758933-8-1858";"Void Bloom"
"207758933-8-1860";"Nightwood"
"207758933-8-1862";"Voidstone Ore"
"207758933-8-2065";"Nightwood"
"207758933-8-2066";"Void Bloom"
"207758933-8-2067";"Voidstone Ore"
"207758933-8-2358";"Voidstone Ore"
"207758933-8-2359";"Voidstone Ore"
"207758933-8-2685";"Electrum Seam"
"207758933-8-2850";"Electrum Seam"
"207758933-9-1858";"Ancestor Silk"
"207758933-9-1860";"Ruby Ash Wood"
"207758933-9-1862";"Rubedite Ore"
"207758933-9-2065";"Ruby Ash Wood"
"207758933-9-2066";"Ancestor Silk"
"207758933-9-2067";"Rubedite Ore"
"207758933-9-2358";"Rubedite Ore"
"207758933-9-2359";"Rubedite Ore"
"207758933-9-2685";"Platinum Seam"
"207758933-9-2850";"Platinum Seam"
"207758933-10-1858";"Tundra Cotton"
"207758933-10-1860";"Bristlecone Wood"
"207758933-10-1862";"Chromite Ore"
"207758933-10-2065";"Bristlecone Wood"
"207758933-10-2066";"Tundra Cotton"
"207758933-10-2067";"Chromite Ore"
"207758933-10-2358";"Chromite Ore"
"207758933-10-2359";"Chromite Ore"
"207758933-10-2685";"Platinum Seam"
"207758933-10-2850";"Platinum Seam"
