"Location";"Source"
"68494373-0-1";"Plug"
"68494373-0-2";"Food"
"68494373-0-3";"Trophy"
"68494373-0-4";"Siege"
"68494373-0-5";"potion"
"68494373-0-6";"Style_Book"
"68494373-0-7";"Tool"
"68494373-0-8";"Ingredient"
"68494373-0-10";"Drink"
"68494373-0-11";"Costume"
"68494373-0-12";"Disguise"
"68494373-0-14";"LURE"
"68494373-0-16";"CONTAINER"
"68494373-0-17";"Head/None"
"68494373-0-18";"Necklace"
"68494373-0-19";"Chest"
"68494373-0-20";"Shoulders"
"68494373-0-21";"Waist"
"68494373-0-22";"Legs"
"68494373-0-23";"Feet"
"68494373-0-24";"Ring"
"68494373-0-25";"Hand"
"68494373-0-26";"Hat^n"
"68494373-0-27";"NECK/LIGHT"
"68494373-0-28";"Robe^n"
"68494373-0-29";"Epaulets^n"
"68494373-0-30";"Sash^n"
"68494373-0-31";"Breeches^n"
"68494373-0-32";"Shoes^n"
"68494373-0-33";"RING/LIGHT"
"68494373-0-34";"Gloves^n"
"68494373-0-35";"Helmet^n"
"68494373-0-36";"NECK/MEDIUM"
"68494373-0-37";"Jack^n"
"68494373-0-38";"Arm Cops^n"
"68494373-0-39";"Belt^n"
"68494373-0-40";"Guards^n"
"68494373-0-41";"Boots^n"
"68494373-0-42";"RING/MEDIUM"
"68494373-0-43";"Bracers^n"
"68494373-0-44";"Helm^n"
"68494373-0-45";"NECK/HEAVY"
"68494373-0-46";"Cuirass^n"
"68494373-0-47";"Pauldron^n"
"68494373-0-48";"Girdle^n"
"68494373-0-49";"Greaves^n"
"68494373-0-50";"Sabatons^n"
"68494373-0-51";"RING/HEAVY"
"68494373-0-52";"Gauntlets^n"
"68494373-0-53";"Axe^n"
"68494373-0-56";"Mace^n"
"68494373-0-59";"Sword^n"
"68494373-0-62";"Dagger^n"
"68494373-0-65";"Shield^n"
"68494373-0-66";"RUNE/OFF_Hand"
"68494373-0-67";"Greatsword^n"
"68494373-0-68";"Battle Axe^n"
"68494373-0-69";"Maul^n"
"68494373-0-70";"Bow^n"
"68494373-0-71";"Restoration Staff^n"
"68494373-0-72";"Inferno Staff^n"
"68494373-0-73";"Ice Staff^n"
"68494373-0-74";"Lightning Staff"
"68494373-0-75";"Jerkin^n"
"68494373-0-76";"Bread"
"68494373-0-77";"Meat"
"68494373-0-78";"Stew"
"68494373-0-80";"Wine"
"68494373-0-81";"Sprits^p"
"68494373-0-82";"Beer"
"68494373-0-84";"H-POTION"
"68494373-0-86";"HMS - POTION"
"68494373-0-87";"M - POTION"
"68494373-0-89";"S-POTION"
"68494373-0-112";"Soul Gem"
"68494373-0-113";"Repair Kit"
"68494373-0-114";"Rune"
"68494373-0-115";"Special Furnishings"
"68494373-0-116";"Weapon Glyph"
"68494373-0-117";"Armor Glyph"
"68494373-0-118";"Jewelry Glyph"
"68494373-0-120";"scroll"
"68494373-0-121";"Reagent"
"68494373-0-122";"alchemy Base"
"68494373-0-123";"Collectible"
"68494373-0-124";"Ore^n"
"68494373-0-125";"Ingot^n"
"68494373-0-126";"Wood^n"
"68494373-0-127";"Plank^n"
"68494373-0-128";"Fiber^n"
"68494373-0-129";"Cloth^n"
"68494373-0-130";"scroll"
"68494373-0-131";"scroll"
"68494373-0-132";"scroll"
"68494373-0-133";"scroll"
"68494373-0-134";"scroll"
"68494373-0-135";"scroll"
"68494373-0-136";"H-POTION"
"68494373-0-137";"H-POTION"
"68494373-0-138";"H-POTION"
"68494373-0-139";"H-POTION"
"68494373-0-140";"H-POTION"
"68494373-0-141";"H-POTION"
"68494373-0-142";"H-POTION"
"68494373-0-143";"H-POTION"
"68494373-0-144";"H-POTION"
"68494373-0-145";"H-POTION"
"68494373-0-146";"H-POTION"
"68494373-0-147";"H-POTION"
"68494373-0-148";"H-POTION"
"68494373-0-149";"H-POTION"
"68494373-0-150";"H-POTION"
"68494373-0-151";"H-POTION"
"68494373-0-152";"H-POTION"
"68494373-0-153";"Trash Item"
"68494373-0-155";"Repair Kit"
"68494373-0-156";"Non-Combat Pet"
"68494373-0-159";"Guild Tabard"
"68494373-0-160";"Rune"
"68494373-0-161";"Rune"
"68494373-0-162";"Rune"
"68494373-0-163";"scroll"
"68494373-0-164";"scroll"
"68494373-0-165";"Style Material"
"68494373-0-166";"Fish^p"
"68494373-0-167";"Treasure"
"68494373-0-168";"Repair Kit"
"68494373-0-171";"Scroll"
"68494373-0-173";"Crown Store Item"
"68494373-0-174";"alchemy Base"
"68494373-0-175";"H-POTION"
"68494373-0-176";"H-POTION"
"68494373-0-177";"M - POTION"
"68494373-0-178";"M-POTION"
"68494373-0-179";"S-POTION"
"68494373-0-180";"H-POTION"
"68494373-0-181";"H-POTION"
"68494373-0-182";"H-POTION"
"68494373-0-183";"H-POTION"
"68494373-0-184";"H-POTION"
"68494373-0-185";"H-POTION"
"68494373-0-186";"H-POTION"
"68494373-0-187";"H-POTION"
"68494373-0-188";"H-POTION"
"68494373-0-189";"H-POTION"
"68494373-0-190";"H-POTION"
"68494373-0-191";"H-POTION"
"68494373-0-192";"H-POTION"
"68494373-0-193";"H-POTION"
"68494373-0-194";"H-POTION"
"68494373-0-195";"H-POTION"
"68494373-0-196";"H-POTION"
"68494373-0-197";"H-POTION"
"68494373-0-198";"H-POTION"
"68494373-0-199";"H-POTION"
"68494373-0-200";"H-POTION"
"68494373-0-201";"H-POTION"
"68494373-0-202";"H-POTION"
"68494373-0-203";"HOT-POTION"
"68494373-0-204";"HOT-POISON"
"68494373-0-205";"DOT-POTION"
"68494373-0-206";"DOT-POISON"
"68494373-0-207";"PROT-POTION"
"68494373-0-208";"PROT-POISON"
"68494373-0-209";"VULN-POTION"
"68494373-0-210";"VULN-POISON"
"68494373-0-211";"VIT-POTION"
"68494373-0-212";"VIT-POISON"
"68494373-0-213";"DEFILE-POTION"
"68494373-0-214";"DEFILE-POISON"
"68494373-0-215";"Treasure Map"
"68494373-0-216";"Survey Report"
"68494373-0-217";"Key Fragment"
"68494373-0-218";"Museum Piece"
"68494373-0-219";"Recipe Fragment"
"68494373-0-220";"Scroll"
"68494373-0-221";"Material Upgrader"
"68494373-0-222";"Key"
"68494373-0-223";"Monster Trophy"
"68494373-0-224";"Rare Fish"
"68494373-0-225";"Reagent (Herb)"
"68494373-0-227";"Reagent (Animal Part)"
"68494373-0-238";"Ingredient (Rare)"
"68494373-0-239";"Crown Store Item"
"68494373-0-240";"Collectible Dye Stamp"
"68494373-0-242";"Furniture"
"68494373-0-244";"Toy"
"68494373-0-245";"Metal"
"68494373-0-246";"Cloth"
"68494373-0-247";"Leather"
"68494373-0-248";"Rune"
"68494373-0-249";"Resin"
"68494373-0-250";"Wax"
"68494373-0-251";"Wood"
"68494373-0-252";"Diagram"
"68494373-0-253";"Blueprint"
"68494373-0-254";"Pattern"
"68494373-0-255";"Formula"
"68494373-0-256";"Praxis"
"68494373-0-257";"Design"
"68494373-0-259";"Writ"
"68494373-0-260";"Target Dummy"
"68494373-0-261";"Runebox Fragment"
"68494373-0-262";"EVENT CONTAINER"
"68494373-0-263";"Dust^n"
"68494373-0-264";"Ounce^n"
"68494373-0-265";"plating"
"68494373-0-266";"Plating Dust"
"68494373-0-267";"Trait Dust"
"68494373-0-268";"scroll"
"68494373-0-269";"Orpiment"
"68494373-0-271";"Sketch"
"68494373-0-274";"Keep Recall Stone"
"68494373-0-275";"Trash Item"
"68494373-0-276";"Currency Container"
"68494373-0-277";"Writ"
"68494373-0-278";"Style Page"
"68494373-0-279";"HERO-POTION"
"68494373-0-280";"Treasure"
