"Location";"Source"
"135729940-1-1";"Set Items and Quest Reward items."
"135729940-2-1";"Set Items and Quest Reward items."
"135729940-3-1";"Set Items and Quest Reward items."
"135729940-4-1";"Set Items and Quest Reward items."
"135729940-5-1";"Set Items and Quest Reward items."
"135729940-6-1";"Set Items and Quest Reward items."
"135729940-7-1";"Set Items and Quest Reward items."
"135729940-8-1";"Set Items and Quest Reward items."
"135729940-11-1";"Set Items and Quest Reward items."
"135729940-12-1";"Set Items and Quest Reward items."
"135729940-13-1";"Set Items and Quest Reward items."
"135729940-14-1";"Set Items and Quest Reward items."
"135729940-15-1";"Set Items and Quest Reward items."
"135729940-16-1";"Set Items and Quest Reward items."
"135729940-17-1";"Set Items and Quest Reward items."
"135729940-18-1";"Set Items and Quest Reward items."
"135729940-21-1";"Set Items and Quest Reward items."
"135729940-22-1";"Set Items and Quest Reward items."
"135729940-23-1";"Set Items and Quest Reward items."
"135729940-25-1";"""Exemplary"" item reward for the ""Dawn of the Exalted Viper"" quest, and items crafted by other players."
"135729940-26-1";"""Exemplary"" item reward for the ""Dawn of the Exalted Viper"" quest, and items crafted by other players."
"135729940-28-1";"""Exemplary"" items, obtained by completing Jewelry Crafting Writs."
"135729940-29-1";"""Exemplary"" items, obtained by opening Undaunted Chests."
"135729940-30-1";"""Exemplary"" items, obtained by completing Conquest Board dailies in Cyrodiil."
"135729940-31-1";"""Exemplary"" items, obtained by completing Weekly Trials quests."
"135729940-32-1";"""Exemplary"" items, obtained by completing the Main and Psijic Questlines of Summerset."
"135729940-33-1";"""Exemplary"" items, found in Psijic Portals."
