"Location";"Source"
"219936053-0-21516";"Rich Iron Ore"
"219936053-0-21517";"Rich Iron Ore"
"219936053-0-21518";"Plush Torn Cloth"
"219936053-0-21519";"Plush Torn Cloth"
"219936053-0-21520";"Pristine Maple"
"219936053-0-21521";"Pristine Maple"
"219936053-0-22925";"The Precursor^N"
"219936053-0-24143";"Giant Clam^n"
"219936053-0-24144";"Giant Clam^n"
"219936053-0-24186";"Rich Pewter Seam"
"219936053-0-24187";"Rich Pewter Seam"
"219936053-1-21516";"Rich High Iron Ore"
"219936053-1-21517";"Rich High Iron Ore"
"219936053-1-21518";"Lush Jute"
"219936053-1-21519";"Lush Jute"
"219936053-1-21520";"Pristine Oak"
"219936053-1-21521";"Pristine Oak"
"219936053-1-24186";"Rich Copper Seam"
"219936053-1-24187";"Rich Copper Seam"
"219936053-2-21516";"Rich Orichalcum Ore"
"219936053-2-21517";"Rich Orichalcum Ore"
"219936053-2-21518";"Lush Flax"
"219936053-2-21519";"Lush Flax"
"219936053-2-21520";"Pristine Beech"
"219936053-2-21521";"Pristine Beech"
"219936053-2-24186";"Rich Silver Seam"
"219936053-2-24187";"Rich Silver Seam"
"219936053-3-21516";"Rich Dwarven Ore"
"219936053-3-21517";"Rich Dwarven Ore"
"219936053-3-21518";"Lush Cotton"
"219936053-3-21519";"Lush Cotton"
"219936053-3-21520";"Pristine Hickory"
"219936053-3-21521";"Pristine Hickory"
"219936053-3-24186";"Rich Electrum Seam"
"219936053-3-24187";"Rich Electrum Seam"
"219936053-4-21516";"Rich Ebony Ore"
"219936053-4-21517";"Rich Ebony Ore"
"219936053-4-21518";"Lush Spidersilk"
"219936053-4-21519";"Lush Spidersilk"
"219936053-4-21520";"Pristine Yew"
"219936053-4-21521";"Pristine Yew"
"219936053-4-24186";"Rich Platinum Seam"
"219936053-4-24187";"Rich Platinum Seam"
"219936053-5-21516";"Rich Calcinium Ore"
"219936053-5-21517";"Rich Calcinium Ore"
"219936053-5-21518";"Lush Ebonthread"
"219936053-5-21519";"Lush Ebonthread"
"219936053-5-21520";"Pristine Birch"
"219936053-5-21521";"Pristine Birch"
"219936053-5-24186";"Rich Platinum Seam"
"219936053-5-24187";"Rich Platinum Seam"
"219936053-6-21516";"Rich Galatite Ore"
"219936053-6-21517";"Rich Galatite Ore"
"219936053-6-21518";"Lush Kreshweed"
"219936053-6-21519";"Lush Kreshweed"
"219936053-6-21520";"Pristine Ash"
"219936053-6-21521";"Pristine Ash"
"219936053-6-24186";"Rich Platinum Seam"
"219936053-6-24187";"Rich Platinum Seam"
"219936053-7-21516";"Rich Quicksilver Ore"
"219936053-7-21517";"Rich Quicksilver Ore"
"219936053-7-21518";"Lush Ironweed"
"219936053-7-21519";"Lush Ironweed"
"219936053-7-21520";"Pristine Mahogany"
"219936053-7-21521";"Pristine Mahogany"
"219936053-7-24186";"Rich Platinum Seam"
"219936053-7-24187";"Rich Platinum Seam"
"219936053-8-21516";"Rich Voidstone Ore"
"219936053-8-21517";"Rich Voidstone Ore"
"219936053-8-21518";"Lush Silverweed"
"219936053-8-21519";"Lush Silverweed"
"219936053-8-21520";"Pristine Nightwood"
"219936053-8-21521";"Pristine Nightwood"
"219936053-8-24186";"Rich Platinum Seam"
"219936053-8-24187";"Rich Platinum Seam"
"219936053-9-21516";"Rich Rubedite Ore"
"219936053-9-21517";"Rich Rubedite Ore"
"219936053-9-21518";"Lush Void Bloom"
"219936053-9-21519";"Lush Void Bloom"
"219936053-9-21520";"Pristine Ruby Ash Wood"
"219936053-9-21521";"Pristine Ruby Ash Wood"
"219936053-9-24186";"Rich Platinum Seam"
"219936053-9-24187";"Rich Platinum Seam"
"219936053-10-21516";"Rich Chromite Ore"
"219936053-10-21517";"Rich Chromite Ore"
"219936053-10-21518";"Lush Ancestor Silk"
"219936053-10-21519";"Lush Ancestor Silk"
"219936053-10-21520";"Pristine Bristlecone Wood"
"219936053-10-21521";"Pristine Bristlecone Wood"
"219936053-10-24186";"Rich Platinum Seam"
"219936053-10-24187";"Rich Platinum Seam"
"219936053-11-21518";"Lush Tundra Cotton"
"219936053-11-21519";"Lush Tundra Cotton"
