"Location";"Source"
"87370069-0-19";"Bandit Cache"
"87370069-0-53";"Bag of Salt"
"87370069-0-63";"Priest's Box"
"87370069-0-76";"Werewolf Clue #1"
"87370069-0-77";"Werewolf Clue #2"
"87370069-0-78";"Werewolf Clue #3"
"87370069-0-79";"Werewolf Clue #4"
"87370069-0-91";"Courier's Corpse"
"87370069-0-117";"QAT Object"
"87370069-0-359";"Magical Bookcase"
"87370069-0-371";"Stateful Object"
"87370069-0-422";"Crate of Potions"
"87370069-0-437";"Glenmoril Wyrd Altar"
"87370069-0-444";"Glenmoril Wyrd Altar"
"87370069-0-461";"Locked Door to Wine Cellar"
"87370069-0-462";"Locked Door to At-Tura Estate"
"87370069-0-463";"Colosseum Gate 1"
"87370069-0-474";"Box of Masonry Tools"
"87370069-0-510";"Azura's Shrine"
"87370069-0-512";"Dream Potion"
"87370069-0-513";"Dream Potion"
"87370069-0-515";"Potion of Endless Dreams"
"87370069-0-522";"Healer's Logbook"
"87370069-0-564";"Quagmire"
"87370069-0-583";"CTF Aldmeri Banner (dropped)"
"87370069-0-584";"CTF Ebonheart Banner (dropped)"
"87370069-0-598";"Ilise's Mirror"
"87370069-0-612";"Harpy Nest"
"87370069-0-638";"Handre's Remains"
"87370069-0-667";"QAT Event Joiner IO"
"87370069-0-691";"Small Cog"
"87370069-0-693";"Large Cog"
"87370069-0-694";"Strange Weapon"
"87370069-0-697";"Crested Falcon Shipping Crate"
"87370069-0-706";"Eternal Flame"
"87370069-0-707";"Firebrand Beacon"
"87370069-0-710";"Salvage Crate"
"87370069-0-711";"Salvage Crate"
"87370069-0-712";"Salvage Crate"
"87370069-0-713";"Stolen Crate"
"87370069-0-718";"Cart"
"87370069-0-725";"To Dream Beyond Dreams"
"87370069-0-729";"Great Hall Siege Horn"
"87370069-0-738";"Emory's Rocky Tomb"
"87370069-0-743";"Arie's Rocky Tomb"
"87370069-0-744";"Gilbert's Rocky Tomb"
"87370069-0-762";"Bubbling Cauldron"
"87370069-0-777";"Fireworks Launcher"
"87370069-0-788";"Worn Crate"
"87370069-0-790";"Cracked Barrel"
"87370069-0-886";"Banner"
"87370069-0-891";"Alchemy Station"
"87370069-0-919";"Enchanting Table"
"87370069-0-925";"Daedric Artifact"
"87370069-0-1009";"Blacksmithing Station"
"87370069-0-1013";"CoH_Seal_Broken"
"87370069-0-1121";"Mage's Grimoire"
"87370069-0-1123";"Light Crystal"
"87370069-0-1188";"Gustave's Ring"
"87370069-0-1206";"Ancient Brazier"
"87370069-0-1207";"Strange Sapling"
"87370069-0-1208";"Smoldering Fire"
"87370069-0-1209";"Dead Sapling"
"87370069-0-1215";"The wall of flame"
"87370069-0-1231";"Disrupted Soul Gem Anchor"
"87370069-0-1269";"Valdam's Spellbook"
"87370069-0-1307";"Support Column"
"87370069-0-1316";"Karnoris's Portal"
"87370069-0-1330";"Active Teleportation Glyph"
"87370069-0-1334";"Ilise's Mirror"
"87370069-0-1351";"Skygazer Peony"
"87370069-0-1388";"Hero's Monument"
"87370069-0-1395";"King Aphren's Tomb"
"87370069-0-1433";"Daedric Conjuration Box"
"87370069-0-1434";"Daedric Conjuration Box"
"87370069-0-1437";"SHaven Weep Tower 1 FX"
"87370069-0-1438";"SHaven Weep Tower 2 FX"
"87370069-0-1439";"Balmora Blue Wine"
"87370069-0-1442";"Sack"
"87370069-0-1443";"Pack"
"87370069-0-1444";"Basket"
"87370069-0-1457";"Azurite Deposit"
"87370069-0-1458";"Trapped Dreughsider"
"87370069-0-1481";"Chest"
"87370069-0-1498";"Light of Azura"
"87370069-0-1505";"Dreugh Egg"
"87370069-0-1509";"Cave1529 Farm Fire Object"
"87370069-0-1534";"Post"
"87370069-0-1542";"Vaermina's Mirror"
"87370069-0-1545";"Goblin Territory Marker"
"87370069-0-1546";"Ritual Brazier"
"87370069-0-1547";"Ritual Brazier"
"87370069-0-1548";"Ritual Brazier"
"87370069-0-1549";"Ritual Brazier"
"87370069-0-1554";"Stonechewer Totem"
"87370069-0-1569";"Stolen Focusing Crystal"
"87370069-0-1588";"Goblin Totem Stand"
"87370069-0-1589";"Lighthouse Signal Fire"
"87370069-0-1590";"Stonechewer Totem"
"87370069-0-1591";"Corpse"
"87370069-0-1600";"Old Sea Chest"
"87370069-0-1626";"Balmora Blue Wine"
"87370069-0-1633";"Lighthouse Light"
"87370069-0-1638";"Portal from the Dream"
"87370069-0-1645";"Statue of Azura"
"87370069-0-1647";"Dream Shard"
"87370069-0-1672";"Stolen Goods"
"87370069-0-1674";"Tent"
"87370069-0-1685";"Post"
"87370069-0-1692";"CoH_Floor"
"87370069-0-1763";"Bandit Sack"
"87370069-0-1773";"Garrison Siege Horn"
"87370069-0-1774";"Firebrand Keep Brazier"
"87370069-0-1775";"Firebrand Keep Brazier"
"87370069-0-1776";"Retake737 Great Hall Flame"
"87370069-0-1778";"Retake737 Right Garr Flame"
"87370069-0-1779";"Retake737 Left Garr Flame"
"87370069-0-1785";"Altar"
"87370069-0-1789";"Daedric Portal"
"87370069-0-1802";"Sword of Sir Hughes"
"87370069-0-1807";"Coffer"
"87370069-0-1821";"Balarel Copper Filet Chest"
"87370069-0-1822";"Balarel Silver Filet Chest"
"87370069-0-1823";"Balarel Gold Filet Chest"
"87370069-0-1841";"Trapped Dreughsider"
"87370069-0-1850";"Valdam's Spellbook"
"87370069-0-1851";"Enchanted Bubble"
"87370069-0-1908";"Ayleid Relic"
"87370069-0-1912";"Greg's Flag"
"87370069-0-1949";"Dark Witness Totem"
"87370069-0-1951";"Dark Witness Totem"
"87370069-0-1952";"Dark Witness Totem"
"87370069-0-1953";"Q1835 Altar Fire FX"
"87370069-0-1961";"Transformation Altar"
"87370069-0-2123";"Keep Wall"
"87370069-0-2287";"Vial of Poison"
"87370069-0-2290";"Cultist Altar"
"87370069-0-2301";"Imperial Lockbox"
"87370069-0-2311";"Enchanted Brazier"
"87370069-0-2312";"Enchanted Brazier"
"87370069-0-2313";"Enchanted Brazier"
"87370069-0-2357";"AVA Quest Button"
"87370069-0-2368";"Temp Invisible Pool 1"
"87370069-0-2410";"Keep Door"
"87370069-0-2412";"Corpse of Narene Varre"
"87370069-0-2416";"Voice of Vonov"
"87370069-0-2444";"Ritual FX"
"87370069-0-2445";"Lover FX"
