"Location";"Source"
"18173141-0-1";"Palomino Horse"
"18173141-0-2";"Sorrel Horse"
"18173141-0-3";"Brown Paint Horse"
"18173141-0-4";"Bay Dun Horse"
"18173141-0-5";"Midnight Steed"
"18173141-0-6";"Imperial Horse"
"18173141-0-7";"Nibenay Mudcrab"
"18173141-0-8";"Razak's Opus"
"18173141-0-9";"Pony Guar"
"18173141-0-10";"Crony Scrib"
"18173141-0-11";"Imgakin Monkey"
"18173141-0-12";"Whiterun Wolfhound"
"18173141-0-13";"Rufous Mudcrab"
"18173141-0-14";"Bristlegut Piglet"
"18173141-0-15";"Frisky Scrib"
"18173141-0-16";"High Hrothgar Wraith"
"18173141-0-17";"Loyal Dwarven Sphere"
"18173141-0-18";"Green Narsis Guar"
"18173141-0-19";"Golden Eye Guar"
"18173141-0-20";"Banded Guar Charger"
"18173141-0-21";"Tessellated Guar"
"18173141-0-22";"Senche-Leopard"
"18173141-0-23";"Clouded Senche-Leopard"
"18173141-0-24";"Black Senche-Panther"
"18173141-0-25";"Senche-Lioness"
"18173141-0-26";"Banekin"
"18173141-0-27";"Blackwood Monkey"
"18173141-0-28";"Vermilion Scuttler"
"18173141-0-29";"Bravil Retriever"
"18173141-0-30";"Helstrom Ancestor Lizard"
"18173141-0-31";"Daedric Scamp"
"18173141-0-32";"Windhelm Wolfhound"
"18173141-0-33";"Housecat"
"18173141-0-34";"Skeleton"
"18173141-0-35";"Striped Senche-Tiger"
"18173141-0-36";"Dawnstar Dovah-Fly"
"18173141-0-37";"Sea Sapphire Dovah-Fly"
"18173141-0-38";"Blacksmith"
"18173141-0-39";"Chef"
"18173141-0-40";"Royal Court Jester"
"18173141-0-41";"Regal Dovah-Fly^n"
"18173141-0-42";"Witches Fest Skeleton"
"18173141-0-43";"Daedrat"
"18173141-0-44";"Imperial Chancellor"
"18173141-0-46";"Ordinator Night-Raid Armor"
"18173141-0-47";"Emperor's Regalia"
"18173141-0-48";"Dark Seducer"
"18173141-0-49";"Golden Saint"
"18173141-0-50";"Mannimarco"
"18173141-0-51";"Draugr"
"18173141-0-52";"Knight of the Flame"
"18173141-0-53";"Lion Guard Knight"
"18173141-0-54";"Lion Guard Elite"
"18173141-0-55";"White Mane Horse"
"18173141-0-56";"Dapple Gray Palfrey"
"18173141-0-57";"Piebald Destrier"
"18173141-0-58";"Gray Yokudan Charger"
"18173141-0-59";"Nightmare Courser"
"18173141-0-60";"Imperial Race and Outfit Style"
"18173141-0-61";"Bantam Guar"
"18173141-0-62";"Alik'r Dune-Hound"
"18173141-0-63";"Striped Senche-Panther"
"18173141-0-64";"Crafty Lerisa's Thief Outfit"
"18173141-0-65";"Naryu's Assassin's Armor"
"18173141-0-66";"Covenant Scout"
"18173141-0-67";"Amber Ash Hopper^n"
"18173141-0-68";"Deep-Moss Ash Hopper^n"
"18173141-0-69";"Ruby Shroom Shalk^n"
"18173141-0-70";"Jaqspur"
"18173141-0-71";"Dominion Scout"
"18173141-0-72";"Wood Elf Vanguard"
"18173141-0-73";"Black Marsh Keeper"
"18173141-0-74";"Valenwood Spinner"
"18173141-0-75";"Tree-Minder"
"18173141-0-76";"Evening Dress"
"18173141-0-77";"Blue-Cap Shroom Shalk^n"
"18173141-0-78";"Bitter Coast Cliff Strider^n"
"18173141-0-79";"Wedding Dress"
"18173141-0-80";"Barbarian"
"18173141-0-81";"Any Race, Any Alliance"
"18173141-0-82";"Classic Ordinator Armor"
"18173141-0-83";"Hand of Almalexia Uniform"
"18173141-0-84";"Battlemage Palatine Armor"
"18173141-0-85";"Spirit of Memories"
"18173141-0-86";"Shornhelm Shepherd"
"18173141-0-87";"Mask of Cheerful Slaughter"
"18173141-0-88";"Freckled Guar"
"18173141-0-89";"Gold-Cap Shroom Shalk^n"
"18173141-0-90";"Boralis Gray Wolf Pup"
"18173141-0-91";"Striated Pony Guar"
"18173141-0-92";"White River Ice Wolf Pup"
"18173141-0-93";"Frost Mare"
"18173141-0-94";"Battlemage Scout Captain Uniform"
"18173141-0-95";"Wedding Suit"
"18173141-0-96";"Noble Dress"
"18173141-0-97";"Noble Suit"
