"Location";"Source"
"257983733-0-1";"Bloodthorn"
"257983733-0-2";"Celarus"
"257983733-0-3";"Haderus"
"257983733-0-4";"Scourge"
"257983733-0-5";"Sanguine Rose"
"257983733-0-6";"Savior's Hide"
"257983733-0-7";"Chrysamere"
"257983733-0-8";"Orichalc Cuirass"
"257983733-0-9";"Bow of Shadows"
"257983733-0-10";"Auriel's Bow"
"257983733-0-11";"Axe of Belharza"
"257983733-0-12";"Azura's Star"
"257983733-0-13";"Blackwater Blade"
"257983733-0-14";"Eleidon's Ward"
"257983733-0-15";"Chillrend"
"257983733-0-16";"Daedric Crescent"
"257983733-0-17";"Gray Cowl of Nocturnal"
"257983733-0-18";"Mace of the Crusader"
"257983733-0-19";"Masque of Clavicus Vile"
"257983733-0-20";"Moon-Cursed Blade"
"257983733-0-21";"Wabbajack"
"257983733-0-22";"Volendrung"
"257983733-0-23";"Trueflame"
"257983733-0-24";"Thornblade"
"257983733-0-25";"Stendarr's Hammer"
"257983733-0-26";"Staff of Magnus"
"257983733-0-27";"St. Felms' Cleaver"
"257983733-0-28";"Spell Breaker"
"257983733-0-29";"Spear of the Hunter"
"257983733-0-30";"Skull of Corruption"
"257983733-0-31";"Skull Crusher"
"257983733-0-32";"Skeleton Key"
"257983733-0-33";"Oghma Infinium"
"257983733-0-34";"Orb of Vaermina"
"257983733-0-35";"Sword of the Crusader"
"257983733-0-36";"Dawnbreaker"
"257983733-0-37";"Goldbrand"
"257983733-0-38";"Fists of Randagulf"
"257983733-0-39";"Eye of Nocturnal"
"257983733-0-40";"Ebony Blade"
"257983733-0-41";"Flask of Lillandril"
"257983733-0-42";"Fearstruck"
"257983733-0-43";"Warlock's Ring"
"257983733-0-44";"Witsplinter"
"257983733-0-45";"Rueful Axe"
"257983733-0-46";"Robe of the Lich"
"257983733-0-47";"Ring of Sunfire"
"257983733-0-48";"Mehrunes' Razor"
"257983733-0-49";"Mace of Aevar"
"257983733-0-50";"Lord's Mail"
"257983733-0-51";"Hrormir's Icestaff"
"257983733-0-52";"Hopesfire"
"257983733-0-53";"Judgment of Veloth"
"257983733-0-54";"Imperial"
"257983733-0-55";"Bendu Olo"
"257983733-0-56";"Kantus Jeril"
"257983733-0-57";"Ami-El"
"257983733-0-58";"Belharza"
"257983733-0-59";"Brazollus Dor"
"257983733-0-60";"Gorieus"
"257983733-0-61";"Kastav"
"257983733-0-62";"Leovic"
"257983733-0-63";"Reman Cyrodiil"
"257983733-0-64";"Reman II"
"257983733-0-65";"Shor-El"
"257983733-0-66";"Varen"
"257983733-0-67";"Alessia"
"257983733-0-68";"Hestra"
"257983733-0-69";"Tavia"
"257983733-0-70";"Dinieras-Ves"
"257983733-0-71";"Priscus Mactator"
"257983733-0-72";"D'Albei"
"257983733-0-73";"Morihaus"
"257983733-0-74";"Pelinal Whitestrake"
"257983733-0-75";"Savirien-Chorak"
"257983733-0-76";"Versidue-Shaie"
"257983733-0-77";"Juilek"
"257983733-0-78";"Rislav"
"257983733-0-79";"Almalexia"
"257983733-0-80";"Sotha Sil"
"257983733-0-81";"Vivec"
"257983733-0-82";"Kyne"
"257983733-0-83";"Shor"
"257983733-0-84";"Alkosh"
"257983733-0-85";"Morwha"
"257983733-0-86";"Y'ffre"
"257983733-0-87";"Xarxes"
"257983733-0-88";"Boethiah"
"257983733-0-89";"Malacath"
"257983733-0-90";"Sheogorath"
"257983733-0-91";"Bahlokdaan"
"257983733-0-92";"Kaalgrontiid"
"257983733-0-93";"Mulaamnir"
"257983733-0-94";"Yolnahkriin"
"257983733-0-95";"CP Imperial City"
"257983733-0-96";"No-CP Imperial City"
"257983733-0-97";"Ruby Throne"
"257983733-0-98";"White-Gold"
"257983733-0-99";"Red Diamond"
"257983733-0-100";"Laatvulon"
"257983733-0-101";"Blackreach"
"257983733-0-102";"Gray Host"
"257983733-0-103";"Ravenwatch"
"257983733-0-104";"Icereach"
"257983733-0-105";"Evergloam"
"257983733-0-106";"Ashpit"
"257983733-0-107";"Deadlands"
"257983733-0-108";"Apocrypha"
"257983733-0-109";"Shivering Isles"
"257983733-0-110";"Spiral Skein"
"257983733-0-111";"Quagmire"
"257983733-0-112";"Fields of Regret"
"257983733-0-113";"The Scuttling Void"
"257983733-0-114";"Moonshadow"
"257983733-0-115";"Maelstrom"
"257983733-0-116";"Legion Zero"
"257983733-0-117";"Ruby Throne"
"257983733-0-118";"Longhouse"
"257983733-0-119";"Dragonfire"
"257983733-0-120";"Alessia"
"257983733-0-121";"Lake Rumare"
"257983733-0-122";"Coldharbour"
"257983733-0-123";"The Hunting Grounds"
"257983733-0-124";"Vengeance"
