"Location";"Source"
"200697509-0-2";"Dagger"
"200697509-0-3";"Axe"
"200697509-0-4";"Mace"
"200697509-0-5";"Sword"
"200697509-0-6";"Battle Axe"
"200697509-0-7";"Maul"
"200697509-0-8";"Greatsword"
"200697509-0-9";"Cuirass"
"200697509-0-10";"Sabatons"
"200697509-0-11";"Gauntlets"
"200697509-0-12";"Helm"
"200697509-0-13";"Greaves"
"200697509-0-14";"Pauldron"
"200697509-0-15";"Girdle"
"200697509-0-16";"Jack"
"200697509-0-17";"Boots"
"200697509-0-18";"Bracers"
"200697509-0-19";"Helmet"
"200697509-0-20";"Guards"
"200697509-0-21";"Arm Cops"
"200697509-0-22";"Belt"
"200697509-0-23";"Robe"
"200697509-0-24";"Shoes"
"200697509-0-25";"Gloves"
"200697509-0-26";"Hat"
"200697509-0-27";"Breeches"
"200697509-0-28";"Epaulets"
"200697509-0-29";"Sash"
"200697509-0-30";"Bow"
"200697509-0-31";"Shield"
"200697509-0-32";"Inferno Staff"
"200697509-0-33";"Ice Staff"
"200697509-0-34";"Lightning Staff"
"200697509-0-35";"Restoration Staff"
"200697509-0-36";"Axe of Death's Wind"
"200697509-0-37";"Mace of Death's Wind"
"200697509-0-38";"Sword of Death's Wind"
"200697509-0-39";"Battle Axe of Death's Wind"
"200697509-0-40";"Maul of Death's Wind"
"200697509-0-41";"Greatsword of Death's Wind"
"200697509-0-42";"Dagger of Death's Wind"
"200697509-0-43";"Cuirass of Death's Wind"
"200697509-0-44";"Sabatons of Death's Wind"
"200697509-0-45";"Gauntlets of Death's Wind"
"200697509-0-46";"Helm of Death's Wind"
"200697509-0-47";"Greaves of Death's Wind"
"200697509-0-48";"Pauldron of Death's Wind"
"200697509-0-49";"Girdle of Death's Wind"
"200697509-0-50";"Robe of Death's Wind"
"200697509-0-51";"Shoes of Death's Wind"
"200697509-0-52";"Gloves of Death's Wind"
"200697509-0-53";"Hat of Death's Wind"
"200697509-0-54";"Breeches of Death's Wind"
"200697509-0-55";"Epaulets of Death's Wind"
"200697509-0-56";"Sash of Death's Wind"
"200697509-0-57";"Bow of Death's Wind"
"200697509-0-58";"Jack of Death's Wind"
"200697509-0-59";"Boots of Death's Wind"
"200697509-0-60";"Bracers of Death's Wind"
"200697509-0-61";"Helmet of Death's Wind"
"200697509-0-62";"Guards of Death's Wind"
"200697509-0-63";"Arm Cops of Death's Wind"
"200697509-0-64";"Belt of Death's Wind"
"200697509-0-65";"Shield of Death's Wind"
"200697509-0-66";"Inferno Staff of Death's Wind"
"200697509-0-67";"Ice Staff of Death's Wind"
"200697509-0-68";"Lightning Staff of Death's Wind"
"200697509-0-69";"Restoration Staff of Death's Wind"
"200697509-0-70";"Axe of Twilight's Embrace"
"200697509-0-71";"Mace of Twilight's Embrace"
"200697509-0-72";"Sword of Twilight's Embrace"
"200697509-0-73";"Battle Axe of Twilight's Embrace"
"200697509-0-74";"Maul of Twilight's Embrace"
"200697509-0-75";"Greatsword of Twilight's Embrace"
"200697509-0-76";"Dagger of Twilight's Embrace"
"200697509-0-77";"Cuirass of Twilight's Embrace"
"200697509-0-78";"Sabatons of Twilight's Embrace"
"200697509-0-79";"Gauntlets of Twilight's Embrace"
"200697509-0-80";"Helm of Twilight's Embrace"
"200697509-0-81";"Greaves of Twilight's Embrace"
"200697509-0-82";"Pauldron of Twilight's Embrace"
"200697509-0-83";"Girdle of Twilight's Embrace"
"200697509-0-84";"Robe of Twilight's Embrace"
"200697509-0-85";"Shoes of Twilight's Embrace"
"200697509-0-86";"Gloves of Twilight's Embrace"
"200697509-0-87";"Hat of Twilight's Embrace"
"200697509-0-88";"Breeches of Twilight's Embrace"
"200697509-0-89";"Epaulets of Twilight's Embrace"
"200697509-0-90";"Sash of Twilight's Embrace"
"200697509-0-91";"Bow of Twilight's Embrace"
"200697509-0-92";"Jack of Twilight's Embrace"
"200697509-0-93";"Boots of Twilight's Embrace"
"200697509-0-94";"Bracers of Twilight's Embrace"
"200697509-0-95";"Helmet of Twilight's Embrace"
"200697509-0-96";"Guards of Twilight's Embrace"
"200697509-0-97";"Arm Cops of Twilight's Embrace"
"200697509-0-98";"Belt of Twilight's Embrace"
"200697509-0-99";"Shield of Twilight's Embrace"
"200697509-0-100";"Inferno Staff of Twilight's Embrace"
"200697509-0-101";"Ice Staff of Twilight's Embrace"
"200697509-0-102";"Lightning Staff of Twilight's Embrace"
"200697509-0-103";"Restoration Staff of Twilight's Embrace"
"200697509-0-104";"Axe of Night's Silence"
"200697509-0-105";"Mace of Night's Silence"
"200697509-0-106";"Sword of Night's Silence"
"200697509-0-107";"Battle Axe of Night's Silence"
"200697509-0-108";"Maul of Night's Silence"
"200697509-0-109";"Greatsword of Night's Silence"
"200697509-0-110";"Dagger of Night's Silence"
"200697509-0-111";"Cuirass of Night's Silence"
"200697509-0-112";"Sabatons of Night's Silence"
"200697509-0-113";"Gauntlets of Night's Silence"
"200697509-0-114";"Helm of Night's Silence"
"200697509-0-115";"Greaves of Night's Silence"
"200697509-0-116";"Pauldron of Night's Silence"
"200697509-0-117";"Girdle of Night's Silence"
"200697509-0-118";"Robe of Night's Silence"
"200697509-0-119";"Shoes of Night's Silence"
"200697509-0-120";"Gloves of Night's Silence"
"200697509-0-121";"Hat of Night's Silence"
"200697509-0-122";"Breeches of Night's Silence"
"200697509-0-123";"Epaulets of Night's Silence"
"200697509-0-124";"Sash of Night's Silence"
"200697509-0-125";"Bow of Night's Silence"
"200697509-0-126";"Jack of Night's Silence"
"200697509-0-127";"Boots of Night's Silence"
"200697509-0-128";"Bracers of Night's Silence"
"200697509-0-129";"Helmet of Night's Silence"
"200697509-0-130";"Guards of Night's Silence"
"200697509-0-131";"Arm Cops of Night's Silence"
"200697509-0-132";"Belt of Night's Silence"
"200697509-0-133";"Shield of Night's Silence"
"200697509-0-134";"Inferno Staff of Night's Silence"
"200697509-0-135";"Ice Staff of Night's Silence"
"200697509-0-136";"Lightning Staff of Night's Silence"
"200697509-0-137";"Restoration Staff of Night's Silence"
"200697509-0-138";"Whitestrake's Axe"
"200697509-0-139";"Whitestrake's Mace"
"200697509-0-140";"Whitestrake's Sword"
"200697509-0-141";"Whitestrake's Battle Axe"
"200697509-0-142";"Whitestrake's Maul"
"200697509-0-143";"Whitestrake's Greatsword"
"200697509-0-144";"Whitestrake's Dagger"
"200697509-0-145";"Whitestrake's Cuirass"
"200697509-0-146";"Whitestrake's Sabatons"
"200697509-0-147";"Whitestrake's Gauntlets"
"200697509-0-148";"Whitestrake's Helm"
"200697509-0-149";"Whitestrake's Greaves"
"200697509-0-150";"Whitestrake's Pauldron"
"200697509-0-151";"Whitestrake's Girdle"
"200697509-0-152";"Whitestrake's Robe"
"200697509-0-153";"Whitestrake's Shoes"
"200697509-0-154";"Whitestrake's Gloves"
"200697509-0-155";"Whitestrake's Hat"
"200697509-0-156";"Whitestrake's Breeches"
"200697509-0-157";"Whitestrake's Epaulets"
"200697509-0-158";"Whitestrake's Sash"
"200697509-0-159";"Whitestrake's Bow"
"200697509-0-160";"Whitestrake's Jack"
"200697509-0-161";"Whitestrake's Boots"
"200697509-0-162";"Whitestrake's Bracers"
"200697509-0-163";"Whitestrake's Helmet"
"200697509-0-164";"Whitestrake's Guards"
"200697509-0-165";"Whitestrake's Arm Cops"
"200697509-0-166";"Whitestrake's Belt"
"200697509-0-167";"Whitestrake's Shield"
"200697509-0-168";"Whitestrake's Inferno Staff"
"200697509-0-169";"Whitestrake's Ice Staff"
"200697509-0-170";"Whitestrake's Lightning Staff"
"200697509-0-171";"Whitestrake's Restoration Staff"
"200697509-0-172";"Axe of the Seducer"
"200697509-0-173";"Mace of the Seducer"
"200697509-0-174";"Sword of the Seducer"
"200697509-0-175";"Battle Axe of the Seducer"
"200697509-0-176";"Maul of the Seducer"
"200697509-0-177";"Greatsword of the Seducer"
"200697509-0-178";"Dagger of the Seducer"
"200697509-0-179";"Cuirass of the Seducer"
"200697509-0-180";"Sabatons of the Seducer"
"200697509-0-181";"Gauntlets of the Seducer"
"200697509-0-182";"Helm of the Seducer"
"200697509-0-183";"Greaves of the Seducer"
"200697509-0-184";"Pauldron of the Seducer"
"200697509-0-185";"Girdle of the Seducer"
"200697509-0-186";"Robe of the Seducer"
"200697509-0-187";"Shoes of the Seducer"
"200697509-0-188";"Gloves of the Seducer"
"200697509-0-189";"Hat of the Seducer"
"200697509-0-190";"Breeches of the Seducer"
"200697509-0-191";"Epaulets of the Seducer"
"200697509-0-192";"Sash of the Seducer"
"200697509-0-193";"Bow of the Seducer"
"200697509-0-194";"Jack of the Seducer"
"200697509-0-195";"Boots of the Seducer"
"200697509-0-196";"Bracers of the Seducer"
"200697509-0-197";"Helmet of the Seducer"
"200697509-0-198";"Guards of the Seducer"
"200697509-0-199";"Arm Cops of the Seducer"
"200697509-0-200";"Belt of the Seducer"
"200697509-0-201";"Shield of the Seducer"
"200697509-0-202";"Inferno Staff of the Seducer"
"200697509-0-203";"Ice Staff of the Seducer"
"200697509-0-204";"Lightning Staff of the Seducer"
"200697509-0-205";"Restoration Staff of the Seducer"
"200697509-0-206";"Axe of Vampire's Kiss"
"200697509-0-207";"Mace of Vampire's Kiss"
"200697509-0-208";"Sword of Vampire's Kiss"
"200697509-0-209";"Battle Axe of Vampire's Kiss"
"200697509-0-210";"Maul of Vampire's Kiss"
"200697509-0-211";"Greatsword of Vampire's Kiss"
"200697509-0-212";"Dagger of Vampire's Kiss"
"200697509-0-213";"Cuirass of Vampire's Kiss"
"200697509-0-214";"Sabatons of Vampire's Kiss"
"200697509-0-215";"Gauntlets of Vampire's Kiss"
"200697509-0-216";"Helm of Vampire's Kiss"
"200697509-0-217";"Greaves of Vampire's Kiss"
"200697509-0-218";"Pauldron of Vampire's Kiss"
"200697509-0-219";"Girdle of Vampire's Kiss"
"200697509-0-220";"Robe of Vampire's Kiss"
"200697509-0-221";"Shoes of Vampire's Kiss"
