"Location";"Source"
"244251267-0-136";"yokeda"
"244251267-0-137";"advancing yokeda"
"244251267-0-138";"resilient yokeda"
"244251267-0-139";"aether strategy"
"244251267-0-140";"destruction"
"244251267-0-141";"mending"
"244251267-0-143";"ophidian venom"
"244251267-0-144";"two-fanged serpent"
"244251267-0-171";"yokeda"
"244251267-0-172";"aether"
"244251267-0-173";"ophidian"
"244251267-0-313";"master"
"244251267-0-314";"master"
"244251267-0-315";"master"
"244251267-0-316";"master"
"244251267-0-317";"master"
"244251267-0-318";"master"
"244251267-0-369";"maelstrom"
"244251267-0-370";"maelstrom"
"244251267-0-371";"maelstrom"
"244251267-0-372";"maelstrom"
"244251267-0-373";"maelstrom"
"244251267-0-374";"maelstrom"
"244251267-0-522";"maelstrom"
"244251267-0-523";"maelstrom"
"244251267-0-524";"maelstrom"
"244251267-0-525";"maelstrom"
"244251267-0-526";"maelstrom"
"244251267-0-527";"maelstrom"
"244251267-0-528";"master"
"244251267-0-529";"master"
"244251267-0-530";"master"
"244251267-0-531";"master"
"244251267-0-532";"master"
"244251267-0-533";"master"
"244251267-0-557";"vateshran"
"244251267-0-558";"vateshran"
"244251267-0-559";"vateshran"
"244251267-0-560";"vateshran"
"244251267-0-561";"vateshran"
"244251267-0-562";"vateshran"
"244251267-0-563";"vateshran"
"244251267-0-564";"vateshran"
"244251267-0-565";"vateshran"
"244251267-0-566";"vateshran"
"244251267-0-567";"vateshran"
"244251267-0-568";"vateshran"
