"Location";"Source"
"81761156-0-1";"Keep Corners get an extra build out section"
"81761156-0-2";"Guards have more HP"
"81761156-0-4";"Walls get 35000 more HP"
"81761156-0-5";"Doors get 15000 more HP"
"81761156-0-7";"Guards do more damage"
"81761156-0-8";"Your Keep guards are more resistant to magical damage and siege weapons"
"81761156-0-12";"Doors will regenerate HP when not in combat"
"81761156-0-13";"Doors will regenerate 50% more HP"
"81761156-0-14";"Walls will regenerate HP when not in combat"
"81761156-0-15";"Walls will regenerate 50% more HP"
"81761156-0-16";"Walls and Doors regenerate HP faster"
"81761156-0-21";"Mages and Archers have longer range on their abilities"
"81761156-0-22";"Guards have thicker Armor"
"81761156-0-46";"Various Wall sections will have more protective locations"
"81761156-0-47";"Melee guards will gain more powerful versions of some of their abilities"
"81761156-0-51";"Keep mages will gain more powerful versions of some of their abilities"
"81761156-0-52";"Keep menders will gain more powerful versions of some of their abilities"
"81761156-0-53";"Keep honor guards will gain more powerful versions of some of their abilities"
"81761156-0-62";"Keep archers will gain more powerful versions of some of their abilities"
"81761156-0-63";"More Siege weapons can be placed in defense of this keep."
"81761156-0-64";"More Siege weapons can be placed in defense of this keep."
"81761156-0-65";"More Siege weapons can be placed in defense of this keep."
"81761156-0-66";"More Siege weapons can be placed in defense of this keep."
"81761156-0-67";"More Siege weapons can be placed in defense of this keep."
"81761156-0-69";"This Resource now produces more Ore, Lumber or Food for it's associated Keep."
"81761156-0-72";"Resource guards will gain more powerful versions of some of their abilities"
"81761156-0-74";"The keep walls have 105000 more HP."
"81761156-0-75";"Keep Walls will regenerate HP when not in combat"
"81761156-0-76";"Doors get 45000 more HP"
"81761156-0-77";"Doors will regenerate HP when not in combat"
"81761156-0-78";"More Siege weapons can be placed in defense of this keep."
"81761156-0-79";"More Siege weapons can be placed in defense of this keep."
