"Location";"Source"
"74148292-0-93";"The Elder Scrolls Online user interface can be toggled between the In-Game View and the Player Menu by pressing <<1>>.\n\nIn-Game View provides the player with an Aiming Reticule, Navigational Compass, Quest Tracker, and Ability Bar. \n\nThe Player Menu offers the player important information about their characters. In this menu the player has access to their Inventory, Character Stats and Skills, Journal and various Social Menus."
"74148292-0-99";"Please note that you must type the character's full name, and it must be followed by a comma.\n\nThe same commands may be used to send a tell or whisper to a player using their UserID, but you must place an @ symbol in front of the UserID itself."
"74148292-0-102";"Sneaking reduces the chance that most enemies will detect you.\n\nSneaking allows you to gain critical strikes and bonus damage on your next direct damage attack. Melee attacks stun enemies and gain additional bonus damage. You must be undetected to gain these bonuses.\n\nSneaking will consume Stamina while your character is moving. You can reduce the cost of Sneaking with special bonuses from abilities and items."
"74148292-0-104";"• Your experience can be tracked using the level progression bar in the upper left hand corner of the Character Window\n\n• When you acquire enough experience your character will advance to the next level\n\n• Each time you gain a level, you gain Skill and Attribute Points. At levels 5, 15, 25, 35, and 45 you gain 2 Skill Points and 2 Attribute Points. At levels 10, 20, 30, 40, and 50 you gain 3 Skill Points and 3 Attribute Points. At all other levels you gain 1 Skill Point and 1 Attribute Point.\n\n•	Press the <<1>> key to access the Character Window to spend Attribute Points\n\n•	Press the <<2>>  key to access the Skills Window to spend Skill Points"
"74148292-0-106";"When you have a Skill Point available to spend, access the Skills Menu by pressing the <<1>> key. The abilities that are currently available for purchase will have a plus sign next to their ability icon.  To spend a Skill Point to purchase an ability, simply click the plus symbol, then press the <<2>> key to confirm that you wish to  unlock that ability."
"74148292-0-107";"• Undaunted: Dungeon quests, Undaunted Pledges, and Bolgrul's tasks \n• Dark Brotherhood: Gold Coast story quests, contracts, and Sacraments \n• Thieves Guild: Tip board crimes, heists, and aid Thieves Guild members\n• Fighters Guild: Destroy Dark Anchors, kill Daedra or undead, and tasks for Cardea Gallus \n• Mages Guild: Lore books and Alvur Baren's tasks \n• Soul Magic: Complete Main Story chapters \n• Werewolf: Kills in Werewolf form \n• Legerdemain: Fence goods, pick pockets, pick locks"
"74148292-0-108";"When you obtain a piece of equipment it will be stored in your Inventory. Press the <<1>> key to access your inventory. \n• Double-click an item to equip it to your character\n• Right-click an item to see a list of additional actions that can be executed upon that item"
"74148292-0-109";"Equipping and using a weapon will increase your skill with that weapon type over time, unlocking new abilities that can be used while that weapon type is equipped."
"74148292-0-110";"Keep in mind that your equipped armor will suffer a durability loss if your character is killed. This can be restored by going to a merchant and repairing your armor, or by using a repair kit."
"74148292-0-118";"Charging Magic Weapons\nSelect a magical weapon on your inventory screen. Press |t42:42:EsoUI/Art/Miscellaneous/icon_RMB.dds|t and choose Charge. Then select the filled Soul Gem you wish to use and press <<1>> to charge the weapon. This costs a filled Soul Gem.\n\nRevive Allies or Yourself\nReviving a fallen ally or yourself costs a filled Soul Gem. You do not need a Soul Gem to revive if you are Level 5 or below."
