"Location";"Source"
"151800869-0-2";"Basic Breton Test"
"151800869-0-3";"Brahgas"
"151800869-0-4";"Novice Tribute Player"
"151800869-0-5";"Proficient Tribute Player"
"151800869-0-6";"Expert Tribute Player"
"151800869-0-7";"Fabermund Notte"
"151800869-0-8";"Cecile Nevim"
"151800869-0-9";"Varnauld Broch"
"151800869-0-10";"Lentondil"
"151800869-0-11";"Malilen"
"151800869-0-12";"Raenobi"
"151800869-0-13";"Idrith Keleth"
"151800869-0-14";"Dralcia Keleth"
"151800869-0-15";"Brahgas"
"151800869-0-16";"Teliv Fels"
"151800869-0-17";"Fillia"
"151800869-0-18";"Linyia"
"151800869-0-19";"Murzaga gra-Ghorn"
"151800869-0-20";"Nhorhim"
"151800869-0-21";"The Author"
"151800869-0-22";"Novice Tribute Player"
"151800869-0-23";"Proficient Tribute Player"
"151800869-0-24";"Expert Tribute Player"
"151800869-0-25";"Druid Braigh"
"151800869-0-26";"Florentino Scippius^M"
"151800869-0-27";"Archdruid Braigh"
"151800869-0-28";"Armiger Bolm"
"151800869-0-29";"Master Metrand"
"151800869-0-30";"Master Caledonia"
