"Location";"Source"
"192403557-0-1";"Sundering Smash"
"192403557-0-2";"Bloody Smash"
"192403557-0-3";"Magical Smash"
"192403557-0-4";"Goading Smash"
"192403557-0-5";"Repelling Smash"
"192403557-0-6";"Dazing Smash"
"192403557-0-7";"Healing Smash"
"192403557-0-8";"Warding Smash"
"192403557-0-28";"Magical Explosion"
"192403557-0-29";"Shocking Explosion"
"192403557-0-30";"Chilling Explosion"
"192403557-0-31";"Fiery Explosion"
"192403557-0-32";"Traumatic Explosion"
"192403557-0-33";"Repelling Explosion"
"192403557-0-34";"Dazing Explosion"
"192403557-0-35";"Dispelling Explosion"
"192403557-0-52";"Sundering Vault"
"192403557-0-53";"Fiery Vault"
"192403557-0-54";"Binding Vault"
"192403557-0-55";"Goading Vault"
"192403557-0-56";"Healing Vault"
"192403557-0-57";"Pestilent Vault"
"192403557-0-58";"Venomous Vault"
"192403557-0-77";"Sundering Soul"
"192403557-0-78";"Magical Soul"
"192403557-0-79";"Shocking Soul"
"192403557-0-80";"Leashing Soul"
"192403557-0-81";"Dazing Soul"
"192403557-0-82";"Healing Soul"
"192403557-0-83";"Warding Soul"
"192403557-0-100";"Sundering Throw"
"192403557-0-101";"Magical Throw"
"192403557-0-102";"Shattering Throw"
"192403557-0-103";"Goading Throw"
"192403557-0-104";"Repelling Throw"
"192403557-0-105";"Leashing Throw"
"192403557-0-106";"Binding Throw"
"192403557-0-125";"Magical Bond"
"192403557-0-126";"Binding Bond"
"192403557-0-127";"Healing Bond"
"192403557-0-128";"Restorative Bond"
"192403557-0-129";"Warding Bond"
"192403557-0-130";"Fortifying Bond"
"192403557-0-131";"Heroic Bond"
"192403557-0-150";"Sundering Burst"
"192403557-0-151";"Magical Burst"
"192403557-0-152";"Shocking Burst"
"192403557-0-153";"Leashing Burst"
"192403557-0-154";"Binding Burst"
"192403557-0-155";"Healing Burst"
"192403557-0-156";"Warding Burst"
"192403557-0-174";"Sundering Knife"
"192403557-0-175";"Venomous Knife"
"192403557-0-176";"Bloody Knife"
"192403557-0-177";"Magic Knife"
"192403557-0-178";"Shattering Knife"
"192403557-0-179";"Leashing Knife"
"192403557-0-180";"Dazing Knife"
"192403557-0-200";"Magical Contingency"
"192403557-0-201";"Chilling Contingency"
"192403557-0-202";"Fiery Contingency"
"192403557-0-204";"Repelling Contingency"
"192403557-0-205";"Binding Contingency"
"192403557-0-206";"Healing Contingency"
"192403557-0-207";"Warding Contingency"
"192403557-0-225";"Sundering Torch"
"192403557-0-226";"Bloody Torch"
"192403557-0-227";"Fiery Torch"
"192403557-0-228";"Repelling Torch"
"192403557-0-229";"Dazing Torch"
"192403557-0-230";"Healing Torch"
"192403557-0-231";"Heroic Torch"
"192403557-0-249";"Sundering Trample"
"192403557-0-250";"Pestilent Trample"
"192403557-0-251";"Magical Trample"
"192403557-0-252";"Traumatic Trample"
"192403557-0-253";"Repelling Trample"
"192403557-0-255";"Dazing Trample"
"192403557-0-256";"Dispelling Trample"
"192403557-0-276";"Chilling Soul"
"192403557-0-277";"Chilling Burst"
"192403557-0-278";"Chilling Throw"
"192403557-0-302";"Sundering Banner"
"192403557-0-303";"Magical Banner"
"192403557-0-304";"Shocking Banner"
"192403557-0-305";"Fiery Banner"
"192403557-0-306";"Shattering Banner"
"192403557-0-307";"Restorative Banner"
"192403557-0-308";"Fortifying Banner"
"192403557-0-309";"Binding Banner"
"192403557-0-326";"Bloody Vault"
"192403557-0-327";"Fiery Soul"
"192403557-0-328";"Pestilent Soul"
"192403557-0-329";"Venomous Smash"
"192403557-0-330";"Pestilent Burst"
"192403557-0-331";"Fiery Burst"
"192403557-0-332";"Sundering Explosion"
"192403557-0-333";"Chilling Knife"
"192403557-0-334";"Shocking Contingency"
"192403557-0-335";"Bloody Contingency"
"192403557-0-336";"Chilling Torch"
"192403557-0-337";"Chilling Trample"
"192403557-0-338";"Bloody Soul"
"192403557-0-339";"Bloody Burst"
