"Location";"Source"
"219429541-0-11";"7 Day Resources"
"219429541-0-12";"7 Day Scrolls"
"219429541-0-13";"7 Day Keeps"
"219429541-0-14";"Alliance Locked"
"219429541-0-15";"Below Level 50"
"219429541-0-16";"7 Day Standard plus Gated IC"
"219429541-0-17";"7 Day Standard"
"219429541-0-18";"7 Day Non-Champ"
"219429541-0-19";"7 Day Keeps plus Gated IC"
"219429541-0-20";"30 Day Plus Gated IC"
"219429541-0-21";"7 Day Resources Plus Gated IC"
"219429541-0-22";"Standard No-CP"
"219429541-0-23";"Imperial City"
"219429541-0-24";"No-CP Imperial City"
"219429541-0-25";"Standard"
"219429541-0-26";"Vengeance"
