"Location";"Source"
"173340693-0-1";"DLC"
"173340693-0-3";"Utility"
"173340693-0-4";"Mounts"
"173340693-0-5";"Non-Combat Pets"
"173340693-0-6";"Wardrobe"
"173340693-0-7";"Upgrades"
"173340693-0-8";"Inventory"
"173340693-0-11";"Supplies"
"173340693-0-12";"Motifs"
"173340693-0-13";"Upgrades"
"173340693-0-14";"Riding Lessons"
"173340693-0-17";"Crafting"
"173340693-0-18";"Collector's Packs"
"173340693-0-19";"Experience"
"173340693-0-20";"Respecs"
"173340693-0-21";"Polymorphs"
"173340693-0-22";"Skins"
"173340693-0-23";"Hats"
"173340693-0-24";"Personalities"
"173340693-0-25";"Costumes"
"173340693-0-27";"Mimic Stones"
"173340693-0-28";"Felines"
"173340693-0-29";"Equines"
"173340693-0-30";"Exotic"
"173340693-0-31";"Daedric"
"173340693-0-32";"Domestic"
"173340693-0-33";"Skill Lines"
"173340693-0-34";"Arthropods"
"173340693-0-36";"Special Offers"
"173340693-0-37";"Assistants"
"173340693-0-38";"Crown Crates"
"173340693-0-39";"Bundles"
"173340693-0-40";"Hair Styles"
"173340693-0-41";"Adornments"
"173340693-0-42";"Markings"
"173340693-0-44";"Service Tokens"
"173340693-0-45";"Dyes"
"173340693-0-46";"Apex Rewards"
"173340693-0-47";"Legendary Rewards"
"173340693-0-48";"Epic Rewards"
"173340693-0-49";"Superior Rewards"
"173340693-0-50";"Fine Rewards"
"173340693-0-51";"Common Rewards"
"173340693-0-52";"Style Parlor"
"173340693-0-53";"Storm Atronach Crates"
"173340693-0-56";"Houses"
"173340693-0-57";"Staple Homes"
"173340693-0-58";"Classic Homes"
"173340693-0-59";"Notable Homes"
"173340693-0-62";"Furniture"
"173340693-0-63";"Living Room Sets"
"173340693-0-64";"Bedroom Sets"
"173340693-0-65";"Kitchen Sets"
"173340693-0-66";"Accessory Sets"
"173340693-0-68";"Wild Hunt Crates"
"173340693-0-69";"Housing Editor"
"173340693-0-70";"Special"
"173340693-0-71";"Quest Starters"
"173340693-0-72";"Dwarven Crates"
"173340693-0-73";"Research"
"173340693-0-75";"Reaper's Harvest Crates"
"173340693-0-76";"Emotes"
"173340693-0-77";"Limited Time Offers"
"173340693-0-78";"Events"
"173340693-0-79";"Quest Starters"
"173340693-0-80";"Houses"
"173340693-0-81";"Furniture"
"173340693-0-82";"Style Parlor"
"173340693-0-83";"Crafting"
"173340693-0-84";"Dyes"
"173340693-0-85";"Mounts"
"173340693-0-86";"Non-Combat Pets"
"173340693-0-87";"Wardrobe"
"173340693-0-88";"Flame Atronach Crates"
"173340693-0-89";"Radiant Apex Rewards"
"173340693-0-90";"Scalecaller Crates"
"173340693-0-91";"Outfit Styles"
"173340693-0-92";"Outfit Tokens"
"173340693-0-93";"Outfit Slots"
"173340693-0-94";"Storage"
"173340693-0-95";"Psijic Vault Crates"
"173340693-0-96";"Hollowjack Crates"
"173340693-0-97";"Xanmeer Crates"
"173340693-0-98";"Class"
"173340693-0-99";"Flying"
"173340693-0-100";"The Steed's Bounty Crates"
"173340693-0-101";"Baandari Pedlar Crates"
"173340693-0-102";"Dragonscale Crates"
"173340693-0-103";"Mementos"
"173340693-0-104";"Currency"
"173340693-0-105";"Skyshards"
"173340693-0-106";"New Moon Crates"
"173340693-0-107";"Frost Atronach Crates"
"173340693-0-109";"Inventory"
"173340693-0-111";"Gloomspore Crates"
"173340693-0-112";"Prologue"
"173340693-0-113";"Events"
"173340693-0-115";"Houseguests"
"173340693-0-116";"Nightfall Crates"
"173340693-0-117";"Sovngarde Crates"
"173340693-0-118";"Multi-Rider"
"173340693-0-119";"Bipedals"
"173340693-0-120";"Camelids"
"173340693-0-121";"Canines"
"173340693-0-122";"Cervines"
"173340693-0-123";"Constructs"
"173340693-0-124";"Heavyweights"
"173340693-0-125";"Toys"
"173340693-0-126";"Ursines"
"173340693-0-127";"Akaviri Potentate Crates"
"173340693-0-128";"Ayleid Crates"
"173340693-0-129";"Iron Atronach Crates"
"173340693-0-130";"Grim Harlequin Crates"
"173340693-0-132";"Celestial Crates"
"173340693-0-133";"Armory Slots"
"173340693-0-134";"Character Slots"
"173340693-0-135";"Sunken Trove Crates"
"173340693-0-136";"Dark Chivalry Crates"
"173340693-0-137";"Serpentes"
"173340693-0-140";"Wraithtide Crates"
"173340693-0-141";"Customized Actions"
"173340693-0-142";"Recalling"
"173340693-0-143";"Plant Collecting"
"173340693-0-144";"Rune Collecting"
"173340693-0-145";"Mining"
"173340693-0-146";"Fishing"
"173340693-0-147";"Wood Cutting"
"173340693-0-148";"Stonelore Crates"
"173340693-0-150";"Ragebound Crates"
"173340693-0-151";"Unfeathered Crates"
"173340693-0-152";"Buoyant Armiger Crates"
"173340693-0-153";"All-Maker Crates"
"173340693-0-154";"Order of the Lamp Crates"
