"Location";"Source"
"225762485-0-327";"Foyada Quarry DM 10-49"
"225762485-0-328";"BG Foyada DM 50"
"225762485-0-330";"Ularra DM 10-49"
"225762485-0-331";"BG Ularra DM 50"
"225762485-0-333";"Ald Carrac DM 10-49"
"225762485-0-334";"BG Ald Carrac DM 50"
"225762485-0-355";"BG Foyada DOM 50"
"225762485-0-356";"BG Foyada CTF 50"
"225762485-0-357";"Foyada Quarry CTF  10-49"
"225762485-0-358";"BG Ularra CTF 50"
"225762485-0-359";"Ularra CTF  10-49"
"225762485-0-360";"BG Ald Carrac CTF 50"
"225762485-0-361";"Ald Carrac CTF  10-49"
"225762485-0-362";"BG Ularra DOM 50"
"225762485-0-363";"BG Ald Carac DOM 50"
"225762485-0-364";"BG Ularra DOM 10-49"
"225762485-0-365";"BG Ald Carac DOM 10-49"
"225762485-0-366";"BG Foyada DOM 10-49"
"225762485-0-367";"BG Arcane DOM 50"
"225762485-0-370";"BG Arcane U CTF 50"
"225762485-0-373";"BG Mor Khazgur DM 50"
"225762485-0-374";"BG  Mor Khazgur DOM 50"
"225762485-0-375";"BG Underground DM 50"
"225762485-0-376";"BG Underground DoM 50"
"225762485-0-377";"BG Underground CTF 50"
"225762485-0-378";"BG Mor Khazgur CTF 50"
"225762485-0-380";"Ald C Chaos ball 50"
"225762485-0-381";"Ularra Chaos ball 50"
"225762485-0-382";"BG Arcane DM 50"
"225762485-0-383";"BG Arcane Chaos ball 50"
"225762485-0-384";"Foyada Chaos ball 50"
"225762485-0-385";"BG Chaos ball Mor Khazgur 50"
"225762485-0-386";"BG Arcane Chaos ball 10-49"
"225762485-0-387";"BG Arcane DOM 10-49"
"225762485-0-388";"BG Arcane DM 10-49"
"225762485-0-389";"BG AU CTF 10—49"
"225762485-0-390";"Foyada Chaos ball 10-49 no cp"
"225762485-0-391";"Ularra Chaos ball 10-49"
"225762485-0-392";"Ald C Chaosball10-49"
"225762485-0-393";"BG Foyada CK 50"
"225762485-0-394";"BG Ularra CK 50"
"225762485-0-395";"BG Ald Carac CK 50"
"225762485-0-396";"BG Arcane CK 50"
"225762485-0-397";"BG Foyada CK 10-49"
"225762485-0-398";"BG Ularra CK 10—49"
"225762485-0-399";"BG Ald Carac CK 10—49"
"225762485-0-400";"BG Arcane CK 10-49"
"225762485-0-405";"BG Ck Mor Khazgur 50"
"225762485-0-406";"BG Mor Khazgur DM 10-49"
"225762485-0-407";"BG  Mor Khazgur DOM 10-49"
"225762485-0-408";"BG Mor Khazgur CTF 10-49"
"225762485-0-409";"BG Chaos ball Mor Khazgur 10-49"
"225762485-0-410";"BG Ck Mor Khazgur 10-49"
"225762485-0-411";"BG Underground CBall 50"
"225762485-0-412";"BG Underground CK 50"
"225762485-0-413";"BG Underground DM 10-49"
"225762485-0-414";"BG Underground DoM 10-49"
"225762485-0-415";"BG Underground CTF 10-49"
"225762485-0-416";"BG Underground CBall 10-49"
"225762485-0-417";"BG Underground CK 10-49"
"225762485-0-437";"DM Istirus  50"
