"Location";"Source"
"71931413-0-61";"Random Veteran Dungeon"
"71931413-0-62";"Random Normal Dungeon"
"71931413-0-80";"Ranked Competitive"
"71931413-0-81";"Unranked Casual"
"71931413-0-102";"Cyrodiil"
"71931413-0-103";"Cyrodiil Below Lvl 50"
"71931413-0-104";"Imperial City"
"71931413-0-105";"Imperial City No CP"
"71931413-0-106";"Veteran Trials"
"71931413-0-107";"Normal Trials"
"71931413-0-108";"Veteran Arenas"
"71931413-0-109";"Normal Arenas"
"71931413-0-110";"World Bosses"
"71931413-0-111";"Questing"
"71931413-0-112";"World Events"
"71931413-0-113";"Exploration"
"71931413-0-114";"Delves"
"71931413-0-115";"Fishing"
"71931413-0-116";"Infinite Archive"
"71931413-0-117";"Cyrodiil No CP"
"71931413-0-118";"8 vs 8 Standard - Group"
"71931413-0-120";"4 vs 4 Competitive - Group"
"71931413-0-123";"Group Chaos Ball PVP Weekend"
"71931413-0-124";"Group Crazy King PVP Weekend"
"71931413-0-125";"Group Relic PVP Weekend"
"71931413-0-126";"Group Deathmatch PVP Weekend"
"71931413-0-127";"Group Domination PVP Weekend"
"71931413-0-128";"Solo Relic PVP Weekend"
"71931413-0-129";"Solo Chaos Ball PVP Weekend"
"71931413-0-130";"Solo Crazy King PVP Weekend"
"71931413-0-131";"Solo Deathmatch PVP Weekend"
"71931413-0-132";"Solo Domination PVP Weekend"
"71931413-0-133";"Group Chaos Ball PVP Weekend"
"71931413-0-134";"Group Crazy King PVP Weekend"
"71931413-0-135";"Group Relic PVP Weekend"
"71931413-0-136";"Group Deathmatch PVP Weekend"
"71931413-0-137";"Group Domination PVP Weekend"
"71931413-0-138";"Solo Chaos Ball PVP Weekend"
"71931413-0-139";"Solo Crazy King PVP Weekend"
"71931413-0-140";"Solo Relic PVP Weekend"
"71931413-0-141";"Solo Deathmatch PVP Weekend"
"71931413-0-142";"Solo Domination PVP Weekend"
"71931413-0-143";"8 vs 8 Standard 10-49 - Group"
"71931413-0-144";"8 vs 8 Standard - Solo"
"71931413-0-145";"8 vs 8 Standard 10-49 -  Solo"
"71931413-0-146";"4 vs 4 Competitive - Solo"
