"Location";"Source"
"79246725-0-1";"Dungeon DLC"
"79246725-0-2";"Costumes"
"79246725-0-3";"Non-Combat Pets"
"79246725-0-4";"Mounts"
"79246725-0-5";"Mementos"
"79246725-0-6";"Upgrade"
"79246725-0-8";"Assistants"
"79246725-0-9";"Hats"
"79246725-0-10";"Skins"
"79246725-0-11";"Polymorphs"
"79246725-0-12";"Personalities"
"79246725-0-13";"Appearance"
"79246725-0-14";"Hair Styles"
"79246725-0-15";"Facial Hair"
"79246725-0-16";"Body Markings"
"79246725-0-17";"Head Markings"
"79246725-0-18";"Major Adornments"
"79246725-0-19";"Minor Adornments"
"79246725-0-20";"Housing"
"79246725-0-21";"Staple Homes"
"79246725-0-22";"Classic Homes"
"79246725-0-23";"Notable Homes"
"79246725-0-24";"Furnishings"
"79246725-0-25";"Undaunted Trophies"
"79246725-0-26";"Stories"
"79246725-0-27";"Chapter"
"79246725-0-28";"Emotes"
"79246725-0-29";"Special"
"79246725-0-30";"Undaunted Busts"
"79246725-0-31";"Armor Styles"
"79246725-0-32";"Head"
"79246725-0-33";"Chest"
"79246725-0-34";"Legs"
"79246725-0-35";"Shoulders"
"79246725-0-36";"Feet"
"79246725-0-37";"Hands"
"79246725-0-38";"Waist"
"79246725-0-39";"One-Handed"
"79246725-0-40";"Two-Handed"
"79246725-0-41";"Staff"
"79246725-0-42";"Shield"
"79246725-0-43";"Bow"
"79246725-0-44";"General"
"79246725-0-45";"Storage"
"79246725-0-46";"Weapon Styles"
"79246725-0-47";"Zone DLC"
"79246725-0-49";"Fragments"
"79246725-0-50";"Dawnwood Indrik"
"79246725-0-51";"Luminous Indrik"
"79246725-0-52";"Onyx Indrik"
"79246725-0-53";"Pure-Snow Indrik"
"79246725-0-54";"Nascent Indrik"
"79246725-0-55";"Apple-Bobbing"
"79246725-0-56";"Bone Goliath"
"79246725-0-57";"Spectral Indrik"
"79246725-0-58";"Voriplasm Pet"
"79246725-0-59";"Wooden Grave-Stake Memento"
"79246725-0-62";"Sovereign Sow"
"79246725-0-64";"Icebreath Indrik"
"79246725-0-65";"Houseguests"
"79246725-0-66";"Tools"
"79246725-0-67";"Mossheart Indrik"
"79246725-0-68";"Cartographer Fragments"
"79246725-0-69";"Crimson Indrik"
"79246725-0-70";"Equines"
"79246725-0-71";"Felines"
"79246725-0-72";"Arthropods"
"79246725-0-73";"Bipedals"
"79246725-0-74";"Camelids"
"79246725-0-75";"Multi-Rider"
"79246725-0-76";"Daedric"
"79246725-0-77";"Flying Pets"
"79246725-0-78";"Exotic"
"79246725-0-79";"Domestic"
"79246725-0-80";"Inventory"
"79246725-0-81";"Canines"
"79246725-0-82";"Cervines"
"79246725-0-83";"Constructs"
"79246725-0-84";"Heavyweights"
"79246725-0-85";"Toys"
"79246725-0-86";"Ursines"
"79246725-0-87";"Unstable Morpholith"
"79246725-0-88";"Deadlands Scorcher"
"79246725-0-89";"Deadlands Firewalker"
"79246725-0-90";"Dagonic Quasigriff"
"79246725-0-91";"Allies"
"79246725-0-92";"Companions"
"79246725-0-94";"Doomchar Plateau"
"79246725-0-95";"Soulfire Dragon Illusion"
"79246725-0-96";"Scales of Akatosh"
"79246725-0-97";"Aurielic Quasigriff"
"79246725-0-98";"Daggerfall Paladin"
"79246725-0-99";"Patrons"
"79246725-0-100";"Serpentes"
"79246725-0-101";"Sacred Hourglass of Alkosh"
"79246725-0-102";"Sorcerer-King Orgnum Deck"
"79246725-0-103";"Ansei Frandar Hunding Deck"
"79246725-0-104";"Customized Actions"
"79246725-0-105";"Plant Collecting"
"79246725-0-106";"Wood Cutting"
"79246725-0-107";"Rune Collecting"
"79246725-0-108";"Recalling"
"79246725-0-109";"Mining"
"79246725-0-110";"Fishing"
"79246725-0-111";"Passion Dancer Blossom"
"79246725-0-112";"Passion's Muse"
"79246725-0-113";"Druid King Deck"
"79246725-0-114";"Meadowbreeze Memories"
"79246725-0-115";"Passion Dancer Garment"
"79246725-0-116";"Almalexia Deck"
"79246725-0-117";"Hoardhunter Ursauk"
"79246725-0-119";"Molag Bal Illusion Imp"
"79246725-0-120";"Planemeld's Master"
"79246725-0-121";"Hermaeus Mora Deck"
"79246725-0-122";"Master of Schemes"
"79246725-0-123";"Skill Styles"
"79246725-0-124";"Anchorborn Welwa"
"79246725-0-125";"Haven of the Five Companions"
"79246725-0-126";"Saint Alessia Deck"
"79246725-0-128";"Elephants"
"79246725-0-129";"Stonewisp of Truth and Law"
"79246725-0-130";"Logical Rune Extraction"
"79246725-0-133";"Robes of Truth and Law"
