"Location";"Source"
"78205445-0-1";"Hello."
"78205445-1-1";"Goodbye."
"78205445-2-1";"Heal me."
"78205445-3-1";"I am low on Magicka."
"78205445-4-1";"I am low on Stamina."
"78205445-5-1";"No."
"78205445-6-1";"Yes."
"78205445-7-1";"Would you like to join a group?"
"78205445-8-1";"Would you like to trade?"
"78205445-9-1";"Spread out."
"78205445-10-1";"Get close to one another."
"78205445-11-1";"Attack the boss."
"78205445-12-1";"Handle the adds."
"78205445-13-1";"Synergy ability is cast."
"78205445-14-1";"Move away from me."
"78205445-15-1";"Is everyone ready?"
"78205445-16-1";"I am pulling."
"78205445-17-1";"Tank and taunt the boss."
"78205445-18-1";"Ignore the adds."
"78205445-19-1";"I'm sorry about that."
"78205445-20-1";"Good job, everyone."
"78205445-21-1";"That's right, I'm pretty amazing."
"78205445-22-1";"Thank you."
