"Location";"Source"
"139475237-0-1";"Set fire with torch"
"139475237-0-2";"Use wand"
"139475237-0-3";"Whistle"
"139475237-0-4";"Blow horn"
"139475237-0-5";"Play lute"
"139475237-0-6";"Play flute"
"139475237-0-7";"Play drum"
"139475237-0-9";"Drinking from flagon"
"139475237-0-11";"Eat bread quickly"
"139475237-0-13";"Read book"
"139475237-0-15";"Drink potion"
"139475237-0-20";"Angry"
"139475237-0-21";"Applaud"
"139475237-0-22";"Approve"
"139475237-0-23";"Arms crossed"
"139475237-0-24";"Beckon"
"139475237-0-25";"Come here"
"139475237-0-26";"Beckon"
"139475237-0-27";"Plead"
"139475237-0-28";"Bless"
"139475237-0-29";"Blow Kiss"
"139475237-0-30";"Shout"
"139475237-0-31";"Booing"
"139475237-0-32";"Bow"
"139475237-0-33";"Cheer"
"139475237-0-34";"Fistpump"
"139475237-0-35";"Cower"
"139475237-0-36";"Cuckoo"
"139475237-0-37";"Disapprove"
"139475237-0-38";"Disgust"
"139475237-0-39";"Downcast"
"139475237-0-40";"Exasperated"
"139475237-0-41";"Facepalm"
"139475237-0-42";"Follow me"
"139475237-0-43";"Give"
"139475237-0-44";"Take"
"139475237-0-45";"Stop"
"139475237-0-46";"Hands on hips"
"139475237-0-47";"Hand to heart"
"139475237-0-48";"Scratch head"
"139475237-0-49";"Laugh"
"139475237-0-50";"Yes"
"139475237-0-51";"No"
"139475237-0-52";"Pay me"
"139475237-0-53";"Point forward"
"139475237-0-54";"Point behind"
"139475237-0-55";"Point down"
"139475237-0-56";"Point left"
"139475237-0-57";"Point right"
"139475237-0-58";"Point to self"
"139475237-0-59";"Poke"
"139475237-0-60";"Pray"
"139475237-0-61";"Push"
"139475237-0-62";"Rub hands"
"139475237-0-63";"Rude gesture"
"139475237-0-64";"Salute 1"
"139475237-0-65";"Salute 2"
"139475237-0-66";"Salute 3"
"139475237-0-67";"Salute Loop 1"
"139475237-0-68";"Salute Loop 2"
"139475237-0-69";"Salute Loop 3"
"139475237-0-70";"Shake fist"
"139475237-0-71";"Scared"
"139475237-0-72";"Shiver cold"
"139475237-0-73";"Shush"
"139475237-0-74";"Welcome"
"139475237-0-75";"Surprised"
"139475237-0-76";"Threaten"
"139475237-0-77";"Thumbs down"
"139475237-0-78";"Waving"
"139475237-0-79";"Weep"
"139475237-0-80";"Dance"
"139475237-0-82";"Dismiss 1"
"139475237-0-83";"Dismiss 2"
"139475237-0-84";"Dismiss 3"
"139475237-0-85";"Beg"
"139475237-0-86";"Nod head"
"139475237-0-87";"Brush off shoulder"
"139475237-0-88";"Dance drunk"
"139475237-0-89";"Dust off"
"139475237-0-95";"Shrug"
"139475237-0-96";"Preening"
"139475237-0-97";"Head scratch"
"139475237-0-98";"Jumping jacks"
"139475237-0-99";"Push-ups strong"
"139475237-0-100";"Push-ups weak"
"139475237-0-101";"You"
"139475237-0-102";"Knock on door"
"139475237-0-103";"Pour"
"139475237-0-104";"Sickened"
"139475237-0-105";"Stretch"
"139475237-0-106";"Tilt head"
"139475237-0-107";"Wag finger"
"139475237-0-108";"Whisper"
"139475237-0-109";"Wipe brow"
"139475237-0-110";"Yawn"
"139475237-0-117";"Celebration"
"139475237-0-119";"Ritual"
"139475237-0-120";"Sit ground"
"139475237-0-121";"Sit chair"
"139475237-0-122";"Crouch"
"139475237-0-123";"Kneel"
"139475237-0-124";"Humble"
"139475237-0-125";"Kneel praying"
"139475237-0-126";"Beggar"
"139475237-0-127";"Shield eyes"
"139475237-0-128";"[Crafting] Weapons"
"139475237-0-129";"[Crafting] Alchemist"
"139475237-0-130";"Stir Bowl"
"139475237-0-131";"Craft enchant"
"139475237-0-132";"Touch"
"139475237-0-133";"Kick"
"139475237-0-134";"Search"
"139475237-0-135";"Thank You"
"139475237-0-136";"Hammer crate"
"139475237-0-137";"[Crafting] Armor"
"139475237-0-140";"Situps"
"139475237-0-141";"Breathless"
"139475237-0-142";"Play dead"
"139475237-0-143";"Sleep side"
"139475237-0-144";"Over here"
"139475237-0-145";"Sleep back"
"139475237-0-146";"Sit ground 2"
"139475237-0-147";"Sit ground 3"
"139475237-0-148";"Sit ground 4"
"139475237-0-149";"Sit ground 5"
"139475237-0-150";"Sit ground 6"
"139475237-0-151";"Point upward"
"139475237-0-152";"Write"
"139475237-0-153";"Huh"
"139475237-0-154";"Hammer wall"
"139475237-0-155";"Hammer kneel"
"139475237-0-156";"Thumbs up"
"139475237-0-157";"Curtsey"
"139475237-0-158";"Wall lean (side)"
"139475237-0-159";"Wall lean (back)"
"139475237-0-160";"Sigh"
"139475237-0-161";"Taunt"
"139475237-0-162";"Greet"
"139475237-0-163";"Hail"
"139475237-0-164";"Hello"
