"Location";"Source"
"62156964-0-94";"Your current keybindings can be found in the subsection of the Controls Menu entitled ""Keybindings."" To access this menu, press <<1>> to open your System Menu, then select Controls Menu and click on ""Keybindings."" \n\nAny Keybinding can be changed by clicking on the ""Primary Bind"" or ""Secondary Bind"" option and selecting a new key to bind."
"62156964-0-95";"The Player Menu is located above the Character Windows. To enter Character Windows mode, press the <<1>> key.\n\nThe Player Menu houses the following submenus:\n\n• Crown Store\n• Crown Crates\n• Inventory\n• Character\n• Skills\n• Champion\n• Journal\n• Collections\n• Map\n• Group\n• Friends\n• Guilds\n• Alliance War\n• Mail\n• Notifications \n• Help\n\nAs you expand each submenu, additional submenus will appear. Exploring all of the menus and submenus will reveal a variety of options and game system mechanics."
"62156964-0-96";"There are many objects and people in the world of Tamriel  that you can interact with.  While in the In-Game View mode, when you approach such an object or person and aim your targeting reticule at it, an interact prompt will appear.  Simply press <<1>> to interact with it."
"62156964-0-97";"To interact with other players in the world, aim your targeting reticule at them and hold down the <<1>> key.  This will bring up a radial menu of interact options.  Move your mouse to the option you wish to use and release the <<1>> key to commit to your selection."
"62156964-0-98";"The Chat Window is your tool to communicate with other players in The Elder Scrolls Online universe. By default this window is located on the lower left hand side of the In-Game View. Pressing the <<1>> key will place your cursor on the text line of the chat panel, allowing you to enter the text or command you wish to execute. \n\nCommands are always prefaced with a ""/""."
"62156964-0-99";"To send a tell to a specific person using their character's name, type ""/t character's full name,"" followed by the text you wish to send.  \n\nTo send a whisper to a specific person using their character's name, type ""/w character's full name,"" followed by the text you wish to send."
"62156964-0-100";"The Chat Window has many customization features. To access these features click the small gear icon in the top right corner of the Chat Window. From here you can add custom filters and channels to your current tab via the ""Options"" menu, or create a new tab with custom filters and channels via the ""New Tab"" menu."
"62156964-0-101";"To move your character around the world use the <<1>> <<2>> <<3>> and <<4>> keys while in the In-Game View mode. \n\nYou can change the direction in which your character is moving by sliding the mouse to the left or to the right. \n\nPress and hold the <<5>> key to make your character sprint. Sprinting will consume your character's Stamina. When your Stamina is fully drained you will automatically stop sprinting."
"62156964-0-102";"Pressing the <<1>> key will make your character crouch and sneak."
"62156964-0-103";"You can change your character's perspective by simply scrolling your mouse wheel forward and backward. To access the first person perspective scroll your mouse wheel all the way forward or press <<1>>. Scrolling backward or pressing <<1>> again will allow you to access an adjustable third person perspective. \n\nYou can pan your camera to the left and right by sliding your mouse to the left and to the right. You can tilt your camera to look up and down by sliding the mouse forward and backward."
"62156964-0-104";"As you adventure in Tamriel your character will acquire experience by exploring, killing monsters, and completing quests."
"62156964-0-105";"The Stats Menu gives you the ability to customize and view your character's Health, Magicka, and Stamina attributes. \n\nWhen you have an Attribute Point available to spend, press the <<1>> key to access the Stats Menu. When you decide which attribute you wish to improve, press the plus symbol beneath that attribute. When you are finished, press the <<2>> key to commit the point."
"62156964-0-106";"The Skills Menu gives you the ability to customize and view your character's progression in the various skill lines available to you. \n\nThese skill lines are listed under various categories displayed on the left side of the Skills Menu.  Select one of these skill lines to reveal the abilities contained within it."
"62156964-0-107";"There are many skill lines available based on your character's class, racial background, equipping weapons or armor, and organizations encountered while adventuring. Most skill lines gain ranks when you have their skills slotted in a weapon set and you gain experience. The more skills slotted in a weapon set from a single skill line, the faster all those skills gain ranks. \nOther skill lines improve through specific actions taken by your character:"
"62156964-0-108";"Throughout your adventures in Tamriel your character will have access to a wide variety of weapons and armor. Your character can gain equipment by looting dead monsters, finding treasure chests, crafting, and completing quests. Gain rare equipment called set pieces by defeating world bosses, completing quest lines, and adventuring in delves, public dungeons, and group dungeons."
"62156964-0-109";"When evaluating weapons, the base stat is Damage. Weapons with a higher Damage stat will deliver a larger amount of Base Damage to enemies. Some weapons have Enchantment, Trait, or Set Bonuses that further increase their effectiveness in battle and grant your character special bonuses while equipped. \n\nWeapons with enchantments hold a charge that depletes with use and must be replenished using a Soul Gem."
"62156964-0-110";"When evaluating armor, the base stat is Armor. Armor with a higher Armor Stat will provide more protection and better damage mitigation against physical attacks. Some armor has Enchantment, Trait, and Set Bonuses that further increase their effectiveness in battle and grant your character special bonuses while that armor type is equipped. \n\nEquipping and using armor will increase your skill with that armor type over time, unlocking new abilities that can be used when that armor type is equipped."
"62156964-0-111";"Consumables, or single-use items, are potions, food and drink that can be found, purchased or crafted. \n\n  • Potions provide a quick boost in combat effectiveness\n  •	Food and Drink provide a longer lasting, but often more subtle effect"
"62156964-0-112";"Consumable items can be used during combat via the Quickslot Menu.\n\nTo load inventory items into the Quickslot Menu press the <<1>> key to open your inventory, then click the ""Quickslots"" button in the top right corner. Any slottable items, mementos, emotes, allies, or tools that are currently in your inventory will appear. Click and drag an item to the Quickslot wheel in the middle of the screen to load it to a Quickslot. Additionally, mementos, allies, tools, and emotes can all be slotted to their own quickselect wheels via their respective categories in the Collections menu."
"62156964-0-113";"While in the In-Game View mode you can select any item previously loaded into a Quickslot Wheel by pressing and holding the <<1>> key and using <<2>> and <<3>> to select the desired Quickslot Wheel and mousing over you selection. When you release the <<1>> key, your selection will be available for quick use in combat by pressing the <<1>> key.\n\nThe quickselect wheel can also be toggled on and off with the Togglable Quickwheels option selected. This setting can be found in Settings->Accessibility->Togglable Quickwheels. With this option on, you select items on the quickwheel by pressing a hotkey instead of hovering the desired item. Once selected, the item can be used in combat with <<1>>."
"62156964-0-114";"Your characters will pick up a variety of items as you adventure throughout Tamriel. These items will be placed in your character's Inventory. To view your current character's Inventory, press the <<1>> key.\n\nThe icons at the top of the open Inventory window are filters that will assist you in finding and sorting through large inventories.  Clicking an icon for a specific type of inventory—Weapons, Apparel, Consumables, etc.—will filter out all but the selected item type."
"62156964-0-115";"When your inventory is full you have several options:\n\nYou can add additional inventory slots by purchasing bag upgrades from merchants found in large cities and some towns.\n\nYou can sell the items to merchants in large cities and some towns.\n\nYou can destroy items to make room for something valuable you just found.\n\nYou can acquire ESO Plus to gain access to the Craft Bag, which stores a nearly unlimited amount of crafting materials."
