"Location";"Source"
"228378404-0-70";"Hand-cured in the Kwama Mines of Senie, these leggings are extremely rugged."
"228378404-0-144";"These leggings are often issued to the newest members of the Mages Guild."
"228378404-0-148";"The soles of these sabatons were magically hardened."
"228378404-0-219";"The intricate weave used in these gloves imbues the wearer with magical potency."
"228378404-0-317";"These heavy boots were awarded by Dame Clarique of the Lion Guard for assisting with the rescue of Eagle's Brook."
"228378404-0-471";"This shield was awarded for discovering Faolchu's weakness by visiting the past."
"228378404-0-479";"These light leggings were awarded for saving the prized pig Glutton in Daggerfall."
"228378404-0-521";"Ten of these items can be refined to make sanded oak."
"228378404-0-533";"An ingredient for crafting wooden weapons and shields."
"228378404-0-685";"For purging the Midnight Talisman and restoring its power, mage Gabrielle Benele awarded this healing staff."
"228378404-0-793";"Ten of these items can be refined to make rawhide."
"228378404-0-794";"An ingredient for crafting clothing."
"228378404-0-800";"Ten of these items can be refined to make superb hide."
"228378404-0-802";"Ten of these items can be refined to make sanded maple."
"228378404-0-803";"An ingredient for crafting wooden weapons and shields."
"228378404-0-808";"Ten of these items can be refined to make iron ingots."
"228378404-0-810";"Can be used to enhance weapons."
"228378404-0-811";"An ingredient for crafting clothing."
"228378404-0-812";"Ten of these items can be refined to make jute."
"228378404-0-813";"Can be used to enhance weapons."
"228378404-0-818";"Ten of these items can be refined to make sanded birch."
"228378404-0-852";"For destroying the Corruption of the Tree and restoring the Wyrd Tree, Wyress Gwen bestowed this powerful staff."
"228378404-0-883";"An Ingredient for crafting level 3 potions"
"228378404-0-1084";"These heavy gloves were awarded for rescuing the Lion Guard scouts from Dominion forces at Farwatch Tower."
"228378404-0-1088";"This medium armor was awarded for defeating the Red Rook Bandits' leader, Sternis Gelves, at Crosswych."
"228378404-0-1092";"For helping the spirits of Westtry, the sword of Captain of the Guard Rosalind Milielle was awarded."
"228378404-0-1094";"These heavy leggings were awarded for helping the Lion Guard repel a Dominion attack at Farwatch Tower."
"228378404-0-1096";"The ghost of Richard Dusant awarded this ancient blade for discovering the treasure of Dresan Keep."
"228378404-0-1098";"Guy LeBlanc awarded this light footwear for saving his sister and the other women from the Bloodthorn cultists in Hag Fen."
"228378404-0-1102";"Lady Eloise awarded this pendant for recovering her lockbox from the Red Rook Bandits."
"228378404-0-1108";"Gloria Fausta bestowed this weapon for helping her deal with Duke Sebastien and the werewolves of Aldcroft."
"228378404-0-1115";"A well-sewn embroidered vest, perfect for business dealings in Saintsport."
"228378404-0-1116";"For defeating the Hagraven Mother Murk in the Hag Fens, this gnarled staff was awarded."
"228378404-0-1118";"This fashionable light armor was awarded for reuniting Odei with Dame Veronica at Cambray Pass"
"228378404-0-1119";"Captain Kaleen gave you a cut of her profits, including this armor, upon reaching Betnikh."
"228378404-0-1120";"This heavy belt was awarded for rescuing Lion Guard soldiers from the labyrinthine catacombs of Cath Bedraud."
"228378404-0-1121";"Alexia Dencent bestowed this ring for aiding her outside Aldcroft."
"228378404-0-1122";"This medium belt was bestowed for bringing the Red Rook Bandits' plans to the Daggerfall Guard near Noellaume Manor."
"228378404-0-1123";"This medium headgear was awarded for returning a journal found in the Mines of Khuras to Odette Vinielle in Glenumbra Moors."
"228378404-0-1124";"For bringing proof of the Red Rook Bandits collaborating with the Bloodthorn cultists, you were given this battle staff."
"228378404-0-1127";"You received this helmet from General Gautier of the Lion Guard for assisting with the first push to retake Camlorn."
"228378404-0-1129";"This antique weapon was bestowed for aid given to the ancient lords and ladies entombed within the Burial Mounds."
"228378404-0-1131";"For aiding Lady Laurent and Stibbons at the Tomb of Lost Kings, this stylish headgear was awarded."
"228378404-0-1133";"This weapon was awarded for setting the elemental guardians free from Angof's imprisoning spell."
"228378404-0-1143";"A distinctive weapon awarded by King Casimir for stopping the Bloodthorn assassins in Daggerfall."
"228378404-0-1154";"This weapon was awarded for finding Recruit Gorak and helping him complete his mission in the swamps outside Aldcroft."
"228378404-0-1160";"Captain Farlivere awarded this medium armor for rescuing the noble hostages from the Red Rook Bandits."
"228378404-0-1166";"These antique hand coverings were bestowed by the spirit of King Deleyn for returning the stolen regalia to the Burial Mounds."
"228378404-0-1167";"For rescuing the captive miners in Crosswych, Tamien Sellan awarded this two-handed mace."
"228378404-0-1168";"These medium hand coverings were awarded for summoning the elemental guardians for the wyresses of the Beldama Wyrd."
"228378404-0-1187";"An Ingredient for crafting level 10 potions"
"228378404-0-1258";"This amulet hums with restrained power."
"228378404-0-1373";"Metalsmiths from across the Summerset Isles collaborated to forge this chestpiece, a token of esteem directly from the Queen."
"228378404-0-1530";"This hood was woven with the finest silks of Vvardenfell."
"228378404-0-1662";"This helm glows with a pale yellow light. It was long ago worn by the powerful necromancer Telacar."
"228378404-0-1663";"The hollow reservoir within this dagger seems patterned after some kind of fang. It only stops dripping when sheathed."
"228378404-0-1664";"This cowl is difficult to see in poor light. It does not impede the wearer's field of view."
"228378404-0-1665";"This strange hammer has a peculiar, earthy scent. When wielded below ground, its bearer constantly salivates."
"228378404-0-1666";"This staff smolders brightly in the darkness. If kept alight for too long, the bearer begins to crave roasted acorns."
"228378404-0-1672";"This is all that remains of Rajhin's Mantle. Its curse-and much of its power-was burned away by the Orrery."
"228378404-0-1673";"There is a tiny etching of an ear on the back of this amulet. In dim light, the etching glows faintly."
"228378404-0-1674";"This sword emanates dark energy. When released, the hilt blackens the bearer's palms with greasy soot."
"228378404-0-1691";"These pauldrons change color in the light. The iridescent gleam is reminiscent of a magical portal."
"228378404-0-1693";"These boots are caked in layers of ancient mud. They are all that remains of a slave who upset his Ayleid master."
"228378404-0-1695";"These heavy gloves have a distinct alchemical smell. Dozens of acid spatters cover the metal."
"228378404-0-1697";"This plate armor was made by Wood Orc smiths. It is thick, heavy, and well-constructed."
"228378404-0-1698";"When clapped together, the sound made by these gloves is no louder than a whisper."
"228378404-0-1713";"These fine boots are much lighter than they appear. They keep the wearer's feet completely dry."
"228378404-0-1715";"Brauti Bloodshark's cutlass is razor sharp. Several splotchy stains mar the blade itself."
"228378404-0-1727";"This bow is as light as it is deadly. It was made from wood freely given by Brackenleaf himself."
"228378404-0-1729";"The small bones sewn into this armor strengthen it greatly. This does not restrict the movement of the wearer's arms."
"228378404-0-1730";"This peculiar crown looks too small to fit comfortably. When worn, the faint urge to dance is unrelenting."
"228378404-0-1731";"These gloves are well maintained, despite years of use. An advertisement for Redfur Trading Post is stitched within."
"228378404-0-1733";"This belt is warm to the touch. A secret compartment within appears large enough to hold three small vials."
"228378404-0-1734";"This distinctive but not unpleasant odor permeating this armor is said to repel fleshflies."
"228378404-0-1735";"These robes are remarkably thin. They seem to be made from some strange kind of silk."
"228378404-0-1742";"This ring is simple in its design. The wearer feels a distinct sense of calm and acceptance."
"228378404-0-1743";"Whatever is caked into the material will require powerful magic to remove."
"228378404-0-1744";"A small note within this worn belt reads: ""To Stibbons, for five years of entirely adequate service. —Laurent"""
"228378404-0-1749";"These slippers vibrate softly when near sources of running water."
"228378404-0-1758";"This belt twitches slightly when objects are thrown at its wearer."
"228378404-0-1759";"These immaculate pauldrons are of Ayleid design. Eminaire traded them to me for the fragments I brought her."
"228378404-0-1783";"This heavy breastplate is incredibly sturdy. Its simple construction shows the great skill of Barkbite smiths."
"228378404-0-1788";"This hammer is only heavy when sheathed. It crackles and seems to lose half its weight in the bearer's hand."
"228378404-0-1799";"This helm once belonged to General Endare. It bears the markings of a decorated Dominion general."
"228378404-0-2474";"These pauldrons were a gift to the hero who exposed Baron Sorick's nefarious plot in Dreughside."
