"Location";"Source"
"239939829-0-1";"LVL 1 Basic Template DO NOT DE"
"239939829-0-2";"LVL 2 Basic Template DO NOT DE"
"239939829-0-3";"LVL 3 Basic Template DO NOT DE"
"239939829-0-4";"LVL 4 Basic Template DO NOT DE"
"239939829-0-5";"LVL 5 Basic Template DO NOT DE"
"239939829-0-6";"LVL 6 Basic Template DO NOT DE"
"239939829-0-7";"LVL 7 Basic Template DO NOT DE"
"239939829-0-8";"LVL 8 Basic Template DO NOT DE"
"239939829-0-9";"LVL 9 Basic Template DO NOT DE"
"239939829-0-10";"LVL 10 Basic Template DO NOT D"
"239939829-0-11";"LVL 11 Basic Template DO NOT D"
"239939829-0-12";"LVL 12 Basic Template DO NOT D"
"239939829-0-13";"LVL 13 Basic Template DO NOT D"
"239939829-0-14";"LVL 14 Basic Template DO NOT D"
"239939829-0-15";"LVL 15 Basic Template DO NOT D"
"239939829-0-16";"LVL 16 Basic Template DO NOT D"
"239939829-0-17";"LVL 17 Basic Template DO NOT D"
"239939829-0-18";"LVL 18 Basic Template DO NOT D"
"239939829-0-19";"LVL 19 Basic Template DO NOT D"
"239939829-0-20";"LVL 20 Basic Template DO NOT D"
"239939829-0-21";"LVL 21 Basic Template DO NOT D"
"239939829-0-22";"LVL 22 Basic Template DO NOT D"
"239939829-0-23";"LVL 23 Basic Template DO NOT D"
"239939829-0-24";"LVL 24 Basic Template DO NOT D"
"239939829-0-25";"LVL 25 Basic Template DO NOT D"
"239939829-0-26";"LVL 26 Basic Template DO NOT D"
"239939829-0-27";"LVL 27 Basic Template DO NOT D"
"239939829-0-28";"LVL 28 Basic Template DO NOT D"
"239939829-0-29";"LVL 29 Basic Template DO NOT D"
"239939829-0-30";"LVL 30 Basic Template DO NOT D"
"239939829-0-31";"LVL 31 Basic Template DO NOT D"
"239939829-0-32";"LVL 32 Basic Template DO NOT D"
"239939829-0-33";"LVL 33 Basic Template DO NOT D"
"239939829-0-34";"LVL 34 Basic Template DO NOT D"
"239939829-0-35";"LVL 35 Basic Template DO NOT D"
"239939829-0-36";"LVL 36 Basic Template DO NOT D"
"239939829-0-37";"LVL 37 Basic Template DO NOT D"
"239939829-0-38";"LVL 38 Basic Template DO NOT D"
"239939829-0-39";"LVL 39 Basic Template DO NOT D"
"239939829-0-40";"LVL 40 Basic Template DO NOT D"
"239939829-0-41";"LVL 41 Basic Template DO NOT D"
"239939829-0-42";"LVL 42 Basic Template DO NOT D"
"239939829-0-43";"LVL 43 Basic Template DO NOT D"
"239939829-0-44";"LVL 44 Basic Template DO NOT D"
"239939829-0-45";"LVL 45 Basic Template DO NOT D"
"239939829-0-46";"LVL 46 Basic Template DO NOT D"
"239939829-0-47";"LVL 47 Basic Template DO NOT D"
"239939829-0-48";"LVL 48 Basic Template DO NOT D"
"239939829-0-49";"LVL 49 Basic Template DO NOT D"
"239939829-0-50";"LVL 50 Basic Template DO NOT D"
