"Location";"Source"
"265851556-0-30";"Gotta kill 'em all."
"265851556-0-41";"Jes of Wayrest told me a shipment of weapons he sent to Eagle's Watch was taken by who bandits who prey on travelers near Camlorn. Jes doesn't want his weapons in the hands of these villains."
"265851556-0-45";"Katarin delivered Ranser's murder weapon to Countess Virolynn in Aldcroft manor."
"265851556-0-51";"Countess Virolynn believes Gargast is bound for a town called Crosswych in Dwynnen.  Who ever he reports to, likely tied to this Shourded Thone, wait in Crosswych."
"265851556-0-53";"Oron awaits word from High King Fahara'jad as how to proceed with King Sebastien.  While he waits he asked me to ask Sebastien about the Shrouded Throne."
"265851556-0-56";"Abelard Yves has asked me to look into the issue of spirits who are haunting the roads outside Camlorn and disrupting trade. Camlorn is a big city, but the townspeople should be able to point me in the right direction."
"265851556-0-61";"Roche suggested I hurry to find the courier, as the Spriggans are exceptionally dangerous."
"265851556-0-67";"Baron Winoc tells me that Camlorn is in an uneasy state of truce between his Hands of Northmoor and the Magis Order. He is unsure where public opinion lies, and is too high-profile to ask around himself. He's asked me to ask around for him."
"265851556-0-73";"The lumberjacks are fine for now, but many of their tools were damaged."
"265851556-0-78";"Lord Drugo has requested that I travel to Camlorn to warn Lord Sebastien of a possible assassination in his court."
"265851556-0-79";"There's been a murder in Camlorn. Someone named Ranser was killed, and because a neutral party is hard to find, they've asked me to investigate."
"265851556-0-80";"Tarrant Circe, a local farmer, is having a bad year. His crops are failing and he can't figure out why. He thinks he may be the victim of sabotage from a neighboring farmer."
"265851556-0-105";"While detouring through the swamp, the Bagot family was attacked by a powerful Bog Lurker. Their daughter Isabelle went missing in the chaos. Tristan, wounded, limped to the caravan to find help, while his wife, Aurore, left to look for Isabelle."
"265851556-0-123";"Dr. Holcombe has asked me to find clues to the source of the werewolf attack on Northmoor. I should return to him once I have gathered enough information."
"265851556-0-142";"There appears to be more to the Bloody Eye then it seems. Their leader keeps speaking of the battle against the flesh and the spirit, as if two different sources of a fight. I must find out what their true purpose is in order to get their assistance."
"265851556-0-143";"I have simply sampled a taste of the spirit world known as the Veil as it seems I would be set to return on a journey into the darkness. Before I enter this realm, I must find what I must do in order to succeed in my goals."
"265851556-0-153";"Caldrun has tasked me with destroying the abomination that is Gargast. I must track him down and rid the world of him"
"265851556-0-157";"Brennoc has asked me to speak to Inquisitor Roche about a troublesome villager."
"265851556-0-171";"I've agreed to help Oron, High King Fahara'jad's emissary, prove King Sebastien is innocent of Ranser's murder. I'm to work with High Priest Canning of the Order of Arkay to summon Ranser's spirit, so Ranser's shade can name his killer."
"265851556-0-180";"High Priest Canning is almost ready to complete the ceremony to summon Ranser's spirit. I must be ready for whatever comes next."
"265851556-0-192";"I found a body weighted with heavy rocks in the sea beneath Camlorn's docks. I've decided to investigate the murder."
