"Location";"Source"
"116521668-0-62";"You've retrieved the crates, I trust? The Red Rook bandits are not to be trifled with - and their leader is a lunatic. \n\nI'm glad to see you returned safely, with my merchandise. You've saved many travelers, my friend."
"116521668-0-72";"You would like to speak to Countess Virolynn?  Should I allow any vagrant to bother the Countess?\n\nCome back tomorrow."
"116521668-0-84";"I am pleased to see you alive and well, your travels have been quite dangerous as I have heard.\n\nOur mystery will soon conclude, yet I fear what we are going to uncover by finding the murderer will endanger us all..."
"116521668-0-86";"Vincintian sent you to me? Well. I suppose we must all make due with what we have."
"116521668-0-87";"Welcome back to Aldcroft, my friend."
"116521668-0-107";"It seems fewer people than I'd hoped know of our cause. We have a lot of work to do to spread the word. It heartens me to know that those who know of our cause are mostly supportive, though."
"116521668-0-113";"I think we can spare the men for that. Thank you for bringing this to my attention."
"116521668-0-123";"Yes, I am Oron Nassir, investigator for the Fahara'jad, ruler of the Nine Crowns. Although the missive is a bit late, I could use your help..."
"116521668-0-155";"Welcome back to Aldcroft.  There was no pause to our werewolf troubles.  Perhaps the Magis Order will track down your Chamberlain's associates and halt this war."
"116521668-0-159";"I see my husband is safe... I worried greatly for him with the wound he took to his leg. We are all safe now, thanks in no small part to your efforts. Please, take this as a gesture of our gratitude."
"116521668-0-184";"Very good. Give me a moment to triangulate thier location based on the information you have provided me."
"116521668-0-196";"This is grave news, but will stop us finding the weapon. Before his unclean spirit departs fully from this world, I think we can get the information we seek from it.\n\nFirst, let me reward you for your efforts."
"116521668-0-215";"Thank you for helping return my men. Here is a token of my graditude."
"116521668-0-231";"You have seen but a glimpse of the Veil, but you've returned to us mostly unharmed. That alone is an accomplishment most cannot speak of.\n\nI apologize for the suddenness of that. We had to test you to see if your body would withstand the entering."
"116521668-0-232";"One final word of advice... hero. \n\nFor every statue you strike, it will cry out as if a living, breathing creature. Any who are near will rush to it's aid, attempting to stop its destruction. \n\nRemember this, though I doubt it help.\n\nSly is waiting."
"116521668-0-247";"It brings me joy to hear the traitor is dead. I must remain at Virolynn's side, but you should go north to the town of Crosswych in Dwynnen to see if they can shed any light on the Shrouded Throne. See Warden Godwin, he is a good and loyal man."
"116521668-0-253";"Brennoc sent you to me, did he?  Good, I may have use of you..."
"116521668-0-275";"With this Chalice, and the power in the Soulstone of Brall, I believe my invocations may at last reach Ranser's spirit, wherever it may be. I must prepare myself. You should as well. When you feel ready, return to me and we shall begin."
"116521668-0-284";"Our true enemy has revealed himself - some thrall of the Daedra, no doubt. I am unhurt, but his spells weakened me. Ranser's body is gone! \n\nWorse, the ritual has gone awry - angry spirits roam Camlorn, and I am too weak to face them alone!"
"116521668-0-295";"They chose to desecrate the Direnni, this was their lot. Perhaps now they'll leave it be.  As thanks, let me fuse the souls harvested in Crystalwan with an item you may find useful..."
"116521668-0-305";"My soldiers are stalwart, yet the enemy is formidable, guided by unseen hands."
"116521668-0-306";"My soldiers fight with renewed vigor - you have turned the tide, champion. Thanks to you, we will hold the Redoubt - no matter the cost! Your efforts have saved Camlorn."
"116521668-0-318";"Well done. The lake will be cleansed in a matter of days - my alchemy is beyond reproach. We have worked well together."
"116521668-0-340";"The dead will rest peacefully, thanks to you. We Gravebinders thank you for your help."
"116521668-0-345";"It is clear to me that we are in over our heads. I urge you to flee, hero, unless you can bring enough force to bear to take on that monster in its own lair."
"116521668-0-523";"Destroying those Undead Knights will help out greatly."
"116521668-0-543";"It's all here!  I was worried all of the research we completed would be lost.  The death that happened here won't be in vain."
"116521668-0-544";"Your deeds are not going unnoticed.  You have been a brave soul to battle this evil."
"116521668-0-556";"Well met, noble Numinous! May Xarxes, God of Ancestry and Secrets, commemorate you! In this hour the Altmer need your aid."
"116521668-0-557";"You've made me soo happy! Thank you so much for finding him."
"116521668-0-569";"HAHAHHA!!  You've made a wise decision.  As promised, here's your reward.  I hope you enjoy it.... MWHAHAH"
"116521668-0-570";"Praise the Divines!  You've returned... and with the tome! I can feel its magic! You have my eternal graditude adventurer - I promise to use this to cure all of Tamriel's ills."
"116521668-0-575";"Thanks to your help, we have vanquished the major threat coming from within the keep and will surely win this fight after all."
"116521668-0-576";"So my fears were true. Well, you did your best. Thank you for finding my men, I will let thier families know that they died defending our lands."
"116521668-0-577";"Yes! This is exactly the component I've been needing. Thank you."
"116521668-0-580";"You've done it. I heard his pleas from here. Now, he troubles no one. Let us away from this place, and let the Dark Brotherhood's name become the stuff of nightmares for those who would follow Blackmoore's path."
"116521668-0-582";"His Captain of the Guard was a werewolf? I knew Blackmoore was brazen, but that goes farther than I thought even he dared. Good work. Should anyone try to make the Baron seem a victim, this information will remove any question of his guilt."
"116521668-0-583";"That monster practiced necromancy? The Baron's death is more than just a boon for us - the Nine would smile on even us for our actions today. Rest easy tonight, for you have done work that even priests would approve of."
"116521668-0-632";"Sir Hughes may live, but he will never stand in my court again. \n\nI hereby strip him of his knighthood. I exile him from Alcaire. He may never return, upon penalty of death. He faces a kinder fate than the one that befell my wife."
"116521668-0-676";"Is that so? \n\nHunh. We'll see. Tell you what: I've got a task that needs doing, but it might get ugly. Take care of it for me, and you're in."
"116521668-0-708";"A Duskstone? Fascinating. I've heard of them but never seen one. It's said that Azura once used a Duskstone to break the barrier between day and night.\n\nMaybe it can also penetrate the barrier between waking and sleeping."
"116521668-0-711";"We were in pain. Your kindness saved us from a tormented existence.\n\nI sent my husband to Camp Tamrith. If you happen to meet him, tell him what happened here. Tell him not to return. Let Crestshade be forgotten."
"116521668-0-769";"Bah! Are you always so damn noble? You need to lighten up, my friend. \n\nPerhaps this will lighten your spirits. It's a small token of my appreciation, but one I hope will serve you as you have served me. You're a hero … and now, a friend too."
"116521668-0-818";"I did? That's worse than I thought then. I had absolutely no control over myself whatsoever … or was that even me?\n\nI'm sorry. I'm not used to being … compromised like this. But that only doubles my debt to you."
"116521668-0-877";"<Fadeel hesitates for a moment and then turns to go.>"
"116521668-0-934";"As you can see, your deeds  precede you. The Kinlords and Kinladies sent Emissaries to pledge their support.\n\nIt has not been easy for me to steer this course. I am grateful for all you have done on my behalf, <<1>>."
"116521668-0-935";"As you can see, your deeds  precede you. The Kinlords and Kinladies sent Emissaries to pledge their support.\n\nIt has not been easy for me to steer this course. I am grateful for all you have done on my behalf, <<1>>."
"116521668-0-936";"As you can see, your deeds  precede you. The Kinlords and Kinladies sent Emissaries to pledge their support.\n\nIt has not been easy for me to steer this course. I am grateful for all you have done on my behalf, <<1>>."
"116521668-0-961";"I'm just hoping there was only one ship that crashed on the rocks. \n\nI could lose my job over this. If anyone asks, I hope you'll tell them it wasn't my fault."
"116521668-0-963";"As I thought... the Blight did not spare our brethren at the fort.\n\nAs for you, I see you have returned uninfected. I know not what magic keeps you free of the Blight, but you have proven your claim of immunity."
"116521668-0-969";"Indeed. Taking up arms against our fellow knights is something I know none of us wishes to do, but Sir Croix has forced this upon us.\n\nThis is unpleasant business, but let's get on with it."
"116521668-0-970";"Indeed. With Sir Croix slain, I am assuming command of Firebrand Keep for now.\n\nNeedless to say, preparations to march to Alcaire Castle have been called off."
"116521668-0-1263";"Yes, and I share her concerns about both Camlorn and Aldcroft. We must deal with these werewolves once and for all. \n\nIn fact, I hope to involve you in that."
"116521668-0-1264";"That irascible cad! I should have known better than to trust a common thief. Double, he says! It seems obvious to me now that he and his Red Rooks have absolutely no intention of dealing in good faith.\n\nIt's time to take a different tack."
"116521668-0-1380";"What fine samples of the herb these are!  It's amazing what will flourish in times of adversity, is it not?  \n\nThank you so much for these."
"116521668-0-1418";"Great work tracking down the spy! If he had managed to report it could have put my men in serious jeopardy."
"116521668-0-1599";"That stubborn fool! At least Normar has finally found proof for his wild claims of necromancy."
"116521668-0-1607";"Praise Vivec! Thank you for releasing me. I'll run right to him and explain.\n\nBy the way, I have an amazing idea for a spell that makes everyone else around you smell better. It will change everything!"
"116521668-0-1660";"Aha! Good work! Generations of orcs will admire what you've helped create.\n\nI've heard more good news as well. General Godrun said there's another battle coming. Bring it on, I say!"
"116521668-0-1665";"I-I don't know. When he heard the cavern collapse, he declared 'mission accomplished' for the Ironhand Ogres. \n\nBut then he ordered me to muster the troops and prepare to march on Wayrest!"
"116521668-0-1711";"This is good. Relieves Dro-Dara greatly. Many years we traveled together and many years we worked to make this plantation profitable. \n\nDro-Dara can abandon plantation. Good friends, he cannot."
"116521668-0-1712";"Oh Breloth, my love! Do you see what we have for you? She would've loved this.\n\nFlowers, wine, food … everything will be perfect."
"116521668-0-1718";"We all owe you a debt of gratitude for freeing us. \n\nWe'll be safe for a while, but life won't really return to normal until someone drives out those mercenaries."
"116521668-0-1771";"Ha! There won't be an 'attack.' I don't have the soldiers to spare.\n\nAbbot Durak says you're a champion though, and I trust him. I believe you can do this on your own."
"116521668-0-1818";"That's good, very good. Not such a rotting waste now, are ya? I promised you gold and here it is."
"116521668-0-1828";"I'm not hurt, but I'd be dead without you. The dreugh were keeping us for food and feeding us to their young!\n\nThe little ones would gnaw through the mud and … it doesn't matter now. I'm going to find whoever's responsible for this."
"116521668-0-1833";"Thank the Three! All three of them! This wine is perfect for selling. To other people.\n\nYou are my new and bestest friend. If you ever have need of wine, remember my name—Drothan. The Winemaster."
"116521668-0-1873";"I knew you'd understand. Soon, the dreugh will clear these lowlifes out. Then I'll have my land back.\n\nHere, this ought to cover your trouble. As for Charnis, I'll deal with him."
"116521668-0-1874";"I suspected Baron Sorick from the start. Come, let's be on our way. Best we don't know too much about what happens next."
"116521668-0-1876";"He's still under a sleep spell.\n\nBut I've learned something. The Midnight Union wanted us to panic. The attack, the fires … they were just a diversion. While we were distracted, they entered the abbey and stole the Dream Shard."
"116521668-0-1887";"Thanks for pitching in. I think we've saved enough crops to make it through the winter.\n\nBut why did this happen? What's it all about?"
"116521668-0-1895";"You saw my dream. Clearly Vaermina's cult, the Supernal Dreamers, is behind this betrayal by the Midnight Union.\n\nThe outlaws of the Union took the Dream Shard, but I fear it's for Vaermina's evil purposes. We must recover it."
"116521668-0-1919";"Well done, and thanks for all the help!\n\nEr … the commander, here, would like to have a word with you."
"116521668-0-1930";"You found them!"
"116521668-0-1935";"Well done! You accomplished what we couldn't. Cumberland's Watch is in your debt.\n\nWe'll drive out the remaining Goblins. But while we're doing that, Rama's just going to be getting farther away."
"116521668-0-1966";"Thank you for asking. I'm feeling better already. It's certainly a relief to know the other Wardens are safe.\n\nI'll be able to get back to the abbey soon. Perhaps I'll see you there."
"116521668-0-1968";"Now that you've removed the <<1>>, the Stone Chewer Goblins will retrieve the <<2>> and return to their cave."
"116521668-0-1996";"Sure enough. This looks like my cousin's writing. He was supposed to return yesterday.\n\nThank you. I know you didn't have to do this. I … I'm going to need some time to think about this."
"116521668-0-2017";"Not yet. But you've brought us a great victory. Vaermina's immediate threat has been foiled.\n\nAnd now, we'd like you to have this. The other wardens and I infused our power into a mighty weapon to aid you in your fight."
"116521668-0-2023";"Regardless, I owe you one. \n\nThat was something wasn't it? The fires, the slavers running everywhere, getting all the guys free … quite an adventure. Hope I see you again, friend."
"116521668-0-2025";"The general? If the Omen were to get a hold of him, that would be very bad. \n\nBefore we act, we must be sure though. For now, we keep an eye on Godrun. Perhaps helping him defeat the Ogres will flush the Omen out."
"116521668-0-2070";"Then I am indebted to you, stranger. That nightmare—I thought I would be stuck there forever."
"116521668-0-2086";"Thank you. At least now, travelers won't be fooled into thinking they can trust these ruffians.\n\nAfter we get healed up, we'll make another push to drive the bandits from this region altogether."
"116521668-0-2114";"Well, I'm glad you decided to do so today. You will always, always be welcome at the Vanne farm.\n\nStay as long as you like."
"116521668-0-2148";"NEVER SEE"
"116521668-0-2151";"The honor of the Knights of the Flame has been restored, and Lakana's murderer is dead. However, nothing can bring my wife back."
"116521668-0-2152";"I am sorry to hear about the duchess. She was a good woman. \n\nThe ""Omen of Fear,"" you say? I recollect hearing something about such Daedra before. You should ask Abbot Durak—he would know."
"116521668-0-2171";"Excellent work! Thanks to you, the miners' deaths have been avenged. Here's some coin as promised."
"116521668-0-2184";"Ah, my spellbook! Excellent.\n\nIf you're hungry later, come back. I have a delightful recipe for roast chicken."
"116521668-0-2241";"Pheww, you stink like dead wolfman."
"116521668-0-2279";"I saw your mad box clicking skills, player. You're a demon with the right mouse button."
"116521668-0-2476";"Wh … what? How do you know this?\n\nThe wind is truly at our backs! I've misjudged you. My apologies."
"116521668-0-2522";"While I was fighting my way in, the cultists performed a ritual on Muzgu. He's partially possessed by a Daedric spirit!\n\nHe's stuck in a terrible dilemma. He insists I should return alone to Pariah Abbey, but I can't just leave him!"
"116521668-0-2524";"It is not an honorable death, but these Supernal Dreamers have shown no honor. Perhaps it is fitting one have the meeting with his mistress so many crave.\n\nWhen trapped in nightmare eternal, the cultist may regret their choice."
"116521668-0-2550";"Mara willing, that will calm the blasted things down.\n\nOf course, there's still the matter of who brought the dreugh eggs here in the first place."
"116521668-0-2643";"Ah, so you do know who I am then? Did my father put you up to this? Has he been watching me?\n\nWell … I shouldn't be so accusatory. If he was tracking me, then I guess it turned out to be extremely fortunate."
"116521668-0-2650";"Damn it all! Thoda said Suturah's sons were dangerous. That's certainly true now. With the Ansei Wards, they can raise an army faster than I can!\n\nWe have to stop them. We have to send Uwafa and Alasan to join their father in Oblivion!"
"116521668-0-2685";"Mauloch's nethers, it sure will feel good to be myself again.\n\nLast time I ever do business with a Baandari!"
"116521668-0-2718";"Very soon. It is like Tu'whacca is taking in the air and preparing to send his Breath.\n\nThe Withered Hand here will soon crumble, and the particles will drift away like sand in the wind."
"116521668-0-2721";"Then you've fulfilled the duty of the Ash'abah here, and saved me a dungheap of trouble.\n\nAs we Ash'abah always say, true honor need not be named. I hope we cross paths again."
"116521668-0-2726";"Tu'whacca says you should not worry. He says you will find them. I can watch over The Ward of Ansei Radan for now. \n\nTu'whacca has much faith in you, my friend. He wants me to give you this. You should be honored."
"116521668-0-2727";"You did? Hm. It has occurred to me that the Withered Hand might seek to use the wards to raise the consecrated dead at Tu'whacca's Throne. \n\nI am relieved that you stopped them."
"116521668-0-2764";"Another sibling? But who could that be? Wait, Suturah did have another child. A very young daughter. \n\nI remember her now, nipping at her brothers' heels. But her name escapes me. Still, somehow we must find her."
"116521668-0-2785";"Shiri? I do not know this name. Nor do I know anything about any Ansei Ward. I know only that Satakal will soon devour himself—devour us all!\n\nWe must warn them … or must we? No. It matters not."
"116521668-0-2915";"Yes, and I am grateful for that. You deserve a reward, wayfarer, not me. \n\nI will keep them safe now until we get to a town. Then I will return their money and go on my way."
"116521668-0-2929";"The greatest lesson of HoonDing's Watch is this: wars are fleeting, but honor is eternal. The dunes of time are ever shifting. Kings rise and fall, cities are razed and rebuilt, alliances are forged and broken. But honor, glory … legend remains."
"116521668-0-2988";"The leaders of the Withered Hand? But that would mean … Shiri is one of them too? A necromancer?\n\nYou think … tears of Zeht! With that text … and we have no idea where she is!"
"116521668-0-2989";"It was a tunnel? Huh. Does that mean they were coming from Bangkorai?  \n\nI guess that's a concern for another time. I'm damn glad you collapsed the tunnel though. I guess that's a good day's work for all of us!"
"116521668-0-2993";"The king has waited too long. So many warriors have died, and Marimah holds onto life by a thread.\n\nWe will answer the king's call to the best of our ability, but I fear we can do very little. You should speak to Talia if you haven't already."
"116521668-0-3023";"<You've taken the money. Donel Fontbonne will never know what his father left him.>"
"116521668-0-3037";"Whatever your motives, if not for you, I would never have survived. I owe you my life. Please, accept this reward."
"116521668-0-3038";"Excellent. I'll hold onto the jewels in case the potion doesn't work. We might have to pay the ransom. \n\nNow, here's a reward. There's more where that came from if you'll help with the rest of my plan."
"116521668-0-3050";"<It was too late to save Miranda. Serge's plot to kill her was a success.>"
"116521668-0-3055";"You're right. I'm sorry. I know it's wrong to blame you for what happened.\n\nWhy didn't he listen to me? The sacrifice would have worked. He didn't have to die.\n\nI'm not fit to be a Spirit Warden. I think I'm going to be a wanderer … like you."
"116521668-0-3056";"The Daedra is no more. I owe my life to you.\n\nYou'll still have to fight your way out, but once I'm confident no trace of the Daedra remains, Gerard and I will disperse the cultists and return to Pariah Abbey."
"116521668-0-3064";"What do you want me to say? \n\nI'll give them their land back and compensate them for this … minor inconvenience. After that, I'm leaving! I refuse to live in the mud. Emeric can find a swineherd to rule his pen of pigs."
"116521668-0-3075";"Yes. S'rashi is very relieved and boss will be happy.\n\nYou are a better enforcer than my brother ever was. From now on, I will think of you as family. What is mine is also yours."
"116521668-0-3084";"That's fantastic. The Backstreet Gang will scatter to the wind without the Grinder to hold them together. \n\nYou just made my job so much easier. I guess you made Wayrest safer too. Take care, friend."
"116521668-0-3095";"I'm sorry. I don't mean to be rude. I've just been under a lot of stress with this whole situation.\n\nHere's something for your help. It's not much, but we have a long trip ahead of us. I'm sure you understand."
"116521668-0-3096";"If Hosni stole the Dream Shard, he did it for Adima … and if so, he'll never give it to you.\n\nAnd you are here to recover the Dream Shard, aren't you? If you help me clear Hosni's name, I'll help you get it."
"116521668-0-3097";"Mara's heart! This is exactly what we needed. With this in hand my husband and I can escape this place and go to seek help.\n\nI have one final favor to ask."
"116521668-0-3098";"I watched from a dream as a nightmarish reflection of myself committed mad crimes of blood. I killed so many … I threatened my own parents ….\n\nRighting the wrongs I did here will take years—but thanks to you, I can at least start."
"116521668-0-3107";"It's a good thing you were here, or I imagine they would have summoned many more. \n\nI'm going to take these relics back to Pariah Abbey. I can escort Tabakah back too."
"116521668-0-3147";"Probably doesn't look like much to you, but this helm and armor withstood the blows of the Orc warlord Nahkdul, a Nord killer at Farrun. This axe lopped off that monster's misshapen head!\n\nI'll drink to those days. And more of them to come!"
"116521668-0-3148";"Even the greatest empire is a desolate domain without the ones you love.  \n\nI never learned that lesson in life, but I hope you have. May the Eight be with you, young traveler."
"116521668-0-3153";"Whoever these Supernal Dreamers are, they are cunning and clearly willing to go to great lengths to achieve their goals.\n\nI'm happy to be alive, and I'm also glad to know you stopped them cold."
"116521668-0-3167";"Thank Stendarr you happened by! With the denizens of death suppressed by your heroic efforts, it should now be within the capacity of my divine gifts to banish the works of the unholy and ….\n\nSorry. Anyway, after prayers I'll go clean up."
"116521668-0-3168";"I am free of Molag Bal's curse and will pass on to whatever fate awaits me. \n\nDark Anchors may yet fall, but Stormhaven will remain a blind spot for the Father of Vampires—at least for a while longer."
"116521668-0-3170";"I feared as much. We have to proceed carefully now. \n\nWe don't want to alert the duchess or King Fahara'jad to the fact that we know about the secret communications."
"116521668-0-3171";"There is nothing more to do. I can feel my unrest easing. My ties to this plane loosen... Aetherius pulls me. Farewell."
"116521668-0-3174";"Not as glad as I am. Believe me.\n\nIt seems I'll need to take over security here in the village, and with those slavers out there, I need to get busy.\n\nFirst though, I'm going to see if someone around here can give me a massage."
"116521668-0-3176";"I'll never forget what you've done for us.\n\nI hope someday my little Lucas grows up to be like you."
"116521668-0-3181";"It's hard to look around here and feel safe, but I do, especially since you're here.\n\nWhen we rebuild the farm, I think I'll build a statue in your honor, and put it right over there."
"116521668-0-3186";"What? The Knights of the Flame are sworn to protect me. Why would one try to take my life?\n\nI know Dame Falhut spoke out against my marriage to the duke. I can't imagine how that could motivate her to murder."
"116521668-0-3189";"I'm … sorry to hear that. \n\nYou did what had to be done, and I suppose her reaction merely proves her guilt."
"116521668-0-3190";"<<1>>? Was he mad? He was supposed to protect her! How will I explain this to Lakana's father? To her sister?\n\nLakana would never hurt anyone. She was innocent … my beloved wife."
"116521668-0-3192";"I can feel the serenity flowing into my spirit already. By destroying their spirits with my blade, you have fulfilled my vow and released me from this plane. Thank you.\n\nI'll return you to the surface now. Go with honor … and my gratitude."
"116521668-0-3198";"The duchess is dead? Hughes killed her? For Mara's sake, I didn't think he was that crazy!\n\nI guess that explains why his orders were so confusing. Good thing we didn't march on the Redguards at Alcaire Castle!"
"116521668-0-3202";"It's hard to believe that someone I don't even know would go so far out of their way to help us.\n\nThere's hope now, at least. Thank you."
"116521668-0-3232";"With the Elder Scroll of Ghartok back in our hands, we are one step closer to victory. Your part in its recovery will not be forgotten."
"116521668-0-3233";"We were careless, allowing the enemy to steal the Elder Scroll of Chim. Now that it has been recaptured, our conquest of Cyrodiil must continue!"
"116521668-0-3234";"Now our foes fear the Pact army! Capturing the Elder Scroll of Altadoon serves notice that any task is within our power."
"116521668-0-3235";"We cannot rest upon this victory, however. Much more must be done if we are to conquer Cyrodiil."
"116521668-0-3236";"This victory will propel the Pact to ever-greater heights. Soon all of Cyrodiil will lie beneath our feet!"
"116521668-0-3237";"Your part in this great deed has been noted. The Pact's ascendancy is assured if our warriors face all challenges this boldly."
"116521668-0-3259";"Now that the Elder Scroll of Ni-Mohk is safely back in its temple, we can move forward with our conquest of Cyrodiil!"
"116521668-0-3260";"They'd better be. The scroll's return has greatly improved morale around here. Now we can turn our minds and swords to other matters!"
"116521668-0-3262";"I claim no credit for this great victory. All praise is due to the brave Covenant warriors who accomplished this deed.\n\nWith heroes like these in our armies, the other alliances will crumble before us!"
"116521668-0-3263";"Nothing less is expected of our warriors. While gaining another Elder Scroll is a great victory, we must not relax. Press forward and continue to attack!"
"116521668-0-3264";"Yes, but our joy should be tempered by the thought of all that remains to be done. I count you among the Covenant heroes who will lead us to ever greater victories!"
"116521668-0-3265";"It is an honor to lead this army. No challenge is too great for our warriors. I foresee the day when the Covenant banner flies over all of Cyrodiil!"
"116521668-0-3281";"Auri-El smiles upon our cause. And upon the brave warriors who foiled the schemes of our enemies."
"116521668-0-3283";"We are now one step closer to victory. Your part in its recovery will not be forgotten."
"116521668-0-3284";"With this Elder Scroll's power at our disposal and heroes like you on our side, we cannot fail."
"116521668-0-3285";"As well they should. The glory of this deed lightens our hearts and strikes fear into our foes!"
"116521668-0-3286";"This victory will be remembered as long as the Dominion stands. The wails of our enemies are music to my ears!"
"116521668-0-3287";"Indeed. This is a great step toward Dominion control of Cyrodiil. But we must not get overconfident. There is much still to be done!"
