"Location";"Source"
"99281989-0-1";"Тестування зображення"
"99281989-0-2";"|cffd700EVENT:|r Хаос Вайтстрейку"
"99281989-0-3";"|cffd700EVENT:|r Святкування в Імперському місті"
"99281989-0-4";"|cffd700EVENT:|r Святкування назва заходу"
"99281989-0-5";"|cffd700EVENT:|r Щорічний ювілей"
"99281989-0-6";"|cffd700EVENT:|rСвяткування Заводного міста"
"99281989-0-7";"cffd700EVENT:|r Драгонрайс"
"99281989-0-8";"|cffd700EVENT:|r Святкування Ельсвейру"
"99281989-0-9";"|cffd700EVENT:|r Святкування авантюристів"
"99281989-0-10";"|cffd700EVENT:|r Ремісниче святкування"
"99281989-0-11";"|cffd700EVENT:|r Святкування провідників"
"99281989-0-12";"Організатор"
"99281989-0-13";"|cffd700EVENT:|r Фестиваль Джестера"
"99281989-0-14";"|cffd700EVENT:|r Святкування Морровінду"
"99281989-0-15";"|cffd700EVENT:|r Святкування Муркмаїру"
"99281989-0-16";"|cffd700EVENT:|r Фестиваль нового життя"
"99281989-0-17";"|cffd700EVENT:|r Святкування Орсиніуму"
"99281989-0-18";"|cffd700EVENT:|r Втрачений скарб Скайріму"
"99281989-0-19";"|cffd700EVENT:|r Самерфел"
"99281989-0-20";"|cffd700EVENT:|r Святкування Самерсету"
"99281989-0-21";"|cffd700EVENT: |r Злодійська гільдія/Темне братерство"
"99281989-0-22";"|cffd700EVENT:|r Святкування Трибуналу"
"99281989-0-23";"|cffd700EVENT:|r Святкування Безстрашних"
"99281989-0-24";"|cffd700EVENT:|r Відьомський фестиваль"
"99281989-0-25";"Перековані герої"
"99281989-0-26";"cffd700EVENT:|r Пан-Ельсвеєрське святкування"
"99281989-0-27";"|cffd700EVENT:|r Святкування першого року"
"99281989-0-28";"|cffd700EVENT:|r Щедроти Чорнолісся"
"99281989-0-29";"Перековані чемпіони"
"99281989-0-30";"|cffd700EVENT:|r Святкування Даедричної війни"
"99281989-0-31";"|cffd700EVENT:|r Завзяття Зенітара"
"99281989-0-32";"Three-Team Deathmatch Weekend"
"99281989-0-33";"Three-Team Crazy King Weekend"
"99281989-0-34";"Three-Team Chaos Ball Weekend"
"99281989-0-35";"Three-Team Capture the Relic Weekend"
"99281989-0-36";"Three-Team Domination Weekend"
"99281989-0-37";"|cffd700EVENT:|r Герої Високих островів"
"99281989-0-38";"|cffd700EVENT:|r Сезон дракона"
"99281989-0-39";"|cffd700EVENT:|r Темне серце Скайріму"
"99281989-0-40";"Випробування і підземелля"
"99281989-0-41";"|cffd700EVENT:|r Підвищення досвіду"
"99281989-0-42";"|cffd700EVENT:|r Гільдійська слава"
"99281989-0-43";"|cffd700EVENT:|r Секрети Тельвані"
"99281989-0-44";"|cffd700EVENT:|r Хвиля злочинності"
"99281989-0-45";"|cffd700EVENT:|r Дуже винахідливий"
"99281989-0-46";"|cffd700EVENT:|r Брама Забуття"
"99281989-0-47";"|cffd700EVENT:|r Гільдія і слава"
"99281989-0-48";"|cffd700EVENT:|r Заклик до зброї"
"99281989-0-49";"|cffd700EVENT:|r Архівна винагорода"
"99281989-0-51";"Опале листя західного Вельду"
"99281989-0-52";"|cffd700EVENT:|r Legacy of the Bretons"
"99281989-0-53";"|cffd700EVENT:|r Pan-Tamriel Celebration"
"99281989-0-54";"Two-Team Deathmatch Weekend"
"99281989-0-55";"Two-Team Crazy King Weekend"
"99281989-0-56";"Two-Team Chaos Ball Weekend"
"99281989-0-57";"Two-Team Capture the Relic Weekend"
"99281989-0-58";"Two-Team Domination Weekend"
