"Location";"Source"
"52183620-0-2";"Acquired from the level up advisor."
"52183620-0-3";"Purchased from the Stablemasters located in cities throughout Tamriel."
"52183620-0-4";"Purchased from the Stablemasters located in cities throughout Tamriel."
"52183620-0-5";"Purchased from the Stablemasters located in cities throughout Tamriel."
"52183620-0-8";"Acquired by completing the quest ""The Mystery of Razak."""
"52183620-0-11";"Acquired by playing in The Elder Scrolls Online Beta."
"52183620-0-15";"Acquired through an exclusive promotion."
"52183620-0-16";"This unique pet is granted as a token of appreciation to players who remained subscribed to The Elder Scrolls Online for three months."
"52183620-0-17";"This unique pet is granted as a token of appreciation to players who remained subscribed to The Elder Scrolls Online for six months."
"52183620-0-27";"Currently unobtainable."
"52183620-0-28";"Obtained by pre-purchasing the Explorer's Pack."
"52183620-0-34";"Acquired by completing the quest ""The Bargain's End."""
"52183620-0-35";"This unique mount was granted as a token of appreciation to players who remained subscribed to The Elder Scrolls Online from April 2014 through June 2015."
"52183620-0-44";"Acquired by reaching Champion 160."
"52183620-0-47";"Acquired by becoming the Emperor of Cyrodiil."
"52183620-0-48";"Acquired by reaching Champion 60."
"52183620-0-49";"Acquired by reaching Champion 20."
"52183620-0-50";"Acquired by reaching Champion 100."
"52183620-0-62";"Acquired from the level up advisor."
"52183620-0-87";"This unique costume is granted as a token of appreciation to players who remained subscribed to The Elder Scrolls Online for nine months."
"52183620-0-103";"Acquired by completing the ""The Vampire Scholar"" quest in Western Skyrim."
"52183620-0-133";"Acquired from the level up advisor."
"52183620-0-146";"Found very rarely from Imperial Reward containers, purchased in the Imperial City."
"52183620-0-147";"Found very rarely from Imperial Reward containers, purchased in the Imperial City."
"52183620-0-148";"Found very rarely from Imperial Reward containers, purchased in the Imperial City."
"52183620-0-149";"A rare reward from defeating the elite Daedric forces and their master in the Darkest Depths.\n\nCan also be acquired from the Impresario during Guilds and Glory."
"52183620-0-160";"Acquired by traveling to Orsinium for the first time."
"52183620-0-161";"A very rare reward from defeating the elite Daedric forces and their master in the Darkest Depths.\n\nCan also be acquired from the Impresario during Guilds and Glory."
"52183620-0-163";"Acquired by completing the ""Imperial City Challenger"" achievement in the Imperial City."
"52183620-0-174";"Received for completing Cadwell's Gold."
"52183620-0-206";"Acquired by completing the main story in Orsinium."
"52183620-0-213";"Acquired by completing Maelstrom Arena on Veteran Mode."
"52183620-0-220";"Acquired by successfully uncovering the Vosh Rakh plot."
"52183620-0-228";"Acquired by filling the House of Orsimer Glories with historic relics."
"52183620-0-229";"Acquired by filling the House of Orsimer Glories with historic relics."
"52183620-0-230";"Acquired by filling the House of Orsimer Glories with historic relics."
"52183620-0-252";"Acquired by completing the quest ""Filling the Void."""
"52183620-0-289";"Acquired by completing the quest ""Signed in Blood."""
"52183620-0-300";"Acquired by completing the Thieves Guild questline."
"52183620-0-312";"Acquired for completing Veteran Maw of Lorkhaj."
"52183620-0-335";"Obtained by exploring the Crow's Wood."
"52183620-0-336";"Obtained by exploring Bad Man's Hallows."
"52183620-0-337";"Obtained by exploring the Hall of the Dead."
"52183620-0-338";"Obtained by exploring Sanguine's Demesne."
"52183620-0-339";"Obtained by exploring the Lion's Den."
"52183620-0-340";"Obtained by exploring Shad Astula."
"52183620-0-341";"Obtained by assisting Almalexia."
"52183620-0-342";"Obtained by exploring the Forgotten Crypts."
"52183620-0-343";"Obtained by exploring the Toothmaul Gully."
"52183620-0-344";"Obtained by helping to make Nirnroot Wine in Cyrodiil."
"52183620-0-345";"Obtained by exploring the Vile Manse."
"52183620-0-346";"Obtained by exploring the Crimson Cove."
"52183620-0-347";"Obtained by exploring the Obsidian Scar."
