"Location";"Source"
"125518133-0-1";"New Life Festival"
"125518133-0-3";"Anniversary Jubilee"
"125518133-0-4";"Jester's Festival"
"125518133-0-5";"Orsinium Celebration"
"125518133-0-6";"Thieves Guild Celebration"
"125518133-0-7";"Dark Brotherhood Celebration"
"125518133-0-8";"Weekend"
"125518133-0-9";"Weekdays"
"125518133-0-10";"Luxury Furnisher Visibility"
"125518133-0-11";"Week 1 Luxury Offerings"
"125518133-0-12";"Week 2 Luxury Offerings"
"125518133-0-13";"Week 3 Luxury Offerings"
"125518133-0-14";"Week 4 Luxury Offerings"
"125518133-0-15";"Week 5 Luxury Offerings"
"125518133-0-16";"Week 6 Luxury Offerings"
"125518133-0-17";"Week 7 Luxury Offerings"
"125518133-0-18";"Week 8 Luxury Offerings"
"125518133-0-19";"Week 9 Luxury Offerings"
"125518133-0-20";"Week 10 Luxury Offerings"
"125518133-0-21";"Week 11 Luxury Offerings"
"125518133-0-22";"Week 12 Luxury Offerings"
"125518133-0-23";"Week 13 Luxury Offerings"
"125518133-0-24";"Week 14 Luxury Offerings"
"125518133-0-25";"Week 15 Luxury Offerings"
"125518133-0-26";"Week 16 Luxury Offerings"
"125518133-0-27";"Week 17 Luxury Offerings"
"125518133-0-28";"Week 18 Luxury Offerings"
"125518133-0-29";"Week 27 Luxury Offerings"
"125518133-0-30";"Week 28 Luxury Offerings"
"125518133-0-31";"PTS Prestige Visibility"
"125518133-0-32";"Week 19 Luxury Offerings"
"125518133-0-33";"Week 20 Luxury Offerings"
"125518133-0-34";"Week 21 Luxury Offerings"
"125518133-0-35";"Week 22 Luxury Offerings"
"125518133-0-36";"Week 23 Luxury Offerings"
"125518133-0-37";"Week 24 Luxury Offerings"
"125518133-0-38";"Week 25 Luxury Offerings"
"125518133-0-39";"Week 26 Luxury Offerings"
"125518133-0-40";"Jester's Festival"
"125518133-0-41";"2018 Anniversary"
"125518133-0-42";"Witches Festival"
"125518133-0-43";"Witches Festival"
"125518133-0-44";"Thieves Guild Celebration"
"125518133-0-45";"Whitestrake's Mayhem"
"125518133-0-46";"Whitestrake's Mayhem"
"125518133-0-47";"Cyrodiil Summer Festival (NAME ME)"
"125518133-0-48";"Cyrodiil Summer Festival (NAME ME)"
"125518133-0-49";"Whitestrake's Mayhem"
"125518133-0-50";"Mid-Year Festival"
"125518133-0-51";"Imperial City Celebration"
"125518133-0-52";"Imperial City Celebration"
"125518133-0-53";"Clockwork City"
"125518133-0-54";"New Life Festival"
"125518133-0-55";"Week 31 Luxury Offerings"
"125518133-0-56";"Week 32 Luxury Offerings"
"125518133-0-57";"Week 35 Luxury Offerings"
"125518133-0-58";"Week 36 Luxury Offerings"
"125518133-0-59";"Week 37 Luxury Offerings"
"125518133-0-60";"Week 38 Luxury Offerings"
"125518133-0-61";"Week 29 Luxury Offerings"
"125518133-0-62";"Week 30 Luxury Offerings"
"125518133-0-63";"Week 39 Luxury Offerings"
"125518133-0-64";"Week 40 Luxury Offerings"
"125518133-0-65";"Week 41 Luxury Offerings"
"125518133-0-66";"Week 42 Luxury Offerings"
"125518133-0-67";"Week 43 Luxury Offerings"
"125518133-0-68";"Week 44 Luxury Offerings"
"125518133-0-69";"Week 45 Luxury Offerings"
"125518133-0-70";"Week 46 Luxury Offerings"
"125518133-0-71";"Week 47 Luxury Offerings"
"125518133-0-72";"Week 48 Luxury Offerings"
"125518133-0-73";"Week 49 Luxury Offerings"
"125518133-0-74";"Week 50 Luxury Offerings"
"125518133-0-75";"Week 51 Luxury Offerings"
"125518133-0-76";"Week 52 Luxury Offerings"
"125518133-0-77";"Week 29 Luxury Offerings (Year 2)"
"125518133-0-78";"Week 30 Luxury Offerings (Year 2)"
"125518133-0-81";"Clockwork City Celebration"
"125518133-0-82";"Clockwork City Celebration"
"125518133-0-83";"Undaunted Celebration"
"125518133-0-84";"Undaunted Celebration"
"125518133-0-85";"PTS Test Contest"
"125518133-0-86";"Summerset Isle"
"125518133-0-87";"Dark Brotherhood Celebration"
"125518133-0-88";"Coldharbour Plot Availability"
"125518133-0-89";"Summerset Anniversary"
"125518133-0-90";"Summerset Anniversary"
"125518133-0-91";"-"
"125518133-0-92";"USE ME"
"125518133-0-93";"USE ME"
"125518133-0-94";"USE ME"
"125518133-0-95";"-"
"125518133-0-96";"-"
"125518133-0-97";"-"
"125518133-0-98";"-"
"125518133-0-99";"-"
"125518133-0-100";"Week 33 Luxury Offerings"
"125518133-0-101";"Week 33 Luxury Offerings"
"125518133-0-102";"USE ME"
"125518133-0-104";"Dungeon Event"
"125518133-0-105";"USE ME"
"125518133-0-106";"Murkmire Teaser"
"125518133-0-107";"Murkmire Teaser"
"125518133-0-108";"Event Merchant"
"125518133-0-109";"-"
"125518133-0-110";"Murkmire Celebration"
"125518133-0-111";"Murkmire Celebration"
"125518133-0-112";"Morrowind Celebration"
"125518133-0-113";"Morrowind Celebration"
"125518133-0-114";"-"
"125518133-0-115";"-"
"125518133-0-116";"New Life Festival"
"125518133-0-117";"Mesa Teaser"
"125518133-0-118";"Mesa Teaser"
"125518133-0-119";"-"
"125518133-0-120";"-"
"125518133-0-121";"ESO Launch Anniversary, Week 1"
"125518133-0-122";"ESO Launch Anniversary, Week 2"
"125518133-0-123";"ESO Launch Anniversary, Week 3"
"125518133-0-124";"ESO Launch Anniversary, Week 4"
"125518133-0-125";"ESO Launch Anniversary, Week 5"
"125518133-0-126";"ESO Launch Anniversary, Week 1"
"125518133-0-127";"ESO Launch Anniversary, Week 2"
"125518133-0-128";"ESO Launch Anniversary, Week 3"
"125518133-0-129";"ESO Launch Anniversary, Week 4"
"125518133-0-130";"ESO Launch Anniversary, Week 5"
"125518133-0-131";"Green Indrik Spawner"
"125518133-0-132";"Yellow Indrik Spawner"
"125518133-0-133";"Black Indrik Spawner"
"125518133-0-134";"White Indrik Spawner"
